runKey,partyId,agent,seedIndex,axis,startTrue,endTrue,startPerceived,endPerceived,deltaTrue,deltaPerceived
lfi:aleatoire:40,lfi,aleatoire,40,immigration,-38,-32.995,-38,-23.7,5.005000000000003,14.3
lfi:aleatoire:41,lfi,aleatoire,41,economy,-78,-69.19865499999999,-78,-52.853300000000004,8.801345000000012,25.146699999999996
lfi:aleatoire:41,lfi,aleatoire,41,society,-58,-58,-58,-58,0,0
lfi:aleatoire:41,lfi,aleatoire,41,europe,-48,-49.295,-48,-51.7,-1.2950000000000017,-3.700000000000003
lfi:aleatoire:41,lfi,aleatoire,41,ecology,66,60.6849,66,50.814,-5.315100000000001,-15.186
lfi:aleatoire:41,lfi,aleatoire,41,authority,-54,-55.084999999999994,-54,-57.1,-1.0849999999999937,-3.1000000000000014
lfi:aleatoire:41,lfi,aleatoire,41,immigration,-38,-38,-38,-38,0,0
lfi:aleatoire:42,lfi,aleatoire,42,economy,-78,-67.53311566999999,-78,-48.09461619999999,10.466884330000013,29.90538380000001
lfi:aleatoire:42,lfi,aleatoire,42,society,-58,-57.195,-58,-55.7,0.8049999999999997,2.299999999999997
lfi:aleatoire:42,lfi,aleatoire,42,europe,-48,-48,-48,-48,0,0
lfi:aleatoire:42,lfi,aleatoire,42,ecology,66,66,66,66,0,0
lfi:aleatoire:42,lfi,aleatoire,42,authority,-54,-54,-54,-54,0,0
lfi:aleatoire:42,lfi,aleatoire,42,immigration,-38,-38,-38,-38,0,0
lfi:aleatoire:43,lfi,aleatoire,43,economy,-78,-78.77000000000001,-78,-80.2,-0.7700000000000102,-2.200000000000003
lfi:aleatoire:43,lfi,aleatoire,43,society,-58,-58,-58,-58,0,0
lfi:aleatoire:43,lfi,aleatoire,43,europe,-48,-44.227700000000006,-48,-37.222,3.772299999999994,10.777999999999999
lfi:aleatoire:43,lfi,aleatoire,43,ecology,66,62.27600000000001,66,55.36,-3.7239999999999895,-10.64
lfi:aleatoire:43,lfi,aleatoire,43,authority,-54,-54,-54,-54,0,0
lfi:aleatoire:43,lfi,aleatoire,43,immigration,-38,-38,-38,-38,0,0
lfi:aleatoire:44,lfi,aleatoire,44,economy,-78,-66.6669825,-78,-45.619949999999996,11.333017499999997,32.380050000000004
lfi:aleatoire:44,lfi,aleatoire,44,society,-58,-58.595000000000006,-58,-59.7,-0.595000000000006,-1.7000000000000028
lfi:aleatoire:44,lfi,aleatoire,44,europe,-48,-47.370000000000005,-48,-46.2,0.6299999999999955,1.7999999999999972
lfi:aleatoire:44,lfi,aleatoire,44,ecology,66,63.865,66,59.9,-2.134999999999998,-6.100000000000001
lfi:aleatoire:44,lfi,aleatoire,44,authority,-54,-49.660000000000004,-54,-41.6,4.339999999999996,12.399999999999999
lfi:aleatoire:44,lfi,aleatoire,44,immigration,-38,-38,-38,-38,0,0
lfi:aleatoire:45,lfi,aleatoire,45,economy,-78,-71.05875205000001,-78,-58.167863,6.94124794999999,19.832137000000003
lfi:aleatoire:45,lfi,aleatoire,45,society,-58,-58,-58,-58,0,0
lfi:aleatoire:45,lfi,aleatoire,45,europe,-48,-41.44799999999999,-48,-29.28,6.552000000000007,18.72
lfi:aleatoire:45,lfi,aleatoire,45,ecology,66,63.865,66,59.9,-2.134999999999998,-6.100000000000001
lfi:aleatoire:45,lfi,aleatoire,45,authority,-54,-54.994,-54,-56.84,-0.9939999999999998,-2.8400000000000034
lfi:aleatoire:45,lfi,aleatoire,45,immigration,-38,-38,-38,-38,0,0
lfi:aleatoire:46,lfi,aleatoire,46,economy,-78,-65.72227999999998,-78,-42.9208,12.277720000000016,35.0792
lfi:aleatoire:46,lfi,aleatoire,46,society,-58,-57.195,-58,-55.7,0.8049999999999997,2.299999999999997
lfi:aleatoire:46,lfi,aleatoire,46,europe,-48,-43.12800000000001,-48,-34.08,4.871999999999993,13.920000000000002
lfi:aleatoire:46,lfi,aleatoire,46,ecology,66,58.308400000000006,66,44.024,-7.691599999999994,-21.976
lfi:aleatoire:46,lfi,aleatoire,46,authority,-54,-54.469,-54,-55.34,-0.4690000000000012,-1.3400000000000034
lfi:aleatoire:46,lfi,aleatoire,46,immigration,-38,-38,-38,-38,0,0
lfi:aleatoire:47,lfi,aleatoire,47,economy,-78,-66.55615499999999,-78,-45.3033,11.44384500000001,32.6967
lfi:aleatoire:47,lfi,aleatoire,47,society,-58,-58,-58,-58,0,0
lfi:aleatoire:47,lfi,aleatoire,47,europe,-48,-44.395,-48,-37.7,3.604999999999997,10.299999999999997
lfi:aleatoire:47,lfi,aleatoire,47,ecology,66,63.515,66,58.9,-2.4849999999999994,-7.100000000000001
lfi:aleatoire:47,lfi,aleatoire,47,authority,-54,-48.84100000000001,-54,-39.26,5.158999999999992,14.740000000000002
lfi:aleatoire:47,lfi,aleatoire,47,immigration,-38,-38,-38,-38,0,0
lfi:aleatoire:48,lfi,aleatoire,48,economy,-78,-72.28740499999999,-78,-61.6783,5.712595000000007,16.3217
lfi:aleatoire:48,lfi,aleatoire,48,society,-58,-58,-58,-58,0,0
lfi:aleatoire:48,lfi,aleatoire,48,europe,-48,-42.1207,-48,-31.201999999999998,5.879300000000001,16.798000000000002
lfi:aleatoire:48,lfi,aleatoire,48,ecology,66,66,66,66,0,0
lfi:aleatoire:48,lfi,aleatoire,48,authority,-54,-54,-54,-54,0,0
lfi:aleatoire:48,lfi,aleatoire,48,immigration,-38,-38,-38,-38,0,0
lfi:aleatoire:49,lfi,aleatoire,49,economy,-78,-71.53560499999999,-78,-59.53029999999999,6.46439500000001,18.46970000000001
lfi:aleatoire:49,lfi,aleatoire,49,society,-58,-57.730500000000006,-58,-57.230000000000004,0.26949999999999363,0.769999999999996
lfi:aleatoire:49,lfi,aleatoire,49,europe,-48,-48,-48,-48,0,0
lfi:aleatoire:49,lfi,aleatoire,49,ecology,66,64.04,66,60.4,-1.9599999999999937,-5.600000000000001
lfi:aleatoire:49,lfi,aleatoire,49,authority,-54,-57.01,-54,-62.6,-3.009999999999998,-8.600000000000001
lfi:aleatoire:49,lfi,aleatoire,49,immigration,-38,-38,-38,-38,0,0
lfi:aleatoire:50,lfi,aleatoire,50,economy,-78,-67.89549999999998,-78,-49.13,10.104500000000016,28.869999999999997
lfi:aleatoire:50,lfi,aleatoire,50,society,-58,-58,-58,-58,0,0
lfi:aleatoire:50,lfi,aleatoire,50,europe,-48,-50.345,-48,-54.7,-2.344999999999999,-6.700000000000003
lfi:aleatoire:50,lfi,aleatoire,50,ecology,66,56.957785,66,40.16509999999999,-9.042214999999999,-25.83490000000001
lfi:aleatoire:50,lfi,aleatoire,50,authority,-54,-53.3,-54,-52,0.7000000000000028,2
lfi:aleatoire:50,lfi,aleatoire,50,immigration,-38,-38,-38,-38,0,0
lfi:aleatoire:51,lfi,aleatoire,51,economy,-78,-66.23949005,-78,-44.398543000000004,11.76050995,33.601456999999996
lfi:aleatoire:51,lfi,aleatoire,51,society,-58,-58.595000000000006,-58,-59.7,-0.595000000000006,-1.7000000000000028
lfi:aleatoire:51,lfi,aleatoire,51,europe,-48,-47.8355,-48,-47.53,0.16449999999999676,0.46999999999999886
lfi:aleatoire:51,lfi,aleatoire,51,ecology,66,66.7,66,68,0.7000000000000028,2
lfi:aleatoire:51,lfi,aleatoire,51,authority,-54,-57.01,-54,-62.6,-3.009999999999998,-8.600000000000001
lfi:aleatoire:51,lfi,aleatoire,51,immigration,-38,-38,-38,-38,0,0
lfi:aleatoire:52,lfi,aleatoire,52,economy,-78,-67.348363795,-78,-47.5667537,10.651636205000003,30.4332463
lfi:aleatoire:52,lfi,aleatoire,52,society,-58,-56.32,-58,-53.2,1.6799999999999997,4.799999999999997
lfi:aleatoire:52,lfi,aleatoire,52,europe,-48,-44.395,-48,-37.7,3.604999999999997,10.299999999999997
lfi:aleatoire:52,lfi,aleatoire,52,ecology,66,63.865,66,59.9,-2.134999999999998,-6.100000000000001
lfi:aleatoire:52,lfi,aleatoire,52,authority,-54,-57.01,-54,-62.6,-3.009999999999998,-8.600000000000001
lfi:aleatoire:52,lfi,aleatoire,52,immigration,-38,-38,-38,-38,0,0
lfi:aleatoire:53,lfi,aleatoire,53,economy,-78,-68.19572999999998,-78,-49.9878,9.804270000000017,28.0122
lfi:aleatoire:53,lfi,aleatoire,53,society,-58,-58.595000000000006,-58,-59.7,-0.595000000000006,-1.7000000000000028
lfi:aleatoire:53,lfi,aleatoire,53,europe,-48,-51.395,-48,-57.7,-3.395000000000003,-9.700000000000003
lfi:aleatoire:53,lfi,aleatoire,53,ecology,66,66,66,66,0,0
lfi:aleatoire:53,lfi,aleatoire,53,authority,-54,-55.434999999999995,-54,-58.1,-1.4349999999999952,-4.100000000000001
lfi:aleatoire:53,lfi,aleatoire,53,immigration,-38,-38,-38,-38,0,0
lfi:aleatoire:54,lfi,aleatoire,54,economy,-78,-67.11432449999998,-78,-46.89807,10.88567550000002,31.101930000000003
lfi:aleatoire:54,lfi,aleatoire,54,society,-58,-58.595000000000006,-58,-59.7,-0.595000000000006,-1.7000000000000028
lfi:aleatoire:54,lfi,aleatoire,54,europe,-48,-48,-48,-48,0,0
lfi:aleatoire:54,lfi,aleatoire,54,ecology,66,60.19665,66,49.419,-5.803350000000002,-16.581000000000003
lfi:aleatoire:54,lfi,aleatoire,54,authority,-54,-59.544,-54,-69.84,-5.543999999999997,-15.840000000000003
lfi:aleatoire:54,lfi,aleatoire,54,immigration,-38,-38,-38,-38,0,0
lfi:aleatoire:55,lfi,aleatoire,55,economy,-78,-65.22082904999998,-78,-41.488083,12.779170950000022,36.511917
lfi:aleatoire:55,lfi,aleatoire,55,society,-58,-58,-58,-58,0,0
lfi:aleatoire:55,lfi,aleatoire,55,europe,-48,-40.13550000000001,-48,-25.53,7.8644999999999925,22.47
lfi:aleatoire:55,lfi,aleatoire,55,ecology,66,64.32000000000001,66,61.2,-1.6799999999999926,-4.799999999999997
lfi:aleatoire:55,lfi,aleatoire,55,authority,-54,-55.434999999999995,-54,-58.1,-1.4349999999999952,-4.100000000000001
lfi:aleatoire:55,lfi,aleatoire,55,immigration,-38,-38,-38,-38,0,0
lfi:aleatoire:56,lfi,aleatoire,56,economy,-78,-70.36147504999997,-78,-56.175642999999994,7.638524950000033,21.824357000000006
lfi:aleatoire:56,lfi,aleatoire,56,society,-58,-58,-58,-58,0,0
lfi:aleatoire:56,lfi,aleatoire,56,europe,-48,-39.0099,-48,-22.313999999999997,8.990099999999998,25.686000000000003
lfi:aleatoire:56,lfi,aleatoire,56,ecology,66,66,66,66,0,0
lfi:aleatoire:56,lfi,aleatoire,56,authority,-54,-57.4265,-54,-63.78999999999999,-3.426499999999997,-9.789999999999992
lfi:aleatoire:56,lfi,aleatoire,56,immigration,-38,-32.995,-38,-23.7,5.005000000000003,14.3
lfi:aleatoire:57,lfi,aleatoire,57,economy,-78,-70.99615,-78,-57.989000000000004,7.00385,20.010999999999996
lfi:aleatoire:57,lfi,aleatoire,57,society,-58,-58,-58,-58,0,0
lfi:aleatoire:57,lfi,aleatoire,57,europe,-48,-49.295,-48,-51.7,-1.2950000000000017,-3.700000000000003
lfi:aleatoire:57,lfi,aleatoire,57,ecology,66,64.74000000000001,66,62.400000000000006,-1.259999999999991,-3.5999999999999943
lfi:aleatoire:57,lfi,aleatoire,57,authority,-54,-57.0415,-54,-62.69,-3.041499999999999,-8.689999999999998
lfi:aleatoire:57,lfi,aleatoire,57,immigration,-38,-38,-38,-38,0,0
lfi:aleatoire:58,lfi,aleatoire,58,economy,-78,-74.04395,-78,-66.697,3.9560500000000047,11.302999999999997
lfi:aleatoire:58,lfi,aleatoire,58,society,-58,-57.195,-58,-55.7,0.8049999999999997,2.299999999999997
lfi:aleatoire:58,lfi,aleatoire,58,europe,-48,-37.772999999999996,-48,-18.78,10.227000000000004,29.22
lfi:aleatoire:58,lfi,aleatoire,58,ecology,66,63.865,66,59.9,-2.134999999999998,-6.100000000000001
lfi:aleatoire:58,lfi,aleatoire,58,authority,-54,-53.69039,-54,-53.11540000000001,0.3096099999999993,0.8845999999999918
lfi:aleatoire:58,lfi,aleatoire,58,immigration,-38,-38,-38,-38,0,0
lfi:aleatoire:59,lfi,aleatoire,59,economy,-78,-73.07445,-78,-63.927,4.925550000000001,14.073
lfi:aleatoire:59,lfi,aleatoire,59,society,-58,-58,-58,-58,0,0
lfi:aleatoire:59,lfi,aleatoire,59,europe,-48,-49.295,-48,-51.7,-1.2950000000000017,-3.700000000000003
lfi:aleatoire:59,lfi,aleatoire,59,ecology,66,60.70099999999999,66,50.86,-5.299000000000007,-15.14
lfi:aleatoire:59,lfi,aleatoire,59,authority,-54,-47.99399999999999,-54,-36.84,6.006000000000007,17.159999999999997
lfi:aleatoire:59,lfi,aleatoire,59,immigration,-38,-37.370000000000005,-38,-36.2,0.6299999999999955,1.7999999999999972
lfi:prudent:0,lfi,prudent,0,economy,-78,-66.67645,-78,-45.647000000000006,11.323549999999997,32.352999999999994
lfi:prudent:0,lfi,prudent,0,society,-58,-58,-58,-58,0,0
lfi:prudent:0,lfi,prudent,0,europe,-48,-48,-48,-48,0,0
lfi:prudent:0,lfi,prudent,0,ecology,66,59.826,66,48.36,-6.1739999999999995,-17.64
lfi:prudent:0,lfi,prudent,0,authority,-54,-53.65,-54,-53,0.3500000000000014,1
lfi:prudent:0,lfi,prudent,0,immigration,-38,-37.370000000000005,-38,-36.2,0.6299999999999955,1.7999999999999972
lfi:prudent:1,lfi,prudent,1,economy,-78,-69.56745,-78,-53.907000000000004,8.432550000000006,24.092999999999996
lfi:prudent:1,lfi,prudent,1,society,-58,-58,-58,-58,0,0
lfi:prudent:1,lfi,prudent,1,europe,-48,-48,-48,-48,0,0
lfi:prudent:1,lfi,prudent,1,ecology,66,61.73350000000001,66,53.809999999999995,-4.2664999999999935,-12.190000000000005
lfi:prudent:1,lfi,prudent,1,authority,-54,-50.36,-54,-43.6,3.6400000000000006,10.399999999999999
lfi:prudent:1,lfi,prudent,1,immigration,-38,-38,-38,-38,0,0
lfi:prudent:2,lfi,prudent,2,economy,-78,-62.9430245,-78,-34.98007,15.0569755,43.01993
lfi:prudent:2,lfi,prudent,2,society,-58,-58,-58,-58,0,0
lfi:prudent:2,lfi,prudent,2,europe,-48,-45.7355,-48,-41.53,2.264499999999998,6.469999999999999
lfi:prudent:2,lfi,prudent,2,ecology,66,66.7,66,68,0.7000000000000028,2
lfi:prudent:2,lfi,prudent,2,authority,-54,-55.434999999999995,-54,-58.1,-1.4349999999999952,-4.100000000000001
lfi:prudent:2,lfi,prudent,2,immigration,-38,-38,-38,-38,0,0
lfi:prudent:3,lfi,prudent,3,economy,-78,-72.2397,-78,-61.541999999999994,5.760300000000001,16.458000000000006
lfi:prudent:3,lfi,prudent,3,society,-58,-58,-58,-58,0,0
lfi:prudent:3,lfi,prudent,3,europe,-48,-48,-48,-48,0,0
lfi:prudent:3,lfi,prudent,3,ecology,66,66,66,66,0,0
lfi:prudent:3,lfi,prudent,3,authority,-54,-50.36,-54,-43.6,3.6400000000000006,10.399999999999999
lfi:prudent:3,lfi,prudent,3,immigration,-38,-38,-38,-38,0,0
lfi:prudent:4,lfi,prudent,4,economy,-78,-73.2155,-78,-64.33,4.784499999999994,13.670000000000002
lfi:prudent:4,lfi,prudent,4,society,-58,-58,-58,-58,0,0
lfi:prudent:4,lfi,prudent,4,europe,-48,-49.295,-48,-51.7,-1.2950000000000017,-3.700000000000003
lfi:prudent:4,lfi,prudent,4,ecology,66,64.04,66,60.4,-1.9599999999999937,-5.600000000000001
lfi:prudent:4,lfi,prudent,4,authority,-54,-50.044999999999995,-54,-42.7,3.9550000000000054,11.299999999999997
lfi:prudent:4,lfi,prudent,4,immigration,-38,-37.370000000000005,-38,-36.2,0.6299999999999955,1.7999999999999972
lfi:prudent:5,lfi,prudent,5,economy,-78,-69.146505,-78,-52.7043,8.853494999999995,25.295699999999997
lfi:prudent:5,lfi,prudent,5,society,-58,-58,-58,-58,0,0
lfi:prudent:5,lfi,prudent,5,europe,-48,-49.295,-48,-51.7,-1.2950000000000017,-3.700000000000003
lfi:prudent:5,lfi,prudent,5,ecology,66,62.45100000000001,66,55.86,-3.5489999999999924,-10.14
lfi:prudent:5,lfi,prudent,5,authority,-54,-54,-54,-54,0,0
lfi:prudent:5,lfi,prudent,5,immigration,-38,-38,-38,-38,0,0
lfi:prudent:6,lfi,prudent,6,economy,-78,-65.65435199999999,-78,-42.72672,12.345648000000011,35.27328
lfi:prudent:6,lfi,prudent,6,society,-58,-58,-58,-58,0,0
lfi:prudent:6,lfi,prudent,6,europe,-48,-49.295,-48,-51.7,-1.2950000000000017,-3.700000000000003
lfi:prudent:6,lfi,prudent,6,ecology,66,63.34,66,58.4,-2.6599999999999966,-7.600000000000001
lfi:prudent:6,lfi,prudent,6,authority,-54,-51.65149999999999,-54,-47.29,2.3485000000000085,6.710000000000001
lfi:prudent:6,lfi,prudent,6,immigration,-38,-38,-38,-38,0,0
lfi:prudent:7,lfi,prudent,7,economy,-78,-66.711905,-78,-45.74830000000001,11.288094999999998,32.25169999999999
lfi:prudent:7,lfi,prudent,7,society,-58,-58,-58,-58,0,0
lfi:prudent:7,lfi,prudent,7,europe,-48,-48,-48,-48,0,0
lfi:prudent:7,lfi,prudent,7,ecology,66,63.34,66,58.4,-2.6599999999999966,-7.600000000000001
lfi:prudent:7,lfi,prudent,7,authority,-54,-55.084999999999994,-54,-57.1,-1.0849999999999937,-3.1000000000000014
lfi:prudent:7,lfi,prudent,7,immigration,-38,-37.370000000000005,-38,-36.2,0.6299999999999955,1.7999999999999972
lfi:prudent:8,lfi,prudent,8,economy,-78,-70.6955,-78,-57.13,7.304500000000004,20.869999999999997
lfi:prudent:8,lfi,prudent,8,society,-58,-58,-58,-58,0,0
lfi:prudent:8,lfi,prudent,8,europe,-48,-44.045,-48,-36.7,3.9549999999999983,11.299999999999997
lfi:prudent:8,lfi,prudent,8,ecology,66,62.27600000000001,66,55.36,-3.7239999999999895,-10.64
lfi:prudent:8,lfi,prudent,8,authority,-54,-50.36,-54,-43.6,3.6400000000000006,10.399999999999999
lfi:prudent:8,lfi,prudent,8,immigration,-38,-38,-38,-38,0,0
lfi:prudent:9,lfi,prudent,9,economy,-78,-67.89549999999998,-78,-49.13,10.104500000000016,28.869999999999997
lfi:prudent:9,lfi,prudent,9,society,-58,-58,-58,-58,0,0
lfi:prudent:9,lfi,prudent,9,europe,-48,-45.7355,-48,-41.53,2.264499999999998,6.469999999999999
lfi:prudent:9,lfi,prudent,9,ecology,66,62.36350000000001,66,55.61,-3.636499999999991,-10.39
lfi:prudent:9,lfi,prudent,9,authority,-54,-55.12,-54,-57.2,-1.1199999999999974,-3.200000000000003
lfi:prudent:9,lfi,prudent,9,immigration,-38,-37.370000000000005,-38,-36.2,0.6299999999999955,1.7999999999999972
lfi:prudent:10,lfi,prudent,10,economy,-78,-74.1605,-78,-67.03,3.839500000000001,10.969999999999999
lfi:prudent:10,lfi,prudent,10,society,-58,-58,-58,-58,0,0
lfi:prudent:10,lfi,prudent,10,europe,-48,-49.295,-48,-51.7,-1.2950000000000017,-3.700000000000003
lfi:prudent:10,lfi,prudent,10,ecology,66,66,66,66,0,0
lfi:prudent:10,lfi,prudent,10,authority,-54,-54,-54,-54,0,0
lfi:prudent:10,lfi,prudent,10,immigration,-38,-38,-38,-38,0,0
lfi:prudent:11,lfi,prudent,11,economy,-78,-64.69523076245,-78,-39.986373607000004,13.304769237550005,38.013626392999996
lfi:prudent:11,lfi,prudent,11,society,-58,-58,-58,-58,0,0
lfi:prudent:11,lfi,prudent,11,europe,-48,-45.7355,-48,-41.53,2.264499999999998,6.469999999999999
lfi:prudent:11,lfi,prudent,11,ecology,66,64.67,66,62.2,-1.3299999999999983,-3.799999999999997
lfi:prudent:11,lfi,prudent,11,authority,-54,-54,-54,-54,0,0
lfi:prudent:11,lfi,prudent,11,immigration,-38,-38,-38,-38,0,0
lfi:prudent:12,lfi,prudent,12,economy,-78,-68.945955,-78,-52.1313,9.054045000000002,25.868699999999997
lfi:prudent:12,lfi,prudent,12,society,-58,-58,-58,-58,0,0
lfi:prudent:12,lfi,prudent,12,europe,-48,-48,-48,-48,0,0
lfi:prudent:12,lfi,prudent,12,ecology,66,66,66,66,0,0
lfi:prudent:12,lfi,prudent,12,authority,-54,-50.36,-54,-43.6,3.6400000000000006,10.399999999999999
lfi:prudent:12,lfi,prudent,12,immigration,-38,-38,-38,-38,0,0
lfi:prudent:13,lfi,prudent,13,economy,-78,-66.67658055,-78,-45.647373,11.323419450000003,32.352627
lfi:prudent:13,lfi,prudent,13,society,-58,-58,-58,-58,0,0
lfi:prudent:13,lfi,prudent,13,europe,-48,-49.295,-48,-51.7,-1.2950000000000017,-3.700000000000003
lfi:prudent:13,lfi,prudent,13,ecology,66,66,66,66,0,0
lfi:prudent:13,lfi,prudent,13,authority,-54,-55.434999999999995,-54,-58.1,-1.4349999999999952,-4.100000000000001
lfi:prudent:13,lfi,prudent,13,immigration,-38,-38,-38,-38,0,0
lfi:prudent:14,lfi,prudent,14,economy,-78,-70.87049999999999,-78,-57.63,7.129500000000007,20.369999999999997
lfi:prudent:14,lfi,prudent,14,society,-58,-58,-58,-58,0,0
lfi:prudent:14,lfi,prudent,14,europe,-48,-49.295,-48,-51.7,-1.2950000000000017,-3.700000000000003
lfi:prudent:14,lfi,prudent,14,ecology,66,61.57600000000001,66,53.36,-4.423999999999992,-12.64
lfi:prudent:14,lfi,prudent,14,authority,-54,-52.159,-54,-48.74,1.841000000000001,5.259999999999998
lfi:prudent:14,lfi,prudent,14,immigration,-38,-38,-38,-38,0,0
lfi:prudent:15,lfi,prudent,15,economy,-78,-65.46599355,-78,-42.188553,12.534006450000007,35.811447
lfi:prudent:15,lfi,prudent,15,society,-58,-58,-58,-58,0,0
lfi:prudent:15,lfi,prudent,15,europe,-48,-49.295,-48,-51.7,-1.2950000000000017,-3.700000000000003
lfi:prudent:15,lfi,prudent,15,ecology,66,66,66,66,0,0
lfi:prudent:15,lfi,prudent,15,authority,-54,-55.12,-54,-57.2,-1.1199999999999974,-3.200000000000003
lfi:prudent:15,lfi,prudent,15,immigration,-38,-37.370000000000005,-38,-36.2,0.6299999999999955,1.7999999999999972
lfi:prudent:16,lfi,prudent,16,economy,-78,-69.08823,-78,-52.53779999999999,8.911770000000004,25.46220000000001
lfi:prudent:16,lfi,prudent,16,society,-58,-58,-58,-58,0,0
lfi:prudent:16,lfi,prudent,16,europe,-48,-45.2105,-48,-40.03,2.7894999999999968,7.969999999999999
lfi:prudent:16,lfi,prudent,16,ecology,66,59.0504,66,46.144,-6.949599999999997,-19.856
lfi:prudent:16,lfi,prudent,16,authority,-54,-56.201499999999996,-54,-60.29,-2.201499999999996,-6.289999999999999
lfi:prudent:16,lfi,prudent,16,immigration,-38,-37.370000000000005,-38,-36.2,0.6299999999999955,1.7999999999999972
lfi:prudent:17,lfi,prudent,17,economy,-78,-67.297077,-78,-47.42022,10.702922999999998,30.57978
lfi:prudent:17,lfi,prudent,17,society,-58,-58,-58,-58,0,0
lfi:prudent:17,lfi,prudent,17,europe,-48,-45.7355,-48,-41.53,2.264499999999998,6.469999999999999
lfi:prudent:17,lfi,prudent,17,ecology,66,63.970000000000006,66,60.2,-2.029999999999994,-5.799999999999997
lfi:prudent:17,lfi,prudent,17,authority,-54,-50.01,-54,-42.6,3.990000000000002,11.399999999999999
lfi:prudent:17,lfi,prudent,17,immigration,-38,-37.370000000000005,-38,-36.2,0.6299999999999955,1.7999999999999972
lfi:prudent:18,lfi,prudent,18,economy,-78,-65.71745,-78,-42.907000000000004,12.28255,35.092999999999996
lfi:prudent:18,lfi,prudent,18,society,-58,-58,-58,-58,0,0
lfi:prudent:18,lfi,prudent,18,europe,-48,-49.295,-48,-51.7,-1.2950000000000017,-3.700000000000003
lfi:prudent:18,lfi,prudent,18,ecology,66,66,66,66,0,0
lfi:prudent:18,lfi,prudent,18,authority,-54,-54.945,-54,-56.7,-0.9450000000000003,-2.700000000000003
lfi:prudent:18,lfi,prudent,18,immigration,-38,-37.370000000000005,-38,-36.2,0.6299999999999955,1.7999999999999972
lfi:prudent:19,lfi,prudent,19,economy,-78,-70.5492,-78,-56.712,7.450800000000001,21.287999999999997
lfi:prudent:19,lfi,prudent,19,society,-58,-58,-58,-58,0,0
lfi:prudent:19,lfi,prudent,19,europe,-48,-49.295,-48,-51.7,-1.2950000000000017,-3.700000000000003
lfi:prudent:19,lfi,prudent,19,ecology,66,57.477779999999996,66,41.650800000000004,-8.522220000000004,-24.349199999999996
lfi:prudent:19,lfi,prudent,19,authority,-54,-54,-54,-54,0,0
lfi:prudent:19,lfi,prudent,19,immigration,-38,-38,-38,-38,0,0
lfi:prudent:20,lfi,prudent,20,economy,-78,-63.75005450000001,-78,-37.285869999999996,14.249945499999988,40.714130000000004
lfi:prudent:20,lfi,prudent,20,society,-58,-58,-58,-58,0,0
lfi:prudent:20,lfi,prudent,20,europe,-48,-44.045,-48,-36.7,3.9549999999999983,11.299999999999997
lfi:prudent:20,lfi,prudent,20,ecology,66,61.313500000000005,66,52.61,-4.686499999999995,-13.39
lfi:prudent:20,lfi,prudent,20,authority,-54,-54,-54,-54,0,0
lfi:prudent:20,lfi,prudent,20,immigration,-38,-38,-38,-38,0,0
lfi:prudent:21,lfi,prudent,21,economy,-78,-71.49973,-78,-59.4278,6.50027,18.572200000000002
lfi:prudent:21,lfi,prudent,21,society,-58,-58,-58,-58,0,0
lfi:prudent:21,lfi,prudent,21,europe,-48,-48,-48,-48,0,0
lfi:prudent:21,lfi,prudent,21,ecology,66,66,66,66,0,0
lfi:prudent:21,lfi,prudent,21,authority,-54,-55.434999999999995,-54,-58.1,-1.4349999999999952,-4.100000000000001
lfi:prudent:21,lfi,prudent,21,immigration,-38,-38,-38,-38,0,0
lfi:prudent:22,lfi,prudent,22,economy,-78,-71.60549999999999,-78,-59.730000000000004,6.394500000000008,18.269999999999996
lfi:prudent:22,lfi,prudent,22,society,-58,-58,-58,-58,0,0
lfi:prudent:22,lfi,prudent,22,europe,-48,-49.295,-48,-51.7,-1.2950000000000017,-3.700000000000003
lfi:prudent:22,lfi,prudent,22,ecology,66,60.6135,66,50.61,-5.386499999999998,-15.39
lfi:prudent:22,lfi,prudent,22,authority,-54,-55.12,-54,-57.2,-1.1199999999999974,-3.200000000000003
lfi:prudent:22,lfi,prudent,22,immigration,-38,-37.370000000000005,-38,-36.2,0.6299999999999955,1.7999999999999972
lfi:prudent:23,lfi,prudent,23,economy,-78,-75.795,-78,-71.7,2.2049999999999983,6.299999999999997
lfi:prudent:23,lfi,prudent,23,society,-58,-58,-58,-58,0,0
