runKey,seedPartyId,agent,collapseWithdrawals,strategicWithdrawals,negotiationsOpened,negotiationsFailed,negotiationsMaintained,nationalEndorsements,ecologistesStrategicWithdrawal,ecologistesBeneficiary,ecologistesCollapseWithdrawal,ecologistesMaintainedToEnd,qualified,won
nouvelle_energie:opportuniste_electoral:86,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,0,false,,false,true,false,false
nouvelle_energie:opportuniste_electoral:87,nouvelle_energie,opportuniste_electoral,1,0,0,0,0,1,false,,false,true,true,false
nouvelle_energie:opportuniste_electoral:88,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:89,nouvelle_energie,opportuniste_electoral,0,0,1,1,0,1,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:90,nouvelle_energie,opportuniste_electoral,1,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:91,nouvelle_energie,opportuniste_electoral,1,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:92,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,0,false,,false,true,false,false
nouvelle_energie:opportuniste_electoral:93,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,1,false,,false,true,true,false
nouvelle_energie:opportuniste_electoral:94,nouvelle_energie,opportuniste_electoral,1,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:95,nouvelle_energie,opportuniste_electoral,0,1,1,0,0,1,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:96,nouvelle_energie,opportuniste_electoral,1,0,0,0,0,0,false,,false,true,false,false
nouvelle_energie:opportuniste_electoral:97,nouvelle_energie,opportuniste_electoral,0,1,1,0,0,0,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:98,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:99,nouvelle_energie,opportuniste_electoral,1,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:100,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:101,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,0,false,,false,true,false,false
nouvelle_energie:opportuniste_electoral:102,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:103,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,0,false,,false,true,false,false
nouvelle_energie:opportuniste_electoral:104,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,0,false,,false,true,true,false
nouvelle_energie:opportuniste_electoral:105,nouvelle_energie,opportuniste_electoral,1,0,0,0,0,1,false,,false,true,true,false
nouvelle_energie:opportuniste_electoral:106,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,0,false,,false,true,true,false
nouvelle_energie:opportuniste_electoral:107,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:108,nouvelle_energie,opportuniste_electoral,1,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:109,nouvelle_energie,opportuniste_electoral,0,0,1,1,0,0,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:110,nouvelle_energie,opportuniste_electoral,0,0,1,1,0,1,false,,false,true,true,false
nouvelle_energie:opportuniste_electoral:111,nouvelle_energie,opportuniste_electoral,0,0,1,1,0,0,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:112,nouvelle_energie,opportuniste_electoral,1,0,0,0,0,0,false,,false,true,false,false
nouvelle_energie:opportuniste_electoral:113,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:114,nouvelle_energie,opportuniste_electoral,1,0,0,0,0,0,false,,false,true,false,false
nouvelle_energie:opportuniste_electoral:115,nouvelle_energie,opportuniste_electoral,1,0,1,0,0,0,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:116,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:117,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:118,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:119,nouvelle_energie,opportuniste_electoral,1,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:120,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:121,nouvelle_energie,opportuniste_electoral,1,0,0,0,0,0,false,,false,true,true,false
nouvelle_energie:opportuniste_electoral:122,nouvelle_energie,opportuniste_electoral,0,0,1,1,0,0,false,,false,true,false,false
nouvelle_energie:opportuniste_electoral:123,nouvelle_energie,opportuniste_electoral,1,0,0,0,0,2,false,,false,true,false,false
nouvelle_energie:opportuniste_electoral:124,nouvelle_energie,opportuniste_electoral,0,1,1,0,0,0,false,,false,true,true,false
nouvelle_energie:opportuniste_electoral:125,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:126,nouvelle_energie,opportuniste_electoral,0,0,1,1,0,1,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:127,nouvelle_energie,opportuniste_electoral,0,0,2,2,0,0,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:128,nouvelle_energie,opportuniste_electoral,0,1,1,0,0,0,true,ps,false,false,true,true
nouvelle_energie:opportuniste_electoral:129,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,0,false,,false,true,true,false
nouvelle_energie:opportuniste_electoral:130,nouvelle_energie,opportuniste_electoral,0,0,1,1,0,1,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:131,nouvelle_energie,opportuniste_electoral,0,1,1,0,0,0,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:132,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:133,nouvelle_energie,opportuniste_electoral,1,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:134,nouvelle_energie,opportuniste_electoral,1,0,0,0,0,0,false,,false,true,false,false
nouvelle_energie:opportuniste_electoral:135,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,0,false,,false,true,false,false
nouvelle_energie:opportuniste_electoral:136,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:137,nouvelle_energie,opportuniste_electoral,0,0,1,1,0,0,false,,false,true,false,false
nouvelle_energie:opportuniste_electoral:138,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:139,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:140,nouvelle_energie,opportuniste_electoral,1,0,1,1,0,0,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:141,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:142,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,1,false,,false,true,false,false
nouvelle_energie:opportuniste_electoral:143,nouvelle_energie,opportuniste_electoral,0,1,1,0,0,0,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:144,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:145,nouvelle_energie,opportuniste_electoral,0,1,1,0,0,1,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:146,nouvelle_energie,opportuniste_electoral,0,0,1,1,0,0,false,,false,true,true,false
nouvelle_energie:opportuniste_electoral:147,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:opportuniste_electoral:148,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,1,false,,false,true,false,false
nouvelle_energie:opportuniste_electoral:149,nouvelle_energie,opportuniste_electoral,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:0,nouvelle_energie,parti_dabord,0,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:1,nouvelle_energie,parti_dabord,0,0,2,2,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:2,nouvelle_energie,parti_dabord,0,0,1,1,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:3,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:4,nouvelle_energie,parti_dabord,0,0,1,1,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:5,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:6,nouvelle_energie,parti_dabord,0,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:7,nouvelle_energie,parti_dabord,0,0,1,1,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:8,nouvelle_energie,parti_dabord,1,0,1,1,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:9,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:10,nouvelle_energie,parti_dabord,0,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:11,nouvelle_energie,parti_dabord,1,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:12,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:13,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:14,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:15,nouvelle_energie,parti_dabord,0,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:16,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:17,nouvelle_energie,parti_dabord,0,0,0,0,0,1,false,,false,true,true,false
nouvelle_energie:parti_dabord:18,nouvelle_energie,parti_dabord,1,0,0,0,0,2,false,,false,true,true,true
nouvelle_energie:parti_dabord:19,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:20,nouvelle_energie,parti_dabord,0,0,1,1,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:21,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:22,nouvelle_energie,parti_dabord,0,0,2,2,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:23,nouvelle_energie,parti_dabord,0,0,1,1,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:24,nouvelle_energie,parti_dabord,0,1,1,0,0,1,false,,false,true,true,false
nouvelle_energie:parti_dabord:25,nouvelle_energie,parti_dabord,1,0,1,1,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:26,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:27,nouvelle_energie,parti_dabord,1,0,0,0,0,0,false,,false,true,true,false
nouvelle_energie:parti_dabord:28,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,false
nouvelle_energie:parti_dabord:29,nouvelle_energie,parti_dabord,0,0,2,2,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:30,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:31,nouvelle_energie,parti_dabord,0,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:32,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:33,nouvelle_energie,parti_dabord,0,0,1,1,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:34,nouvelle_energie,parti_dabord,0,1,1,0,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:35,nouvelle_energie,parti_dabord,0,1,1,0,0,0,false,,false,true,true,false
nouvelle_energie:parti_dabord:36,nouvelle_energie,parti_dabord,0,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:37,nouvelle_energie,parti_dabord,1,0,0,0,0,0,false,,false,true,true,false
nouvelle_energie:parti_dabord:38,nouvelle_energie,parti_dabord,1,0,1,1,0,0,false,,false,true,true,false
nouvelle_energie:parti_dabord:39,nouvelle_energie,parti_dabord,0,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:40,nouvelle_energie,parti_dabord,1,0,0,0,0,0,false,,false,true,false,false
nouvelle_energie:parti_dabord:41,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:42,nouvelle_energie,parti_dabord,0,0,0,0,0,2,false,,false,true,true,true
nouvelle_energie:parti_dabord:43,nouvelle_energie,parti_dabord,0,1,1,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:44,nouvelle_energie,parti_dabord,0,0,1,1,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:45,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:46,nouvelle_energie,parti_dabord,0,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:47,nouvelle_energie,parti_dabord,0,0,1,1,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:48,nouvelle_energie,parti_dabord,0,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:49,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,false
nouvelle_energie:parti_dabord:50,nouvelle_energie,parti_dabord,0,0,0,0,0,1,false,,false,true,true,false
nouvelle_energie:parti_dabord:51,nouvelle_energie,parti_dabord,1,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:52,nouvelle_energie,parti_dabord,0,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:53,nouvelle_energie,parti_dabord,1,0,0,0,0,0,false,,false,true,true,false
nouvelle_energie:parti_dabord:54,nouvelle_energie,parti_dabord,1,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:55,nouvelle_energie,parti_dabord,0,1,1,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:56,nouvelle_energie,parti_dabord,0,0,1,1,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:57,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:58,nouvelle_energie,parti_dabord,0,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:59,nouvelle_energie,parti_dabord,0,0,1,1,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:60,nouvelle_energie,parti_dabord,1,0,1,0,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:61,nouvelle_energie,parti_dabord,1,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:62,nouvelle_energie,parti_dabord,0,0,2,2,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:63,nouvelle_energie,parti_dabord,0,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:64,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:65,nouvelle_energie,parti_dabord,0,2,2,0,0,0,true,ps,false,false,true,false
nouvelle_energie:parti_dabord:66,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:67,nouvelle_energie,parti_dabord,1,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:68,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:69,nouvelle_energie,parti_dabord,1,0,1,1,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:70,nouvelle_energie,parti_dabord,1,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:71,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,false
nouvelle_energie:parti_dabord:72,nouvelle_energie,parti_dabord,0,0,0,0,0,1,false,,false,true,true,false
nouvelle_energie:parti_dabord:73,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:74,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,false
nouvelle_energie:parti_dabord:75,nouvelle_energie,parti_dabord,1,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:76,nouvelle_energie,parti_dabord,0,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:77,nouvelle_energie,parti_dabord,0,1,1,0,0,1,true,ps,false,false,true,true
nouvelle_energie:parti_dabord:78,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:79,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:80,nouvelle_energie,parti_dabord,0,0,1,1,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:81,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,false
nouvelle_energie:parti_dabord:82,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:83,nouvelle_energie,parti_dabord,0,1,1,0,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:84,nouvelle_energie,parti_dabord,0,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:85,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:86,nouvelle_energie,parti_dabord,0,0,0,0,0,1,false,,false,true,true,false
nouvelle_energie:parti_dabord:87,nouvelle_energie,parti_dabord,0,0,1,1,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:88,nouvelle_energie,parti_dabord,0,1,1,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:89,nouvelle_energie,parti_dabord,0,1,1,0,0,0,false,,false,true,true,false
nouvelle_energie:parti_dabord:90,nouvelle_energie,parti_dabord,0,0,1,1,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:91,nouvelle_energie,parti_dabord,1,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:92,nouvelle_energie,parti_dabord,0,0,1,1,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:93,nouvelle_energie,parti_dabord,0,1,1,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:94,nouvelle_energie,parti_dabord,0,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:95,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:96,nouvelle_energie,parti_dabord,0,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:97,nouvelle_energie,parti_dabord,1,0,1,1,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:98,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,false
nouvelle_energie:parti_dabord:99,nouvelle_energie,parti_dabord,0,1,1,0,0,0,false,,false,true,true,false
nouvelle_energie:parti_dabord:100,nouvelle_energie,parti_dabord,0,1,1,0,0,0,false,,false,true,true,false
nouvelle_energie:parti_dabord:101,nouvelle_energie,parti_dabord,1,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:102,nouvelle_energie,parti_dabord,1,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:103,nouvelle_energie,parti_dabord,0,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:104,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:105,nouvelle_energie,parti_dabord,0,0,1,1,0,0,false,,false,true,true,false
nouvelle_energie:parti_dabord:106,nouvelle_energie,parti_dabord,1,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:107,nouvelle_energie,parti_dabord,1,0,1,1,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:108,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:109,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:110,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:111,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,false
nouvelle_energie:parti_dabord:112,nouvelle_energie,parti_dabord,0,0,1,1,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:113,nouvelle_energie,parti_dabord,1,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:114,nouvelle_energie,parti_dabord,1,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:115,nouvelle_energie,parti_dabord,1,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:116,nouvelle_energie,parti_dabord,1,0,1,1,0,1,false,,false,true,true,false
nouvelle_energie:parti_dabord:117,nouvelle_energie,parti_dabord,1,0,0,0,0,0,false,,false,true,true,false
nouvelle_energie:parti_dabord:118,nouvelle_energie,parti_dabord,0,0,1,1,0,1,false,,false,true,true,false
nouvelle_energie:parti_dabord:119,nouvelle_energie,parti_dabord,0,0,1,1,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:120,nouvelle_energie,parti_dabord,0,1,1,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:121,nouvelle_energie,parti_dabord,1,0,1,1,0,0,false,,false,true,false,false
nouvelle_energie:parti_dabord:122,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:123,nouvelle_energie,parti_dabord,0,2,3,1,0,0,true,ps,false,false,true,true
nouvelle_energie:parti_dabord:124,nouvelle_energie,parti_dabord,0,1,1,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:125,nouvelle_energie,parti_dabord,0,0,1,1,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:126,nouvelle_energie,parti_dabord,0,0,1,1,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:127,nouvelle_energie,parti_dabord,1,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:128,nouvelle_energie,parti_dabord,0,0,1,1,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:129,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:130,nouvelle_energie,parti_dabord,1,0,1,1,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:131,nouvelle_energie,parti_dabord,0,1,1,0,0,0,false,,false,true,true,false
nouvelle_energie:parti_dabord:132,nouvelle_energie,parti_dabord,0,1,1,0,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:133,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:134,nouvelle_energie,parti_dabord,0,0,1,1,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:135,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:136,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:137,nouvelle_energie,parti_dabord,0,0,1,1,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:138,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:139,nouvelle_energie,parti_dabord,0,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:140,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:141,nouvelle_energie,parti_dabord,0,0,0,0,0,1,false,,false,true,true,true
nouvelle_energie:parti_dabord:142,nouvelle_energie,parti_dabord,0,0,2,2,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:143,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:144,nouvelle_energie,parti_dabord,1,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:145,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:146,nouvelle_energie,parti_dabord,1,0,1,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:147,nouvelle_energie,parti_dabord,0,1,1,0,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:148,nouvelle_energie,parti_dabord,0,0,1,1,0,0,false,,false,true,true,true
nouvelle_energie:parti_dabord:149,nouvelle_energie,parti_dabord,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:mediatique:0,nouvelle_energie,mediatique,0,0,0,0,0,0,false,,false,true,false,false
nouvelle_energie:mediatique:1,nouvelle_energie,mediatique,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:mediatique:2,nouvelle_energie,mediatique,1,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:mediatique:3,nouvelle_energie,mediatique,0,0,0,0,0,0,false,,false,true,false,false
nouvelle_energie:mediatique:4,nouvelle_energie,mediatique,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:mediatique:5,nouvelle_energie,mediatique,0,0,1,1,0,0,false,,false,true,true,true
nouvelle_energie:mediatique:6,nouvelle_energie,mediatique,0,0,0,0,0,0,false,,false,true,false,false
nouvelle_energie:mediatique:7,nouvelle_energie,mediatique,0,0,0,0,0,0,false,,false,true,true,false
nouvelle_energie:mediatique:8,nouvelle_energie,mediatique,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:mediatique:9,nouvelle_energie,mediatique,0,0,0,0,0,0,false,,false,true,false,false
nouvelle_energie:mediatique:10,nouvelle_energie,mediatique,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:mediatique:11,nouvelle_energie,mediatique,0,0,1,1,0,0,false,,false,true,true,true
nouvelle_energie:mediatique:12,nouvelle_energie,mediatique,1,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:mediatique:13,nouvelle_energie,mediatique,0,0,1,1,0,0,false,,false,true,true,false
nouvelle_energie:mediatique:14,nouvelle_energie,mediatique,0,0,0,0,0,0,false,,false,true,false,false
nouvelle_energie:mediatique:15,nouvelle_energie,mediatique,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:mediatique:16,nouvelle_energie,mediatique,0,0,1,1,0,1,false,,false,true,true,false
nouvelle_energie:mediatique:17,nouvelle_energie,mediatique,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:mediatique:18,nouvelle_energie,mediatique,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:mediatique:19,nouvelle_energie,mediatique,1,0,0,0,0,0,false,,false,true,true,false
nouvelle_energie:mediatique:20,nouvelle_energie,mediatique,0,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:mediatique:21,nouvelle_energie,mediatique,0,0,1,1,0,0,false,,false,true,false,false
nouvelle_energie:mediatique:22,nouvelle_energie,mediatique,1,0,0,0,0,0,false,,false,true,true,true
nouvelle_energie:mediatique:23,nouvelle_energie,mediatique,1,0,0,0,0,1,false,,false,true,false,false
