runKey,decisionIndex,kind,partyId,maxShockPoints,crossesActiveSetBoundary
rn:ideologiquement_coherent:16,13,withdrawal,reconquete,2.858,false
rn:ideologiquement_coherent:19,18,withdrawal,reconquete,3.055,false
rn:ideologiquement_coherent:20,22,withdrawal,reconquete,3.129,false
rn:ideologiquement_coherent:21,17,strategic_withdrawal,ecologistes,7.562,false
rn:ideologiquement_coherent:29,16,withdrawal,reconquete,3.668,false
rn:ideologiquement_coherent:31,15,withdrawal,reconquete,3.716,true
rn:ideologiquement_coherent:33,18,withdrawal,reconquete,3.048,false
rn:ideologiquement_coherent:40,20,withdrawal,reconquete,3.244,false
rn:ideologiquement_coherent:53,17,withdrawal,reconquete,3.319,false
rn:ideologiquement_coherent:54,16,withdrawal,reconquete,3.651,false
rn:ideologiquement_coherent:55,20,withdrawal,reconquete,3.393,false
rn:ideologiquement_coherent:56,16,withdrawal,reconquete,3.322,false
rn:ideologiquement_coherent:59,19,withdrawal,reconquete,3.094,false
rn:ideologiquement_coherent:65,22,withdrawal,reconquete,3.285,false
rn:ideologiquement_coherent:67,21,withdrawal,reconquete,2.909,false
rn:ideologiquement_coherent:69,14,strategic_withdrawal,ecologistes,8.27,false
rn:ideologiquement_coherent:70,15,withdrawal,reconquete,3.319,true
rn:ideologiquement_coherent:72,14,withdrawal,reconquete,3.187,false
rn:ideologiquement_coherent:74,14,withdrawal,reconquete,3.321,false
rn:ideologiquement_coherent:75,17,withdrawal,reconquete,3.23,false
rn:ideologiquement_coherent:75,20,withdrawal,renaissance,8.767,false
rn:ideologiquement_coherent:79,17,withdrawal,reconquete,3.07,false
rn:ideologiquement_coherent:81,20,withdrawal,reconquete,2.961,false
rn:ideologiquement_coherent:85,17,withdrawal,reconquete,3.382,false
rn:ideologiquement_coherent:88,13,withdrawal,reconquete,3.362,false
rn:ideologiquement_coherent:91,19,withdrawal,reconquete,2.643,false
rn:ideologiquement_coherent:96,20,withdrawal,reconquete,2.886,false
rn:ideologiquement_coherent:104,17,withdrawal,reconquete,3.2,false
rn:ideologiquement_coherent:111,13,withdrawal,reconquete,3.653,false
rn:ideologiquement_coherent:121,21,withdrawal,reconquete,2.804,false
rn:ideologiquement_coherent:125,18,withdrawal,reconquete,3.64,false
rn:ideologiquement_coherent:131,18,withdrawal,reconquete,3.3,false
rn:ideologiquement_coherent:140,16,withdrawal,reconquete,3.356,false
rn:ideologiquement_coherent:143,19,withdrawal,reconquete,3.201,false
rn:ideologiquement_coherent:145,17,strategic_withdrawal,ecologistes,7.526,false
rn:ideologiquement_coherent:146,18,withdrawal,reconquete,3.046,false
rn:opportuniste_electoral:0,17,withdrawal,reconquete,3.346,false
rn:opportuniste_electoral:3,19,withdrawal,reconquete,3.393,false
rn:opportuniste_electoral:4,16,strategic_withdrawal,ecologistes,8.41,false
rn:opportuniste_electoral:6,21,withdrawal,reconquete,3.375,false
rn:opportuniste_electoral:14,23,withdrawal,reconquete,37.663,true
rn:opportuniste_electoral:19,16,withdrawal,reconquete,3.447,false
rn:opportuniste_electoral:23,17,strategic_withdrawal,ecologistes,8.062,false
rn:opportuniste_electoral:27,22,withdrawal,reconquete,3.83,false
rn:opportuniste_electoral:34,13,strategic_withdrawal,ecologistes,8.632,false
rn:opportuniste_electoral:35,15,withdrawal,lr,8.386,true
rn:opportuniste_electoral:35,15,withdrawal,reconquete,8.386,true
rn:opportuniste_electoral:36,17,withdrawal,reconquete,3.348,false
rn:opportuniste_electoral:38,16,withdrawal,reconquete,4.022,false
rn:opportuniste_electoral:40,21,withdrawal,reconquete,3.293,false
rn:opportuniste_electoral:43,17,withdrawal,reconquete,3.879,false
rn:opportuniste_electoral:45,14,withdrawal,reconquete,3.559,false
rn:opportuniste_electoral:48,19,withdrawal,reconquete,3.495,false
rn:opportuniste_electoral:56,13,withdrawal,reconquete,3.386,false
rn:opportuniste_electoral:59,16,withdrawal,reconquete,3.692,true
rn:opportuniste_electoral:59,21,strategic_withdrawal,ecologistes,7.425,false
rn:opportuniste_electoral:60,18,withdrawal,reconquete,3.34,false
rn:opportuniste_electoral:67,19,withdrawal,reconquete,2.94,false
rn:opportuniste_electoral:68,17,withdrawal,reconquete,3.665,false
rn:opportuniste_electoral:70,23,withdrawal,reconquete_dissidence_23,46.61,true
rn:opportuniste_electoral:75,20,withdrawal,reconquete,3.469,false
rn:opportuniste_electoral:79,21,withdrawal,reconquete,3.406,false
rn:opportuniste_electoral:80,14,withdrawal,reconquete,3.74,false
rn:opportuniste_electoral:84,19,strategic_withdrawal,ecologistes,7.532,false
rn:opportuniste_electoral:86,20,withdrawal,reconquete,3.437,false
rn:opportuniste_electoral:88,19,withdrawal,reconquete,3.287,false
rn:opportuniste_electoral:93,18,strategic_withdrawal,ecologistes,7.779,false
rn:opportuniste_electoral:94,14,withdrawal,reconquete,3.296,false
rn:opportuniste_electoral:95,19,withdrawal,reconquete,3.592,false
rn:opportuniste_electoral:98,18,withdrawal,reconquete,3.225,false
rn:opportuniste_electoral:101,21,withdrawal,reconquete,3.222,false
rn:opportuniste_electoral:103,15,withdrawal,reconquete,3.597,true
rn:opportuniste_electoral:107,17,withdrawal,reconquete,3.844,false
rn:opportuniste_electoral:107,21,strategic_withdrawal,ecologistes,7.88,false
rn:opportuniste_electoral:111,20,withdrawal,reconquete,3.353,false
rn:opportuniste_electoral:111,23,withdrawal,ps,38.952,true
rn:opportuniste_electoral:115,21,withdrawal,reconquete,3.559,false
rn:opportuniste_electoral:121,13,strategic_withdrawal,ecologistes,8.277,false
rn:opportuniste_electoral:127,20,withdrawal,reconquete,3.14,false
rn:opportuniste_electoral:129,22,withdrawal,reconquete,2.854,false
rn:opportuniste_electoral:130,17,withdrawal,reconquete,3.215,false
rn:opportuniste_electoral:134,15,withdrawal,reconquete,3.582,true
rn:opportuniste_electoral:135,23,withdrawal,reconquete,40.992,true
rn:opportuniste_electoral:139,16,withdrawal,reconquete,3.242,false
rn:opportuniste_electoral:140,23,withdrawal,reconquete,36.705,true
rn:opportuniste_electoral:143,13,withdrawal,reconquete,3.436,false
rn:opportuniste_electoral:148,21,strategic_withdrawal,ecologistes,7.818,false
rn:parti_dabord:2,20,withdrawal,reconquete,2.927,false
rn:parti_dabord:5,23,withdrawal,reconquete,39.193,true
rn:parti_dabord:8,13,withdrawal,reconquete,3.568,false
rn:parti_dabord:11,22,withdrawal,reconquete,3.47,false
rn:parti_dabord:12,18,withdrawal,reconquete_dissidence_15,5.012,false
rn:parti_dabord:13,20,strategic_withdrawal,ecologistes,7.578,false
rn:parti_dabord:14,16,withdrawal,reconquete,3.189,false
rn:parti_dabord:15,13,withdrawal,reconquete,3.604,false
rn:parti_dabord:19,17,withdrawal,reconquete,3.732,false
rn:parti_dabord:22,22,withdrawal,reconquete,2.905,false
rn:parti_dabord:25,15,withdrawal,reconquete,3.356,true
rn:parti_dabord:29,13,withdrawal,reconquete,3.373,false
rn:parti_dabord:30,19,withdrawal,reconquete,3.503,false
rn:parti_dabord:34,15,withdrawal,reconquete,3.428,true
rn:parti_dabord:35,20,withdrawal,reconquete,3.498,false
rn:parti_dabord:49,19,withdrawal,reconquete,3.059,false
rn:parti_dabord:59,18,withdrawal,ps,12.916,false
rn:parti_dabord:59,19,withdrawal,reconquete,3.902,false
rn:parti_dabord:63,15,withdrawal,reconquete,3.92,false
rn:parti_dabord:71,16,withdrawal,reconquete,3.744,false
rn:parti_dabord:73,14,withdrawal,reconquete,3.364,false
rn:parti_dabord:80,16,withdrawal,reconquete,3.161,false
rn:parti_dabord:95,16,withdrawal,reconquete,3.407,false
rn:parti_dabord:97,18,withdrawal,lfi,9.082,false
rn:parti_dabord:97,18,strategic_withdrawal,ecologistes,9.082,false
rn:parti_dabord:97,20,withdrawal,reconquete,4.194,false
rn:parti_dabord:97,21,strategic_withdrawal,renaissance,12.901,false
rn:parti_dabord:104,18,withdrawal,reconquete,3.167,false
rn:parti_dabord:108,18,withdrawal,reconquete,3.529,false
rn:parti_dabord:119,19,strategic_withdrawal,ecologistes,7.667,false
rn:parti_dabord:123,18,withdrawal,reconquete,3.531,false
rn:parti_dabord:126,14,withdrawal,reconquete,3.525,false
rn:parti_dabord:128,17,strategic_withdrawal,ecologistes,8.021,false
rn:parti_dabord:130,13,withdrawal,reconquete,3.433,false
rn:parti_dabord:143,14,withdrawal,reconquete,3.866,false
rn:parti_dabord:144,22,withdrawal,reconquete,2.979,false
rn:parti_dabord:145,12,strategic_withdrawal,ecologistes,8.449,false
rn:parti_dabord:147,17,withdrawal,reconquete,3.596,false
rn:mediatique:0,21,withdrawal,reconquete,3.632,false
rn:mediatique:2,19,withdrawal,reconquete,3.517,false
rn:mediatique:3,17,withdrawal,reconquete,3.858,false
rn:mediatique:4,22,withdrawal,reconquete,3.488,false
rn:mediatique:6,18,withdrawal,reconquete,3.554,false
rn:mediatique:7,15,withdrawal,reconquete,3.664,false
rn:mediatique:11,20,withdrawal,reconquete,3.342,false
rn:mediatique:14,13,withdrawal,reconquete,3.723,false
rn:mediatique:15,21,withdrawal,reconquete,3.292,false
rn:mediatique:16,19,withdrawal,reconquete,3.459,false
rn:mediatique:19,14,withdrawal,reconquete,3.838,false
rn:mediatique:34,20,strategic_withdrawal,ecologistes,7.821,false
rn:mediatique:35,23,withdrawal,reconquete,37.292,true
rn:mediatique:37,22,withdrawal,reconquete,3.369,false
rn:mediatique:43,23,withdrawal,reconquete,37.073,true
rn:mediatique:45,16,withdrawal,reconquete,3.361,false
rn:mediatique:46,21,withdrawal,reconquete,3.375,false
rn:mediatique:47,16,withdrawal,reconquete_dissidence_16,1.059,false
rn:mediatique:48,16,withdrawal,reconquete,3.581,false
rn:mediatique:51,16,withdrawal,reconquete,3.729,false
rn:mediatique:53,22,withdrawal,reconquete,2.93,false
rn:mediatique:54,22,withdrawal,reconquete,3.369,false
rn:mediatique:61,21,withdrawal,reconquete,3.512,false
rn:mediatique:62,18,withdrawal,reconquete,3.061,false
rn:mediatique:67,13,withdrawal,reconquete,3.811,false
rn:mediatique:70,11,strategic_withdrawal,ecologistes,8.365,false
rn:mediatique:70,18,withdrawal,reconquete,3.743,false
rn:mediatique:71,14,withdrawal,reconquete,2.65,false
rn:mediatique:76,15,withdrawal,reconquete,3.336,false
rn:mediatique:78,22,withdrawal,reconquete,2.818,false
rn:mediatique:83,15,strategic_withdrawal,ecologistes,9.411,true
rn:mediatique:88,22,withdrawal,reconquete,3.357,false
rn:mediatique:93,18,withdrawal,reconquete,3.206,false
rn:mediatique:94,13,withdrawal,reconquete,3.493,false
rn:mediatique:96,23,withdrawal,reconquete,38.949,true
rn:mediatique:98,18,strategic_withdrawal,ecologistes,8.356,false
rn:mediatique:100,13,withdrawal,reconquete,3.698,false
rn:mediatique:103,23,withdrawal,reconquete,39.261,true
rn:mediatique:104,16,withdrawal,reconquete,3.701,false
rn:mediatique:107,16,withdrawal,reconquete,3.438,false
rn:mediatique:112,17,withdrawal,reconquete,3.8,false
rn:mediatique:113,23,withdrawal,reconquete,37.873,true
rn:mediatique:116,23,withdrawal,reconquete,40.313,true
rn:mediatique:119,18,withdrawal,reconquete,3.34,false
rn:mediatique:123,16,withdrawal,reconquete,3.715,false
rn:mediatique:126,17,withdrawal,reconquete,3.71,false
rn:mediatique:127,13,withdrawal,reconquete,3.526,false
rn:mediatique:134,20,withdrawal,reconquete,3.77,false
rn:mediatique:139,18,withdrawal,reconquete,3.659,false
rn:mediatique:141,19,withdrawal,reconquete,3.803,false
rn:mediatique:146,20,withdrawal,reconquete,3.101,false
rn:mediatique:147,14,withdrawal,reconquete,3.805,false
rn:mediatique:148,16,withdrawal,reconquete,3.594,false
rn:contrarien:1,15,withdrawal,reconquete,4.097,true
rn:contrarien:8,21,withdrawal,reconquete,3.714,false
rn:contrarien:9,17,withdrawal,reconquete,3.168,false
rn:contrarien:10,17,withdrawal,reconquete,3.46,false
rn:contrarien:12,19,withdrawal,reconquete,3.482,false
rn:contrarien:13,16,withdrawal,reconquete,3.406,false
rn:contrarien:14,17,withdrawal,reconquete,3.523,false
rn:contrarien:22,21,withdrawal,reconquete,3.625,false
rn:contrarien:24,15,withdrawal,reconquete,3.876,true
rn:contrarien:29,23,withdrawal,reconquete,35.126,true
rn:contrarien:31,14,withdrawal,reconquete,2.614,false
rn:contrarien:36,16,withdrawal,reconquete,3.858,false
rn:contrarien:36,18,strategic_withdrawal,ecologistes,8.573,false
rn:contrarien:39,19,withdrawal,reconquete,3.592,false
rn:contrarien:40,23,withdrawal,reconquete,38.711,true
rn:contrarien:43,13,withdrawal,reconquete,3.886,false
rn:contrarien:44,19,withdrawal,reconquete,3.238,false
rn:contrarien:45,22,withdrawal,reconquete,3.284,false
rn:contrarien:50,22,withdrawal,reconquete,2.345,false
rn:contrarien:56,15,withdrawal,reconquete,3.712,true
rn:contrarien:57,18,withdrawal,reconquete,3.65,false
rn:contrarien:63,21,withdrawal,reconquete,3.846,false
rn:contrarien:68,23,withdrawal,reconquete,38.775,true
rn:contrarien:74,18,withdrawal,reconquete,3.663,false
rn:contrarien:79,19,withdrawal,renaissance,8.528,false
rn:contrarien:80,16,strategic_withdrawal,ecologistes,8.384,false
rn:contrarien:81,23,withdrawal,reconquete,35.24,true
rn:contrarien:82,15,withdrawal,lr,9.541,true
rn:contrarien:83,20,withdrawal,reconquete,3.627,false
rn:contrarien:87,23,withdrawal,ps,43.012,true
rn:contrarien:88,23,withdrawal,lr,36.059,true
rn:contrarien:89,16,withdrawal,reconquete,3.787,false
rn:contrarien:105,21,withdrawal,reconquete_dissidence_21,1.054,false
rn:contrarien:111,21,withdrawal,reconquete,3.586,false
rn:contrarien:113,13,withdrawal,reconquete,3.658,false
rn:contrarien:115,18,withdrawal,reconquete,3.808,false
rn:contrarien:121,19,withdrawal,reconquete,3.434,false
rn:contrarien:135,19,withdrawal,reconquete,3.184,false
rn:contrarien:136,14,withdrawal,reconquete,4.345,false
rn:contrarien:139,14,withdrawal,reconquete,3.61,false
rn:contrarien:143,14,strategic_withdrawal,ecologistes,8.83,false
rn:contrarien:145,17,strategic_withdrawal,ecologistes,8.276,false
reconquete:aleatoire:57,16,withdrawal,lr,8.941,false
reconquete:aleatoire:88,19,withdrawal,lr,9.008,false
reconquete:aleatoire:93,14,strategic_withdrawal,ecologistes,7.843,false
reconquete:aleatoire:108,12,strategic_withdrawal,ecologistes,8.451,false
reconquete:aleatoire:111,20,strategic_withdrawal,ecologistes,8.037,false
reconquete:aleatoire:129,13,strategic_withdrawal,ecologistes,8.846,false
reconquete:aleatoire:131,17,withdrawal,lr,9.234,false
reconquete:prudent:9,18,withdrawal,horizons,14.561,false
reconquete:prudent:104,18,strategic_withdrawal,ecologistes,7.983,false
reconquete:risque:24,13,withdrawal,ps,10.879,false
reconquete:risque:31,20,strategic_withdrawal,ecologistes,8.541,false
reconquete:risque:104,15,withdrawal,lr,8.357,true
reconquete:risque:141,16,strategic_withdrawal,ecologistes,7.693,false
reconquete:ideologiquement_coherent:106,21,withdrawal,ps,10.787,false
reconquete:ideologiquement_coherent:115,15,strategic_withdrawal,ecologistes,8.471,true
reconquete:ideologiquement_coherent:115,21,withdrawal,lr,8.855,false
reconquete:ideologiquement_coherent:127,19,withdrawal,ps,9.554,false
reconquete:opportuniste_electoral:56,17,strategic_withdrawal,ecologistes,8.404,false
reconquete:opportuniste_electoral:70,17,withdrawal,ps,11.133,false
reconquete:opportuniste_electoral:84,21,strategic_withdrawal,ecologistes,7.736,false
reconquete:opportuniste_electoral:100,19,withdrawal,ps,10.993,false
reconquete:opportuniste_electoral:116,19,withdrawal,ecologistes,7.278,false
reconquete:opportuniste_electoral:132,16,strategic_withdrawal,ecologistes,9.099,false
reconquete:parti_dabord:2,20,strategic_withdrawal,ecologistes,7.953,false
reconquete:parti_dabord:24,20,strategic_withdrawal,ecologistes,7.4,false
reconquete:parti_dabord:66,15,strategic_withdrawal,ecologistes,7.967,true
reconquete:parti_dabord:71,23,withdrawal,ps,37.57,true
reconquete:parti_dabord:75,21,strategic_withdrawal,ecologistes,8.474,false
reconquete:parti_dabord:85,14,strategic_withdrawal,ecologistes,8.473,false
reconquete:parti_dabord:98,23,withdrawal,rn,36.2,true
reconquete:parti_dabord:102,23,withdrawal,nouvelle_energie,36.288,true
reconquete:parti_dabord:103,13,strategic_withdrawal,ecologistes,9.026,false
reconquete:parti_dabord:125,13,strategic_withdrawal,ecologistes,8.492,false
reconquete:parti_dabord:129,18,strategic_withdrawal,ecologistes,7.888,false
reconquete:mediatique:2,21,strategic_withdrawal,ecologistes,8.296,false
reconquete:mediatique:7,15,withdrawal,ecologistes,8.077,true
reconquete:mediatique:17,14,strategic_withdrawal,ecologistes,8.888,false
reconquete:mediatique:35,13,strategic_withdrawal,ecologistes,8.852,false
reconquete:mediatique:35,22,withdrawal,nouvelle_energie,12.143,false
reconquete:mediatique:73,20,strategic_withdrawal,ecologistes,8.651,false
reconquete:contrarien:10,21,strategic_withdrawal,ecologistes,7.93,false
reconquete:contrarien:14,15,withdrawal,ps,12.281,true
reconquete:contrarien:79,19,withdrawal,lr,8.484,false
reconquete:contrarien:94,18,strategic_withdrawal,ecologistes,7.88,false
reconquete:contrarien:108,23,withdrawal,ps,37.458,true
nouvelle_energie:aleatoire:0,16,strategic_withdrawal,reconquete,3.387,false
nouvelle_energie:aleatoire:2,16,withdrawal,reconquete,3.531,true
nouvelle_energie:aleatoire:4,14,strategic_withdrawal,reconquete,3.151,false
nouvelle_energie:aleatoire:6,15,withdrawal,reconquete,3.736,true
nouvelle_energie:aleatoire:10,19,strategic_withdrawal,reconquete,3.443,false
nouvelle_energie:aleatoire:13,17,withdrawal,reconquete,3.448,false
nouvelle_energie:aleatoire:14,19,withdrawal,reconquete,3.11,false
nouvelle_energie:aleatoire:21,21,strategic_withdrawal,reconquete,3.439,false
nouvelle_energie:aleatoire:22,19,strategic_withdrawal,reconquete,3.218,false
nouvelle_energie:aleatoire:25,13,strategic_withdrawal,reconquete,3.672,false
nouvelle_energie:aleatoire:27,18,withdrawal,reconquete,3.347,false
nouvelle_energie:aleatoire:28,22,withdrawal,ps,12.921,false
nouvelle_energie:aleatoire:30,17,strategic_withdrawal,reconquete,3.658,false
nouvelle_energie:aleatoire:31,15,strategic_withdrawal,ecologistes,7.629,false
nouvelle_energie:aleatoire:31,22,withdrawal,reconquete,3.464,false
nouvelle_energie:aleatoire:32,22,withdrawal,reconquete,3.387,false
nouvelle_energie:aleatoire:33,13,withdrawal,reconquete,3.499,false
nouvelle_energie:aleatoire:34,16,withdrawal,reconquete,3.654,false
nouvelle_energie:aleatoire:36,15,strategic_withdrawal,reconquete,3.644,true
nouvelle_energie:aleatoire:44,22,withdrawal,reconquete,3.49,false
nouvelle_energie:aleatoire:47,21,withdrawal,reconquete,3.473,false
nouvelle_energie:aleatoire:48,16,strategic_withdrawal,ecologistes,7.77,false
nouvelle_energie:aleatoire:52,14,withdrawal,reconquete,3.188,false
nouvelle_energie:aleatoire:53,18,withdrawal,reconquete,3.032,false
nouvelle_energie:aleatoire:54,16,strategic_withdrawal,reconquete,3.63,false
nouvelle_energie:aleatoire:60,18,withdrawal,reconquete,3.648,false
nouvelle_energie:aleatoire:62,20,withdrawal,reconquete,3.358,false
nouvelle_energie:aleatoire:63,19,strategic_withdrawal,ecologistes,8.181,false
nouvelle_energie:aleatoire:64,18,withdrawal,reconquete,3.585,false
nouvelle_energie:aleatoire:65,16,strategic_withdrawal,reconquete,3.411,false
nouvelle_energie:aleatoire:70,17,strategic_withdrawal,ecologistes,7.847,false
nouvelle_energie:aleatoire:77,18,withdrawal,reconquete,3.518,false
nouvelle_energie:aleatoire:78,22,withdrawal,reconquete,3.596,false
nouvelle_energie:aleatoire:79,14,strategic_withdrawal,reconquete,4.082,false
nouvelle_energie:aleatoire:82,14,strategic_withdrawal,ecologistes,8,false
nouvelle_energie:aleatoire:85,13,strategic_withdrawal,reconquete,3.6,false
nouvelle_energie:aleatoire:86,16,strategic_withdrawal,reconquete,3.116,false
nouvelle_energie:aleatoire:90,20,strategic_withdrawal,ecologistes,8.679,false
nouvelle_energie:aleatoire:96,15,strategic_withdrawal,reconquete,3.477,true
nouvelle_energie:aleatoire:98,13,strategic_withdrawal,reconquete,3.773,false
nouvelle_energie:aleatoire:99,14,withdrawal,reconquete,3.744,false
nouvelle_energie:aleatoire:100,16,withdrawal,reconquete,3.309,false
nouvelle_energie:aleatoire:101,15,withdrawal,reconquete,3.608,true
nouvelle_energie:aleatoire:102,15,withdrawal,reconquete,3.801,true
nouvelle_energie:aleatoire:103,21,strategic_withdrawal,ecologistes,8.019,false
nouvelle_energie:aleatoire:104,19,withdrawal,reconquete,2.934,false
nouvelle_energie:aleatoire:106,14,withdrawal,reconquete,3.948,false
nouvelle_energie:aleatoire:106,17,strategic_withdrawal,ecologistes,8.37,false
nouvelle_energie:aleatoire:110,17,strategic_withdrawal,ecologistes,9.091,false
nouvelle_energie:aleatoire:113,18,strategic_withdrawal,reconquete,3.269,false
nouvelle_energie:aleatoire:117,13,strategic_withdrawal,reconquete,3.457,false
nouvelle_energie:aleatoire:120,16,strategic_withdrawal,reconquete,3.492,false
nouvelle_energie:aleatoire:129,21,strategic_withdrawal,reconquete,3.624,false
nouvelle_energie:aleatoire:130,15,strategic_withdrawal,ecologistes,8.409,true
nouvelle_energie:aleatoire:133,21,withdrawal,reconquete,3.387,false
nouvelle_energie:aleatoire:137,16,strategic_withdrawal,reconquete,3.853,false
nouvelle_energie:aleatoire:141,16,withdrawal,reconquete,3.113,false
nouvelle_energie:aleatoire:143,13,withdrawal,reconquete,3.853,false
nouvelle_energie:aleatoire:148,14,withdrawal,reconquete,3.618,false
nouvelle_energie:prudent:0,23,withdrawal,reconquete,40.441,true
nouvelle_energie:prudent:2,19,strategic_withdrawal,reconquete,3.483,false
nouvelle_energie:prudent:3,12,strategic_withdrawal,reconquete,3.498,false
nouvelle_energie:prudent:5,15,withdrawal,reconquete,3.756,true
nouvelle_energie:prudent:7,15,strategic_withdrawal,ecologistes,7.918,true
nouvelle_energie:prudent:8,14,withdrawal,reconquete,3.495,false
nouvelle_energie:prudent:10,22,withdrawal,reconquete,3.003,false
nouvelle_energie:prudent:12,15,withdrawal,reconquete,3.572,true
nouvelle_energie:prudent:16,14,withdrawal,reconquete,3.691,false
nouvelle_energie:prudent:18,16,withdrawal,reconquete,3.254,false
nouvelle_energie:prudent:19,12,strategic_withdrawal,reconquete,3.547,false
nouvelle_energie:prudent:21,18,strategic_withdrawal,ecologistes,8.896,false
nouvelle_energie:prudent:22,17,withdrawal,reconquete,3.281,false
nouvelle_energie:prudent:24,15,withdrawal,reconquete,3.649,true
nouvelle_energie:prudent:30,23,withdrawal,reconquete,40.13,true
nouvelle_energie:prudent:38,16,withdrawal,reconquete,3.192,true
nouvelle_energie:prudent:40,15,withdrawal,reconquete,3.379,true
nouvelle_energie:prudent:42,18,strategic_withdrawal,reconquete,3.093,false
nouvelle_energie:prudent:46,16,strategic_withdrawal,reconquete,3.655,false
nouvelle_energie:prudent:47,20,withdrawal,reconquete,3.051,false
nouvelle_energie:prudent:48,14,strategic_withdrawal,reconquete,3.058,false
nouvelle_energie:prudent:49,13,strategic_withdrawal,reconquete,3.481,false
nouvelle_energie:prudent:50,19,withdrawal,reconquete,3.526,false
nouvelle_energie:prudent:51,14,withdrawal,reconquete,3.576,false
nouvelle_energie:prudent:54,12,strategic_withdrawal,reconquete,3.594,false
nouvelle_energie:prudent:55,23,withdrawal,reconquete,37.51,true
nouvelle_energie:prudent:56,14,withdrawal,reconquete,3.469,false
nouvelle_energie:prudent:57,20,withdrawal,reconquete,2.955,false
nouvelle_energie:prudent:58,16,withdrawal,reconquete,3.767,true
nouvelle_energie:prudent:60,16,withdrawal,reconquete,3.74,false
nouvelle_energie:prudent:61,18,withdrawal,reconquete,3.652,false
nouvelle_energie:prudent:63,14,withdrawal,reconquete,3.611,false
nouvelle_energie:prudent:70,15,strategic_withdrawal,reconquete,3.299,true
nouvelle_energie:prudent:74,22,withdrawal,reconquete,3.308,false
nouvelle_energie:prudent:75,17,strategic_withdrawal,ecologistes,7.945,false
nouvelle_energie:prudent:77,16,strategic_withdrawal,reconquete,3.264,false
nouvelle_energie:prudent:78,18,strategic_withdrawal,ecologistes,7.114,false
nouvelle_energie:prudent:79,18,withdrawal,reconquete,3.425,false
nouvelle_energie:prudent:80,14,strategic_withdrawal,reconquete,3.566,false
nouvelle_energie:prudent:86,23,withdrawal,ps,41.726,true
nouvelle_energie:prudent:88,14,withdrawal,reconquete,3.485,false
nouvelle_energie:prudent:90,14,strategic_withdrawal,reconquete,3.489,false
nouvelle_energie:prudent:91,19,withdrawal,reconquete,3.389,false
nouvelle_energie:prudent:93,19,withdrawal,reconquete,3.429,false
nouvelle_energie:prudent:94,17,strategic_withdrawal,reconquete,3.791,false
nouvelle_energie:prudent:98,14,withdrawal,reconquete,3.942,false
nouvelle_energie:prudent:99,23,withdrawal,reconquete,38.225,true
nouvelle_energie:prudent:102,16,withdrawal,reconquete,3.794,false
nouvelle_energie:prudent:108,13,strategic_withdrawal,reconquete,3.458,false
nouvelle_energie:prudent:111,18,withdrawal,reconquete,3.286,false
nouvelle_energie:prudent:113,17,strategic_withdrawal,reconquete,3.477,false
nouvelle_energie:prudent:115,19,withdrawal,reconquete,3.518,false
nouvelle_energie:prudent:117,21,strategic_withdrawal,reconquete,3.384,false
nouvelle_energie:prudent:119,19,withdrawal,reconquete,3.473,false
nouvelle_energie:prudent:120,12,strategic_withdrawal,reconquete,3.85,false
nouvelle_energie:prudent:121,21,strategic_withdrawal,reconquete,3.274,false
nouvelle_energie:prudent:124,23,withdrawal,reconquete,41.338,true
nouvelle_energie:prudent:126,17,strategic_withdrawal,reconquete,3.26,false
nouvelle_energie:prudent:127,15,withdrawal,reconquete,2.999,true
nouvelle_energie:prudent:128,16,withdrawal,reconquete,2.928,false
nouvelle_energie:prudent:131,13,strategic_withdrawal,reconquete,3.51,false
nouvelle_energie:prudent:133,23,withdrawal,reconquete,40.502,true
nouvelle_energie:prudent:141,14,withdrawal,lr,8.405,false
nouvelle_energie:prudent:141,16,strategic_withdrawal,reconquete,4.193,false
nouvelle_energie:prudent:141,20,strategic_withdrawal,ecologistes,9.302,false
nouvelle_energie:prudent:144,11,strategic_withdrawal,reconquete,3.542,false
nouvelle_energie:prudent:147,15,strategic_withdrawal,reconquete,3.519,true
nouvelle_energie:risque:6,21,withdrawal,reconquete,3.909,false
nouvelle_energie:risque:7,15,withdrawal,reconquete,3.71,true
nouvelle_energie:risque:8,20,strategic_withdrawal,reconquete,3.215,false
nouvelle_energie:risque:9,20,withdrawal,reconquete,2.781,false
nouvelle_energie:risque:13,19,withdrawal,reconquete,3.564,false
nouvelle_energie:risque:15,19,strategic_withdrawal,reconquete,3.321,false
nouvelle_energie:risque:16,15,strategic_withdrawal,reconquete,3.303,false
nouvelle_energie:risque:17,14,withdrawal,reconquete,3.529,false
nouvelle_energie:risque:21,18,strategic_withdrawal,reconquete,3.635,false
nouvelle_energie:risque:21,19,strategic_withdrawal,ecologistes,8.12,false
nouvelle_energie:risque:24,14,withdrawal,reconquete,3.449,false
nouvelle_energie:risque:26,19,strategic_withdrawal,reconquete,2.943,false
nouvelle_energie:risque:27,17,withdrawal,reconquete,3.133,false
nouvelle_energie:risque:28,15,strategic_withdrawal,reconquete,3.468,true
nouvelle_energie:risque:29,13,withdrawal,reconquete,3.763,false
nouvelle_energie:risque:30,15,strategic_withdrawal,reconquete,3.666,true
nouvelle_energie:risque:32,14,withdrawal,reconquete,2.888,false
nouvelle_energie:risque:33,19,strategic_withdrawal,reconquete,3.437,false
nouvelle_energie:risque:34,15,withdrawal,reconquete,3.747,true
