runKey,decisionIndex,kind,partyId,releasedShare
rn:prudent:0,13,withdrawal,reconquete,3.019
rn:prudent:12,13,withdrawal,reconquete,3.67
rn:prudent:14,15,withdrawal,reconquete,3.147
rn:prudent:17,20,strategic_withdrawal,ecologistes,7.463
rn:prudent:29,16,withdrawal,reconquete,3.609
rn:prudent:32,14,strategic_withdrawal,ecologistes,7.753
rn:prudent:37,13,withdrawal,reconquete,3.482
rn:prudent:40,20,withdrawal,reconquete,3.274
rn:prudent:44,15,withdrawal,reconquete,3.252
rn:prudent:48,15,strategic_withdrawal,ecologistes,7.857
rn:prudent:48,22,withdrawal,reconquete,3.463
rn:prudent:49,13,withdrawal,reconquete,3.222
rn:prudent:50,17,withdrawal,reconquete,3.233
rn:prudent:53,20,withdrawal,reconquete,2.84
rn:prudent:55,19,withdrawal,reconquete,3.473
rn:prudent:61,23,withdrawal,reconquete,3.202
rn:prudent:63,21,withdrawal,reconquete,3.321
rn:prudent:65,21,withdrawal,reconquete,3.161
rn:prudent:70,13,withdrawal,reconquete,3.381
rn:prudent:79,15,withdrawal,reconquete,3.068
rn:prudent:81,20,withdrawal,reconquete,3.23
rn:prudent:82,13,withdrawal,reconquete,3.49
rn:prudent:90,19,withdrawal,reconquete,2.994
rn:prudent:91,13,withdrawal,reconquete,3.524
rn:prudent:94,21,withdrawal,reconquete,3.114
rn:prudent:97,20,strategic_withdrawal,ecologistes,8.707
rn:prudent:100,16,withdrawal,lfi,9.3
rn:prudent:101,18,withdrawal,reconquete,3.273
rn:prudent:102,22,withdrawal,reconquete,3.207
rn:prudent:103,17,withdrawal,reconquete,3.319
rn:prudent:104,14,withdrawal,reconquete,3.621
rn:prudent:104,20,strategic_withdrawal,ecologistes,8.183
rn:prudent:116,15,withdrawal,reconquete,3.544
rn:prudent:118,14,withdrawal,reconquete,3.067
rn:prudent:120,22,withdrawal,reconquete,4.059
rn:prudent:124,13,withdrawal,reconquete,3.48
rn:prudent:128,13,withdrawal,reconquete,3.594
rn:prudent:130,22,withdrawal,reconquete,3.108
rn:prudent:133,13,withdrawal,reconquete,3.405
rn:prudent:136,18,strategic_withdrawal,ecologistes,7.7
rn:prudent:138,19,withdrawal,reconquete,3.374
rn:prudent:140,14,withdrawal,reconquete,3.255
rn:prudent:142,16,withdrawal,reconquete,3.492
rn:risque:10,21,withdrawal,reconquete,2.478
rn:risque:15,14,withdrawal,reconquete,3.579
rn:risque:20,21,withdrawal,reconquete,1.676
rn:risque:24,17,withdrawal,reconquete,3.112
rn:risque:25,20,withdrawal,lr,8.642
rn:risque:28,20,withdrawal,reconquete,2.976
rn:risque:29,17,withdrawal,reconquete,3.615
rn:risque:31,21,strategic_withdrawal,ecologistes,7.472
rn:risque:37,22,withdrawal,reconquete,3.616
rn:risque:41,15,withdrawal,reconquete,3.521
rn:risque:42,21,strategic_withdrawal,ecologistes,7.444
rn:risque:47,22,withdrawal,reconquete,3.416
rn:risque:48,21,withdrawal,reconquete_dissidence_21,0
rn:risque:49,19,withdrawal,reconquete,3.359
rn:risque:60,22,withdrawal,reconquete,3.339
rn:risque:69,21,withdrawal,reconquete,3.1
rn:risque:70,19,withdrawal,reconquete,3.522
rn:risque:77,12,strategic_withdrawal,ecologistes,8.403
rn:risque:78,23,withdrawal,reconquete,2.793
rn:risque:82,23,withdrawal,reconquete,3.091
rn:risque:83,13,withdrawal,reconquete,2.997
rn:risque:84,13,withdrawal,reconquete,2.834
rn:risque:86,15,withdrawal,reconquete,3.286
rn:risque:88,14,strategic_withdrawal,ecologistes,8.319
rn:risque:88,22,withdrawal,reconquete,3.438
rn:risque:89,17,strategic_withdrawal,ecologistes,7.648
rn:risque:89,23,withdrawal,reconquete,2.979
rn:risque:90,16,withdrawal,reconquete,3.583
rn:risque:93,18,strategic_withdrawal,ecologistes,8.32
rn:risque:93,18,withdrawal,reconquete,3.26
rn:risque:94,21,withdrawal,reconquete,3.458
rn:risque:96,22,withdrawal,reconquete,3.673
rn:risque:100,14,withdrawal,reconquete,3.654
rn:risque:103,23,withdrawal,reconquete,3.324
rn:risque:106,21,withdrawal,reconquete,3.207
rn:risque:107,20,withdrawal,reconquete,2.053
rn:risque:108,21,withdrawal,reconquete,3.388
rn:risque:111,21,withdrawal,lr,7.636
rn:risque:115,21,withdrawal,reconquete,3.713
rn:risque:117,19,withdrawal,reconquete,3.549
rn:risque:123,23,withdrawal,reconquete,3.218
rn:risque:125,17,withdrawal,reconquete,3.235
rn:risque:133,21,withdrawal,reconquete,2.816
rn:risque:138,17,withdrawal,reconquete,3.502
rn:risque:143,19,withdrawal,reconquete,3.107
rn:risque:146,12,strategic_withdrawal,ecologistes,7.76
rn:risque:148,13,withdrawal,reconquete,3.574
rn:ideologiquement_coherent:0,19,withdrawal,reconquete,3.056
rn:ideologiquement_coherent:1,15,withdrawal,reconquete,3.728
rn:ideologiquement_coherent:3,20,withdrawal,reconquete,3.13
rn:ideologiquement_coherent:5,15,withdrawal,reconquete,3.586
rn:ideologiquement_coherent:7,14,strategic_withdrawal,ecologistes,7.951
rn:ideologiquement_coherent:11,20,withdrawal,reconquete,3.232
rn:ideologiquement_coherent:12,14,withdrawal,reconquete,3.202
rn:ideologiquement_coherent:15,13,withdrawal,reconquete,3.253
rn:ideologiquement_coherent:16,13,withdrawal,reconquete,2.858
rn:ideologiquement_coherent:19,18,withdrawal,reconquete,3.055
rn:ideologiquement_coherent:20,22,withdrawal,reconquete,3.129
rn:ideologiquement_coherent:21,17,strategic_withdrawal,ecologistes,7.562
rn:ideologiquement_coherent:29,16,withdrawal,reconquete,3.668
rn:ideologiquement_coherent:31,15,withdrawal,reconquete,3.716
rn:ideologiquement_coherent:33,18,withdrawal,reconquete,3.048
rn:ideologiquement_coherent:40,20,withdrawal,reconquete,3.244
rn:ideologiquement_coherent:53,17,withdrawal,reconquete,3.319
rn:ideologiquement_coherent:54,16,withdrawal,reconquete,3.651
rn:ideologiquement_coherent:55,20,withdrawal,reconquete,3.393
rn:ideologiquement_coherent:56,16,withdrawal,reconquete,3.322
rn:ideologiquement_coherent:59,19,withdrawal,reconquete,3.094
rn:ideologiquement_coherent:65,22,withdrawal,reconquete,3.285
rn:ideologiquement_coherent:67,21,withdrawal,reconquete,2.909
rn:ideologiquement_coherent:69,14,strategic_withdrawal,ecologistes,8.27
rn:ideologiquement_coherent:70,15,withdrawal,reconquete,3.319
rn:ideologiquement_coherent:72,14,withdrawal,reconquete,3.187
rn:ideologiquement_coherent:74,14,withdrawal,reconquete,3.321
rn:ideologiquement_coherent:75,17,withdrawal,reconquete,3.23
rn:ideologiquement_coherent:75,20,withdrawal,renaissance,8.767
rn:ideologiquement_coherent:79,17,withdrawal,reconquete,3.07
rn:ideologiquement_coherent:81,20,withdrawal,reconquete,2.961
rn:ideologiquement_coherent:85,17,withdrawal,reconquete,3.382
rn:ideologiquement_coherent:88,13,withdrawal,reconquete,3.362
rn:ideologiquement_coherent:91,19,withdrawal,reconquete,2.643
rn:ideologiquement_coherent:96,20,withdrawal,reconquete,2.886
rn:ideologiquement_coherent:104,17,withdrawal,reconquete,3.2
rn:ideologiquement_coherent:111,13,withdrawal,reconquete,3.653
rn:ideologiquement_coherent:121,21,withdrawal,reconquete,2.804
rn:ideologiquement_coherent:125,18,withdrawal,reconquete,3.64
rn:ideologiquement_coherent:131,18,withdrawal,reconquete,3.3
rn:ideologiquement_coherent:140,16,withdrawal,reconquete,3.356
rn:ideologiquement_coherent:143,19,withdrawal,reconquete,3.201
rn:ideologiquement_coherent:145,17,strategic_withdrawal,ecologistes,7.526
rn:ideologiquement_coherent:146,18,withdrawal,reconquete,3.046
rn:opportuniste_electoral:0,17,withdrawal,reconquete,3.346
rn:opportuniste_electoral:3,19,withdrawal,reconquete,3.393
rn:opportuniste_electoral:4,16,strategic_withdrawal,ecologistes,8.41
rn:opportuniste_electoral:6,21,withdrawal,reconquete,3.375
rn:opportuniste_electoral:14,23,withdrawal,reconquete,3.084
rn:opportuniste_electoral:19,16,withdrawal,reconquete,3.447
rn:opportuniste_electoral:23,17,strategic_withdrawal,ecologistes,8.062
rn:opportuniste_electoral:27,22,withdrawal,reconquete,3.83
rn:opportuniste_electoral:34,13,strategic_withdrawal,ecologistes,8.632
rn:opportuniste_electoral:35,15,withdrawal,lr,8.386
rn:opportuniste_electoral:35,15,withdrawal,reconquete,3.891
rn:opportuniste_electoral:36,17,withdrawal,reconquete,3.348
rn:opportuniste_electoral:38,16,withdrawal,reconquete,4.022
rn:opportuniste_electoral:40,21,withdrawal,reconquete,3.293
rn:opportuniste_electoral:43,17,withdrawal,reconquete,3.879
rn:opportuniste_electoral:45,14,withdrawal,reconquete,3.559
rn:opportuniste_electoral:48,19,withdrawal,reconquete,3.495
rn:opportuniste_electoral:56,13,withdrawal,reconquete,3.386
rn:opportuniste_electoral:59,16,withdrawal,reconquete,3.692
rn:opportuniste_electoral:59,21,strategic_withdrawal,ecologistes,7.425
rn:opportuniste_electoral:60,18,withdrawal,reconquete,3.34
rn:opportuniste_electoral:67,19,withdrawal,reconquete,2.94
rn:opportuniste_electoral:68,17,withdrawal,reconquete,3.665
rn:opportuniste_electoral:70,23,withdrawal,reconquete_dissidence_23,0
rn:opportuniste_electoral:75,20,withdrawal,reconquete,3.469
rn:opportuniste_electoral:79,21,withdrawal,reconquete,3.406
rn:opportuniste_electoral:80,14,withdrawal,reconquete,3.74
rn:opportuniste_electoral:84,19,strategic_withdrawal,ecologistes,7.532
rn:opportuniste_electoral:86,20,withdrawal,reconquete,3.437
rn:opportuniste_electoral:88,19,withdrawal,reconquete,3.287
rn:opportuniste_electoral:93,18,strategic_withdrawal,ecologistes,7.779
rn:opportuniste_electoral:94,14,withdrawal,reconquete,3.296
rn:opportuniste_electoral:95,19,withdrawal,reconquete,3.592
rn:opportuniste_electoral:98,18,withdrawal,reconquete,3.225
rn:opportuniste_electoral:101,21,withdrawal,reconquete,3.222
rn:opportuniste_electoral:103,15,withdrawal,reconquete,3.597
rn:opportuniste_electoral:107,17,withdrawal,reconquete,3.844
rn:opportuniste_electoral:107,21,strategic_withdrawal,ecologistes,7.88
rn:opportuniste_electoral:111,20,withdrawal,reconquete,3.353
rn:opportuniste_electoral:111,23,withdrawal,ps,12.613
rn:opportuniste_electoral:115,21,withdrawal,reconquete,3.559
rn:opportuniste_electoral:121,13,strategic_withdrawal,ecologistes,8.277
rn:opportuniste_electoral:127,20,withdrawal,reconquete,3.14
rn:opportuniste_electoral:129,22,withdrawal,reconquete,2.854
rn:opportuniste_electoral:130,17,withdrawal,reconquete,3.215
rn:opportuniste_electoral:134,15,withdrawal,reconquete,3.582
rn:opportuniste_electoral:135,23,withdrawal,reconquete,2.846
rn:opportuniste_electoral:139,16,withdrawal,reconquete,3.242
rn:opportuniste_electoral:140,23,withdrawal,reconquete,3.055
rn:opportuniste_electoral:143,13,withdrawal,reconquete,3.436
rn:opportuniste_electoral:148,21,strategic_withdrawal,ecologistes,7.818
rn:parti_dabord:2,20,withdrawal,reconquete,2.927
rn:parti_dabord:5,23,withdrawal,reconquete,3.364
rn:parti_dabord:8,13,withdrawal,reconquete,3.568
rn:parti_dabord:11,22,withdrawal,reconquete,3.47
rn:parti_dabord:12,18,withdrawal,reconquete_dissidence_15,5.012
rn:parti_dabord:13,20,strategic_withdrawal,ecologistes,7.578
rn:parti_dabord:14,16,withdrawal,reconquete,3.189
rn:parti_dabord:15,13,withdrawal,reconquete,3.604
rn:parti_dabord:19,17,withdrawal,reconquete,3.732
rn:parti_dabord:22,22,withdrawal,reconquete,2.905
rn:parti_dabord:25,15,withdrawal,reconquete,3.356
rn:parti_dabord:29,13,withdrawal,reconquete,3.373
rn:parti_dabord:30,19,withdrawal,reconquete,3.503
rn:parti_dabord:34,15,withdrawal,reconquete,3.428
rn:parti_dabord:35,20,withdrawal,reconquete,3.498
rn:parti_dabord:49,19,withdrawal,reconquete,3.059
rn:parti_dabord:59,18,withdrawal,ps,12.916
rn:parti_dabord:59,19,withdrawal,reconquete,3.902
rn:parti_dabord:63,15,withdrawal,reconquete,3.92
rn:parti_dabord:71,16,withdrawal,reconquete,3.744
rn:parti_dabord:73,14,withdrawal,reconquete,3.364
rn:parti_dabord:80,16,withdrawal,reconquete,3.161
rn:parti_dabord:95,16,withdrawal,reconquete,3.407
rn:parti_dabord:97,18,withdrawal,lfi,9.082
rn:parti_dabord:97,18,strategic_withdrawal,ecologistes,7.807
rn:parti_dabord:97,20,withdrawal,reconquete,4.194
rn:parti_dabord:97,21,strategic_withdrawal,renaissance,12.901
rn:parti_dabord:104,18,withdrawal,reconquete,3.167
rn:parti_dabord:108,18,withdrawal,reconquete,3.529
rn:parti_dabord:119,19,strategic_withdrawal,ecologistes,7.667
rn:parti_dabord:123,18,withdrawal,reconquete,3.531
rn:parti_dabord:126,14,withdrawal,reconquete,3.525
rn:parti_dabord:128,17,strategic_withdrawal,ecologistes,8.021
rn:parti_dabord:130,13,withdrawal,reconquete,3.433
rn:parti_dabord:143,14,withdrawal,reconquete,3.866
rn:parti_dabord:144,22,withdrawal,reconquete,2.979
rn:parti_dabord:145,12,strategic_withdrawal,ecologistes,8.449
rn:parti_dabord:147,17,withdrawal,reconquete,3.596
rn:mediatique:0,21,withdrawal,reconquete,3.632
rn:mediatique:2,19,withdrawal,reconquete,3.517
rn:mediatique:3,17,withdrawal,reconquete,3.858
rn:mediatique:4,22,withdrawal,reconquete,3.488
rn:mediatique:6,18,withdrawal,reconquete,3.554
rn:mediatique:7,15,withdrawal,reconquete,3.664
rn:mediatique:11,20,withdrawal,reconquete,3.342
rn:mediatique:14,13,withdrawal,reconquete,3.723
rn:mediatique:15,21,withdrawal,reconquete,3.292
rn:mediatique:16,19,withdrawal,reconquete,3.459
rn:mediatique:19,14,withdrawal,reconquete,3.838
rn:mediatique:34,20,strategic_withdrawal,ecologistes,7.821
rn:mediatique:35,23,withdrawal,reconquete,3.299
rn:mediatique:37,22,withdrawal,reconquete,3.369
rn:mediatique:43,23,withdrawal,reconquete,3.651
rn:mediatique:45,16,withdrawal,reconquete,3.361
rn:mediatique:46,21,withdrawal,reconquete,3.375
rn:mediatique:47,16,withdrawal,reconquete_dissidence_16,0
rn:mediatique:48,16,withdrawal,reconquete,3.581
rn:mediatique:51,16,withdrawal,reconquete,3.729
rn:mediatique:53,22,withdrawal,reconquete,2.93
rn:mediatique:54,22,withdrawal,reconquete,3.369
rn:mediatique:61,21,withdrawal,reconquete,3.512
rn:mediatique:62,18,withdrawal,reconquete,3.061
rn:mediatique:67,13,withdrawal,reconquete,3.811
rn:mediatique:70,11,strategic_withdrawal,ecologistes,8.365
rn:mediatique:70,18,withdrawal,reconquete,3.743
rn:mediatique:71,14,withdrawal,reconquete,2.65
rn:mediatique:76,15,withdrawal,reconquete,3.336
rn:mediatique:78,22,withdrawal,reconquete,2.818
rn:mediatique:83,15,strategic_withdrawal,ecologistes,9.411
rn:mediatique:88,22,withdrawal,reconquete,3.357
rn:mediatique:93,18,withdrawal,reconquete,3.206
rn:mediatique:94,13,withdrawal,reconquete,3.493
rn:mediatique:96,23,withdrawal,reconquete,3.454
rn:mediatique:98,18,strategic_withdrawal,ecologistes,8.356
rn:mediatique:100,13,withdrawal,reconquete,3.698
rn:mediatique:103,23,withdrawal,reconquete,3.505
rn:mediatique:104,16,withdrawal,reconquete,3.701
rn:mediatique:107,16,withdrawal,reconquete,3.438
rn:mediatique:112,17,withdrawal,reconquete,3.8
rn:mediatique:113,23,withdrawal,reconquete,3.413
rn:mediatique:116,23,withdrawal,reconquete,3.248
rn:mediatique:119,18,withdrawal,reconquete,3.34
rn:mediatique:123,16,withdrawal,reconquete,3.715
rn:mediatique:126,17,withdrawal,reconquete,3.71
rn:mediatique:127,13,withdrawal,reconquete,3.526
rn:mediatique:134,20,withdrawal,reconquete,3.77
rn:mediatique:139,18,withdrawal,reconquete,3.659
rn:mediatique:141,19,withdrawal,reconquete,3.803
rn:mediatique:146,20,withdrawal,reconquete,3.101
rn:mediatique:147,14,withdrawal,reconquete,3.805
rn:mediatique:148,16,withdrawal,reconquete,3.594
rn:contrarien:1,15,withdrawal,reconquete,3.598
rn:contrarien:8,21,withdrawal,reconquete,3.714
rn:contrarien:9,17,withdrawal,reconquete,3.168
rn:contrarien:10,17,withdrawal,reconquete,3.46
rn:contrarien:12,19,withdrawal,reconquete,3.482
rn:contrarien:13,16,withdrawal,reconquete,3.406
rn:contrarien:14,17,withdrawal,reconquete,3.523
rn:contrarien:22,21,withdrawal,reconquete,3.625
rn:contrarien:24,15,withdrawal,reconquete,3.876
rn:contrarien:29,23,withdrawal,reconquete,2.565
rn:contrarien:31,14,withdrawal,reconquete,2.614
rn:contrarien:36,16,withdrawal,reconquete,3.858
rn:contrarien:36,18,strategic_withdrawal,ecologistes,8.573
rn:contrarien:39,19,withdrawal,reconquete,3.592
rn:contrarien:40,23,withdrawal,reconquete,3.852
rn:contrarien:43,13,withdrawal,reconquete,3.886
rn:contrarien:44,19,withdrawal,reconquete,3.238
rn:contrarien:45,22,withdrawal,reconquete,3.284
rn:contrarien:50,22,withdrawal,reconquete,2.345
rn:contrarien:56,15,withdrawal,reconquete,3.712
rn:contrarien:57,18,withdrawal,reconquete,3.65
rn:contrarien:63,21,withdrawal,reconquete,3.846
rn:contrarien:68,23,withdrawal,reconquete,3.205
rn:contrarien:74,18,withdrawal,reconquete,3.663
rn:contrarien:79,19,withdrawal,renaissance,8.528
rn:contrarien:80,16,strategic_withdrawal,ecologistes,8.384
rn:contrarien:81,23,withdrawal,reconquete,3.526
rn:contrarien:82,15,withdrawal,lr,9.541
rn:contrarien:83,20,withdrawal,reconquete,3.627
rn:contrarien:87,23,withdrawal,ps,12.793
rn:contrarien:88,23,withdrawal,lr,8.743
rn:contrarien:89,16,withdrawal,reconquete,3.787
rn:contrarien:105,21,withdrawal,reconquete_dissidence_21,0
rn:contrarien:111,21,withdrawal,reconquete,3.586
rn:contrarien:113,13,withdrawal,reconquete,3.658
rn:contrarien:115,18,withdrawal,reconquete,3.808
rn:contrarien:121,19,withdrawal,reconquete,3.434
rn:contrarien:135,19,withdrawal,reconquete,3.184
rn:contrarien:136,14,withdrawal,reconquete,4.345
rn:contrarien:139,14,withdrawal,reconquete,3.61
rn:contrarien:143,14,strategic_withdrawal,ecologistes,8.83
rn:contrarien:145,17,strategic_withdrawal,ecologistes,8.276
reconquete:aleatoire:57,16,withdrawal,lr,8.941
reconquete:aleatoire:88,19,withdrawal,lr,9.008
reconquete:aleatoire:93,14,strategic_withdrawal,ecologistes,7.843
reconquete:aleatoire:108,12,strategic_withdrawal,ecologistes,8.451
reconquete:aleatoire:111,20,strategic_withdrawal,ecologistes,8.037
reconquete:aleatoire:129,13,strategic_withdrawal,ecologistes,8.846
reconquete:aleatoire:131,17,withdrawal,lr,9.234
reconquete:prudent:9,18,withdrawal,horizons,14.561
reconquete:prudent:104,18,strategic_withdrawal,ecologistes,7.983
reconquete:risque:24,13,withdrawal,ps,10.879
reconquete:risque:31,20,strategic_withdrawal,ecologistes,8.541
reconquete:risque:104,15,withdrawal,lr,8.357
reconquete:risque:141,16,strategic_withdrawal,ecologistes,7.693
reconquete:ideologiquement_coherent:106,21,withdrawal,ps,10.787
reconquete:ideologiquement_coherent:115,15,strategic_withdrawal,ecologistes,8.471
reconquete:ideologiquement_coherent:115,21,withdrawal,lr,8.855
reconquete:ideologiquement_coherent:127,19,withdrawal,ps,9.554
reconquete:opportuniste_electoral:56,17,strategic_withdrawal,ecologistes,8.404
reconquete:opportuniste_electoral:70,17,withdrawal,ps,11.133
reconquete:opportuniste_electoral:84,21,strategic_withdrawal,ecologistes,7.736
reconquete:opportuniste_electoral:100,19,withdrawal,ps,10.993
reconquete:opportuniste_electoral:116,19,withdrawal,ecologistes,7.278
reconquete:opportuniste_electoral:132,16,strategic_withdrawal,ecologistes,9.099
reconquete:parti_dabord:2,20,strategic_withdrawal,ecologistes,7.953
reconquete:parti_dabord:24,20,strategic_withdrawal,ecologistes,7.4
reconquete:parti_dabord:66,15,strategic_withdrawal,ecologistes,7.967
reconquete:parti_dabord:71,23,withdrawal,ps,13.736
reconquete:parti_dabord:75,21,strategic_withdrawal,ecologistes,8.474
reconquete:parti_dabord:85,14,strategic_withdrawal,ecologistes,8.473
reconquete:parti_dabord:98,23,withdrawal,rn,12.674
reconquete:parti_dabord:102,23,withdrawal,nouvelle_energie,10.273
reconquete:parti_dabord:103,13,strategic_withdrawal,ecologistes,9.026
reconquete:parti_dabord:125,13,strategic_withdrawal,ecologistes,8.492
reconquete:parti_dabord:129,18,strategic_withdrawal,ecologistes,7.888
reconquete:mediatique:2,21,strategic_withdrawal,ecologistes,8.296
reconquete:mediatique:7,15,withdrawal,ecologistes,8.077
reconquete:mediatique:17,14,strategic_withdrawal,ecologistes,8.888
reconquete:mediatique:35,13,strategic_withdrawal,ecologistes,8.852
reconquete:mediatique:35,22,withdrawal,nouvelle_energie,12.143
reconquete:mediatique:73,20,strategic_withdrawal,ecologistes,8.651
reconquete:contrarien:10,21,strategic_withdrawal,ecologistes,7.93
reconquete:contrarien:14,15,withdrawal,ps,12.281
reconquete:contrarien:79,19,withdrawal,lr,8.484
reconquete:contrarien:94,18,strategic_withdrawal,ecologistes,7.88
reconquete:contrarien:108,23,withdrawal,ps,12.704
nouvelle_energie:aleatoire:0,16,strategic_withdrawal,reconquete,3.387
nouvelle_energie:aleatoire:2,16,withdrawal,reconquete,3.531
nouvelle_energie:aleatoire:4,14,strategic_withdrawal,reconquete,3.151
nouvelle_energie:aleatoire:6,15,withdrawal,reconquete,3.736
nouvelle_energie:aleatoire:10,19,strategic_withdrawal,reconquete,3.443
nouvelle_energie:aleatoire:13,17,withdrawal,reconquete,3.448
nouvelle_energie:aleatoire:14,19,withdrawal,reconquete,3.11
nouvelle_energie:aleatoire:21,21,strategic_withdrawal,reconquete,3.439
nouvelle_energie:aleatoire:22,19,strategic_withdrawal,reconquete,3.218
nouvelle_energie:aleatoire:25,13,strategic_withdrawal,reconquete,3.672
nouvelle_energie:aleatoire:27,18,withdrawal,reconquete,3.347
nouvelle_energie:aleatoire:28,22,withdrawal,ps,12.921
nouvelle_energie:aleatoire:30,17,strategic_withdrawal,reconquete,3.658
nouvelle_energie:aleatoire:31,15,strategic_withdrawal,ecologistes,7.629
nouvelle_energie:aleatoire:31,22,withdrawal,reconquete,3.464
nouvelle_energie:aleatoire:32,22,withdrawal,reconquete,3.387
nouvelle_energie:aleatoire:33,13,withdrawal,reconquete,3.499
nouvelle_energie:aleatoire:34,16,withdrawal,reconquete,3.654
nouvelle_energie:aleatoire:36,15,strategic_withdrawal,reconquete,3.644
nouvelle_energie:aleatoire:44,22,withdrawal,reconquete,3.49
nouvelle_energie:aleatoire:47,21,withdrawal,reconquete,3.473
nouvelle_energie:aleatoire:48,16,strategic_withdrawal,ecologistes,7.77
nouvelle_energie:aleatoire:52,14,withdrawal,reconquete,3.188
nouvelle_energie:aleatoire:53,18,withdrawal,reconquete,3.032
nouvelle_energie:aleatoire:54,16,strategic_withdrawal,reconquete,3.63
nouvelle_energie:aleatoire:60,18,withdrawal,reconquete,3.648
nouvelle_energie:aleatoire:62,20,withdrawal,reconquete,3.358
nouvelle_energie:aleatoire:63,19,strategic_withdrawal,ecologistes,8.181
nouvelle_energie:aleatoire:64,18,withdrawal,reconquete,3.585
nouvelle_energie:aleatoire:65,16,strategic_withdrawal,reconquete,3.411
nouvelle_energie:aleatoire:70,17,strategic_withdrawal,ecologistes,7.847
nouvelle_energie:aleatoire:77,18,withdrawal,reconquete,3.518
nouvelle_energie:aleatoire:78,22,withdrawal,reconquete,3.596
nouvelle_energie:aleatoire:79,14,strategic_withdrawal,reconquete,4.082
nouvelle_energie:aleatoire:82,14,strategic_withdrawal,ecologistes,8
nouvelle_energie:aleatoire:85,13,strategic_withdrawal,reconquete,3.6
nouvelle_energie:aleatoire:86,16,strategic_withdrawal,reconquete,3.116
nouvelle_energie:aleatoire:90,20,strategic_withdrawal,ecologistes,8.679
nouvelle_energie:aleatoire:96,15,strategic_withdrawal,reconquete,3.477
nouvelle_energie:aleatoire:98,13,strategic_withdrawal,reconquete,3.773
nouvelle_energie:aleatoire:99,14,withdrawal,reconquete,3.744
nouvelle_energie:aleatoire:100,16,withdrawal,reconquete,3.309
nouvelle_energie:aleatoire:101,15,withdrawal,reconquete,3.608
nouvelle_energie:aleatoire:102,15,withdrawal,reconquete,3.801
nouvelle_energie:aleatoire:103,21,strategic_withdrawal,ecologistes,8.019
nouvelle_energie:aleatoire:104,19,withdrawal,reconquete,2.934
nouvelle_energie:aleatoire:106,14,withdrawal,reconquete,3.948
nouvelle_energie:aleatoire:106,17,strategic_withdrawal,ecologistes,8.37
nouvelle_energie:aleatoire:110,17,strategic_withdrawal,ecologistes,9.091
nouvelle_energie:aleatoire:113,18,strategic_withdrawal,reconquete,3.269
nouvelle_energie:aleatoire:117,13,strategic_withdrawal,reconquete,3.457
nouvelle_energie:aleatoire:120,16,strategic_withdrawal,reconquete,3.492
nouvelle_energie:aleatoire:129,21,strategic_withdrawal,reconquete,3.624
nouvelle_energie:aleatoire:130,15,strategic_withdrawal,ecologistes,8.409
nouvelle_energie:aleatoire:133,21,withdrawal,reconquete,3.387
nouvelle_energie:aleatoire:137,16,strategic_withdrawal,reconquete,3.853
nouvelle_energie:aleatoire:141,16,withdrawal,reconquete,3.113
nouvelle_energie:aleatoire:143,13,withdrawal,reconquete,3.853
nouvelle_energie:aleatoire:148,14,withdrawal,reconquete,3.618
nouvelle_energie:prudent:0,23,withdrawal,reconquete,3.322
nouvelle_energie:prudent:2,19,strategic_withdrawal,reconquete,3.483
nouvelle_energie:prudent:3,12,strategic_withdrawal,reconquete,3.498
nouvelle_energie:prudent:5,15,withdrawal,reconquete,3.756
nouvelle_energie:prudent:7,15,strategic_withdrawal,ecologistes,7.918
nouvelle_energie:prudent:8,14,withdrawal,reconquete,3.495
nouvelle_energie:prudent:10,22,withdrawal,reconquete,3.003
nouvelle_energie:prudent:12,15,withdrawal,reconquete,3.572
nouvelle_energie:prudent:16,14,withdrawal,reconquete,3.691
nouvelle_energie:prudent:18,16,withdrawal,reconquete,3.254
nouvelle_energie:prudent:19,12,strategic_withdrawal,reconquete,3.547
nouvelle_energie:prudent:21,18,strategic_withdrawal,ecologistes,8.896
nouvelle_energie:prudent:22,17,withdrawal,reconquete,3.281
nouvelle_energie:prudent:24,15,withdrawal,reconquete,3.649
nouvelle_energie:prudent:30,23,withdrawal,reconquete,2.902
nouvelle_energie:prudent:38,16,withdrawal,reconquete,3.192
nouvelle_energie:prudent:40,15,withdrawal,reconquete,3.379
nouvelle_energie:prudent:42,18,strategic_withdrawal,reconquete,3.093
nouvelle_energie:prudent:46,16,strategic_withdrawal,reconquete,3.655
nouvelle_energie:prudent:47,20,withdrawal,reconquete,3.051
nouvelle_energie:prudent:48,14,strategic_withdrawal,reconquete,3.058
nouvelle_energie:prudent:49,13,strategic_withdrawal,reconquete,3.481
nouvelle_energie:prudent:50,19,withdrawal,reconquete,3.526
nouvelle_energie:prudent:51,14,withdrawal,reconquete,3.576
nouvelle_energie:prudent:54,12,strategic_withdrawal,reconquete,3.594
nouvelle_energie:prudent:55,23,withdrawal,reconquete,3.243
nouvelle_energie:prudent:56,14,withdrawal,reconquete,3.469
nouvelle_energie:prudent:57,20,withdrawal,reconquete,2.955
nouvelle_energie:prudent:58,16,withdrawal,reconquete,3.767
nouvelle_energie:prudent:60,16,withdrawal,reconquete,3.74
nouvelle_energie:prudent:61,18,withdrawal,reconquete,3.652
nouvelle_energie:prudent:63,14,withdrawal,reconquete,3.611
nouvelle_energie:prudent:70,15,strategic_withdrawal,reconquete,3.299
