runKey,decisionIndex,date,playerPolling,playerRank,playerTrend
coherent_conservative:prudent:1,7,2026-07-19,10.539,4,0.12
coherent_conservative:prudent:1,8,2026-08-02,9.5,8,-1.04
coherent_conservative:prudent:1,9,2026-08-21,10.863,3,1.36
coherent_conservative:prudent:1,10,2026-09-06,11.034,2,0.17
coherent_conservative:prudent:1,11,2026-09-24,11.11,2,0.08
coherent_conservative:prudent:1,12,2026-10-09,10.3,5,-0.81
coherent_conservative:prudent:1,13,2026-10-22,10.84,3,0.54
coherent_conservative:prudent:1,14,2026-11-05,10.904,2,0.06
coherent_conservative:prudent:1,15,2026-11-19,10.987,2,0.08
coherent_conservative:prudent:1,16,2026-12-08,13,1,2.01
coherent_conservative:prudent:1,17,2026-12-22,11.2,2,-1.8
coherent_conservative:prudent:1,18,2027-01-05,11.308,2,0.11
coherent_conservative:prudent:1,19,2027-01-24,11.324,2,0.02
coherent_conservative:prudent:1,20,2027-02-10,10.5,5,-0.82
coherent_conservative:prudent:1,21,2027-02-23,11.619,1,1.12
coherent_conservative:prudent:1,22,2027-03-12,11.843,1,0.22
coherent_conservative:prudent:1,23,2027-03-31,11.946,1,0.1
coherent_conservative:prudent:1,24,2027-04-17,12.017,1,0.07
coherent_conservative:prudent:1,25,2027-04-18,12.065,1,0.05
coherent_conservative:prudent:2,1,2026-04-18,8.925,9,1.53
coherent_conservative:prudent:2,2,2026-05-05,9.23,9,0.3
coherent_conservative:prudent:2,3,2026-05-23,9.475,9,0.24
coherent_conservative:prudent:2,4,2026-06-05,11.4,2,1.93
coherent_conservative:prudent:2,5,2026-06-20,9.915,8,-1.49
coherent_conservative:prudent:2,6,2026-07-03,10.163,6,0.25
coherent_conservative:prudent:2,7,2026-07-21,10.597,4,0.43
coherent_conservative:prudent:2,8,2026-08-05,8.8,9,-1.8
coherent_conservative:prudent:2,9,2026-08-23,11.065,3,2.26
coherent_conservative:prudent:2,10,2026-09-04,11.222,3,0.16
coherent_conservative:prudent:2,11,2026-09-20,11.39,3,0.17
coherent_conservative:prudent:2,12,2026-10-03,12.2,1,0.81
coherent_conservative:prudent:2,13,2026-10-22,11.73,1,-0.47
coherent_conservative:prudent:2,14,2026-11-10,11.788,1,0.06
coherent_conservative:prudent:2,15,2026-11-23,11.867,1,0.08
coherent_conservative:prudent:2,16,2026-12-06,10.9,3,-0.97
coherent_conservative:prudent:2,17,2026-12-24,12.641,1,1.74
coherent_conservative:prudent:2,18,2027-01-07,12.736,1,0.1
coherent_conservative:prudent:2,19,2027-01-25,12.842,1,0.11
coherent_conservative:prudent:2,20,2027-02-13,9.9,6,-2.94
coherent_conservative:prudent:2,21,2027-02-28,13.151,1,3.25
coherent_conservative:prudent:2,22,2027-03-13,13.218,1,0.07
coherent_conservative:prudent:2,23,2027-03-31,13.049,1,-0.17
coherent_conservative:prudent:2,24,2027-04-16,13.136,1,0.09
coherent_conservative:prudent:2,25,2027-04-18,13.214,1,0.08
coherent_conservative:prudent:2,26,2027-04-20,13.406,1,0.19
coherent_conservative:prudent:2,27,2027-04-22,13.557,1,0.15
coherent_conservative:prudent:2,28,2027-04-24,10.3,3,-3.26
coherent_conservative:prudent:2,29,2027-04-26,13.814,1,3.51
coherent_conservative:aleatoire:0,1,2026-04-18,8.914,9,1.71
coherent_conservative:aleatoire:0,2,2026-04-30,8.939,9,0.03
coherent_conservative:aleatoire:0,3,2026-05-17,9.138,9,0.2
coherent_conservative:aleatoire:0,4,2026-05-31,11,3,1.86
coherent_conservative:aleatoire:0,5,2026-06-13,9.172,9,-1.83
coherent_conservative:aleatoire:0,6,2026-06-27,9.091,9,-0.08
coherent_conservative:aleatoire:0,7,2026-07-11,9.144,9,0.05
coherent_conservative:aleatoire:0,8,2026-07-28,8.1,9,-1.04
coherent_conservative:aleatoire:0,9,2026-08-16,9.325,8,1.22
coherent_conservative:aleatoire:0,10,2026-08-31,9.423,8,0.1
coherent_conservative:aleatoire:0,11,2026-09-13,9.509,8,0.09
coherent_conservative:aleatoire:0,12,2026-09-29,7.4,9,-2.11
coherent_conservative:aleatoire:0,13,2026-10-17,9.489,8,2.09
coherent_conservative:aleatoire:0,14,2026-10-31,9.553,8,0.06
coherent_conservative:aleatoire:0,15,2026-11-18,9.844,7,0.29
coherent_conservative:aleatoire:0,16,2026-12-07,6.1,9,-3.74
coherent_conservative:aleatoire:0,17,2026-12-21,9.726,6,3.63
coherent_conservative:aleatoire:0,18,2027-01-09,9.807,5,0.08
coherent_conservative:aleatoire:0,19,2027-01-27,9.85,5,0.04
coherent_conservative:aleatoire:0,20,2027-02-09,11,4,1.15
coherent_conservative:aleatoire:0,21,2027-03-01,10.064,4,-0.94
coherent_conservative:aleatoire:0,22,2027-03-18,10.071,4,0.01
coherent_conservative:aleatoire:0,23,2027-04-02,9.78,5,-0.29
coherent_conservative:aleatoire:0,24,2027-04-15,9.701,5,-0.08
coherent_conservative:aleatoire:0,25,2027-04-18,9.897,4,0.2
coherent_conservative:aleatoire:0,26,2027-04-20,9.628,7,-0.27
coherent_conservative:aleatoire:0,27,2027-04-22,9.675,5,0.05
coherent_conservative:aleatoire:0,28,2027-04-24,9,9,-0.68
coherent_conservative:aleatoire:0,29,2027-04-26,9.876,4,0.88
coherent_conservative:aleatoire:0,30,2027-05-02,10.222,4,0.35
coherent_conservative:aleatoire:0,31,2027-05-03,10.29,4,0.07
coherent_conservative:aleatoire:1,1,2026-04-18,9.149,9,-0.75
coherent_conservative:aleatoire:1,2,2026-05-02,9.264,9,0.12
coherent_conservative:aleatoire:1,3,2026-05-16,9.42,9,0.16
coherent_conservative:aleatoire:1,4,2026-06-03,8.1,9,-1.32
coherent_conservative:aleatoire:1,5,2026-06-18,9.809,7,1.71
coherent_conservative:aleatoire:1,6,2026-07-02,9.912,7,0.1
coherent_conservative:aleatoire:1,7,2026-07-19,9.98,8,0.07
coherent_conservative:aleatoire:1,8,2026-08-02,9.2,9,-0.78
coherent_conservative:aleatoire:1,9,2026-08-21,10.377,5,1.18
coherent_conservative:aleatoire:1,10,2026-09-06,10.485,4,0.11
coherent_conservative:aleatoire:1,11,2026-09-24,10.495,4,0.01
coherent_conservative:aleatoire:1,12,2026-10-09,9.9,8,-0.59
coherent_conservative:aleatoire:1,13,2026-10-22,10.414,5,0.51
coherent_conservative:aleatoire:1,14,2026-11-05,10.621,4,0.21
coherent_conservative:aleatoire:1,15,2026-11-19,10.594,4,-0.03
coherent_conservative:aleatoire:1,16,2026-12-08,12.6,1,2.01
coherent_conservative:aleatoire:1,17,2026-12-22,10.598,4,-2
coherent_conservative:aleatoire:1,18,2027-01-05,10.398,5,-0.2
coherent_conservative:aleatoire:1,19,2027-01-24,10.424,5,0.03
coherent_conservative:aleatoire:1,20,2027-02-10,9.5,8,-0.92
coherent_conservative:aleatoire:1,21,2027-02-23,10.458,5,0.96
coherent_conservative:aleatoire:1,22,2027-03-12,10.754,5,0.3
coherent_conservative:aleatoire:1,23,2027-03-31,10.955,4,0.2
coherent_conservative:aleatoire:1,24,2027-04-17,10.82,4,-0.13
coherent_conservative:aleatoire:1,25,2027-04-18,10.956,4,0.14
coherent_conservative:aleatoire:2,1,2026-04-18,9.213,9,1.81
coherent_conservative:aleatoire:2,2,2026-05-05,9.469,8,0.26
coherent_conservative:aleatoire:2,3,2026-05-23,9.691,8,0.22
coherent_conservative:aleatoire:2,4,2026-06-05,11.4,2,1.71
coherent_conservative:aleatoire:2,5,2026-06-20,9.847,8,-1.55
coherent_conservative:aleatoire:2,6,2026-07-03,10.145,6,0.3
coherent_conservative:aleatoire:2,7,2026-07-21,9.452,9,-0.69
coherent_conservative:aleatoire:2,8,2026-08-05,7.6,9,-1.85
coherent_conservative:aleatoire:2,9,2026-08-23,9.381,8,1.78
coherent_conservative:aleatoire:2,10,2026-09-04,9.488,8,0.11
coherent_conservative:aleatoire:2,11,2026-09-20,9.644,8,0.16
coherent_conservative:aleatoire:2,12,2026-10-03,10.6,5,0.96
coherent_conservative:aleatoire:2,13,2026-10-22,9.365,8,-1.23
coherent_conservative:aleatoire:2,14,2026-11-10,9.307,8,-0.06
coherent_conservative:aleatoire:2,15,2026-11-23,9.355,8,0.05
coherent_conservative:aleatoire:2,16,2026-12-06,10.5,5,1.14
coherent_conservative:aleatoire:2,17,2026-12-24,9.547,8,-0.95
coherent_conservative:aleatoire:2,18,2027-01-07,9.702,7,0.15
coherent_conservative:aleatoire:2,19,2027-01-25,9.891,6,0.19
coherent_conservative:aleatoire:2,20,2027-02-13,7.7,9,-2.19
coherent_conservative:aleatoire:2,21,2027-02-28,10.243,5,2.54
coherent_conservative:aleatoire:2,22,2027-03-13,10.349,4,0.11
coherent_conservative:aleatoire:2,23,2027-03-31,10.381,4,0.03
coherent_conservative:aleatoire:2,24,2027-04-16,10.693,4,0.31
coherent_conservative:aleatoire:2,25,2027-04-18,10.925,4,0.23
coherent_conservative:ideologiquement_coherent:0,1,2026-04-18,8.941,9,1.74
coherent_conservative:ideologiquement_coherent:0,2,2026-04-30,9.161,9,0.22
coherent_conservative:ideologiquement_coherent:0,3,2026-05-17,9.42,8,0.26
coherent_conservative:ideologiquement_coherent:0,4,2026-05-31,11.2,3,1.78
coherent_conservative:ideologiquement_coherent:0,5,2026-06-13,9.908,8,-1.29
coherent_conservative:ideologiquement_coherent:0,6,2026-06-27,9.966,8,0.06
coherent_conservative:ideologiquement_coherent:0,7,2026-07-11,10.099,7,0.13
coherent_conservative:ideologiquement_coherent:0,8,2026-07-28,9,9,-1.1
coherent_conservative:ideologiquement_coherent:0,9,2026-08-16,10.474,4,1.47
coherent_conservative:ideologiquement_coherent:0,10,2026-08-31,10.664,4,0.19
coherent_conservative:ideologiquement_coherent:0,11,2026-09-13,10.824,4,0.16
coherent_conservative:ideologiquement_coherent:0,12,2026-09-27,8.9,9,-1.92
coherent_conservative:ideologiquement_coherent:0,13,2026-10-15,11.022,4,2.12
coherent_conservative:ideologiquement_coherent:0,14,2026-10-29,11.111,4,0.09
coherent_conservative:ideologiquement_coherent:0,15,2026-11-17,11.151,4,0.04
coherent_conservative:ideologiquement_coherent:0,16,2026-12-06,7.7,9,-3.45
coherent_conservative:ideologiquement_coherent:0,17,2026-12-20,11.231,4,3.53
coherent_conservative:ideologiquement_coherent:0,18,2027-01-09,11.113,4,-0.12
coherent_conservative:ideologiquement_coherent:0,19,2027-01-27,11.15,4,0.04
coherent_conservative:ideologiquement_coherent:0,20,2027-02-09,12.7,1,1.55
coherent_conservative:ideologiquement_coherent:0,21,2027-03-01,11.771,3,-0.93
coherent_conservative:ideologiquement_coherent:0,22,2027-03-18,11.898,2,0.13
coherent_conservative:ideologiquement_coherent:0,23,2027-04-02,12.047,2,0.15
coherent_conservative:ideologiquement_coherent:0,24,2027-04-15,12.112,3,0.06
coherent_conservative:ideologiquement_coherent:0,25,2027-04-18,12.232,2,0.12
coherent_conservative:ideologiquement_coherent:0,26,2027-04-20,12.308,2,0.08
coherent_conservative:ideologiquement_coherent:0,27,2027-04-22,12.197,3,-0.11
coherent_conservative:ideologiquement_coherent:0,28,2027-04-24,11.4,3,-0.8
coherent_conservative:ideologiquement_coherent:0,29,2027-04-26,12.442,1,1.04
coherent_conservative:ideologiquement_coherent:0,30,2027-05-02,12.488,1,0.05
coherent_conservative:ideologiquement_coherent:0,31,2027-05-03,12.553,1,0.07
coherent_conservative:ideologiquement_coherent:1,1,2026-04-18,9.149,9,-0.75
coherent_conservative:ideologiquement_coherent:1,2,2026-05-02,9.264,9,0.12
coherent_conservative:ideologiquement_coherent:1,3,2026-05-16,9.42,9,0.16
coherent_conservative:ideologiquement_coherent:1,4,2026-06-03,8.1,9,-1.32
coherent_conservative:ideologiquement_coherent:1,5,2026-06-18,9.891,7,1.79
coherent_conservative:ideologiquement_coherent:1,6,2026-07-02,10.03,7,0.14
coherent_conservative:ideologiquement_coherent:1,7,2026-07-19,10.105,6,0.08
coherent_conservative:ideologiquement_coherent:1,8,2026-08-02,9.1,9,-1.01
coherent_conservative:ideologiquement_coherent:1,9,2026-08-21,10.397,5,1.3
coherent_conservative:ideologiquement_coherent:1,10,2026-09-06,10.634,3,0.24
coherent_conservative:ideologiquement_coherent:1,11,2026-09-24,10.74,3,0.11
coherent_conservative:ideologiquement_coherent:1,12,2026-10-09,10.1,7,-0.64
coherent_conservative:ideologiquement_coherent:1,13,2026-10-22,10.736,4,0.64
coherent_conservative:ideologiquement_coherent:1,14,2026-11-05,10.779,3,0.04
coherent_conservative:ideologiquement_coherent:1,15,2026-11-19,10.935,2,0.16
coherent_conservative:ideologiquement_coherent:1,16,2026-12-08,12.9,1,1.96
coherent_conservative:ideologiquement_coherent:1,17,2026-12-22,11.238,2,-1.66
coherent_conservative:ideologiquement_coherent:1,18,2027-01-05,11.352,2,0.11
coherent_conservative:ideologiquement_coherent:1,19,2027-01-24,11.447,2,0.09
coherent_conservative:ideologiquement_coherent:1,20,2027-02-10,10.6,5,-0.85
coherent_conservative:ideologiquement_coherent:1,21,2027-02-23,11.656,1,1.06
coherent_conservative:ideologiquement_coherent:1,22,2027-03-12,11.89,1,0.23
coherent_conservative:ideologiquement_coherent:1,23,2027-03-31,11.995,1,0.1
coherent_conservative:ideologiquement_coherent:1,24,2027-04-17,12.079,1,0.08
coherent_conservative:ideologiquement_coherent:1,25,2027-04-18,12.124,1,0.04
coherent_conservative:ideologiquement_coherent:2,1,2026-04-18,8.987,9,1.59
coherent_conservative:ideologiquement_coherent:2,2,2026-05-05,9.311,9,0.32
coherent_conservative:ideologiquement_coherent:2,3,2026-05-23,9.556,8,0.24
coherent_conservative:ideologiquement_coherent:2,4,2026-06-05,11.5,2,1.94
coherent_conservative:ideologiquement_coherent:2,5,2026-06-20,10.059,7,-1.44
coherent_conservative:ideologiquement_coherent:2,6,2026-07-03,10.324,5,0.27
coherent_conservative:ideologiquement_coherent:2,7,2026-07-21,10.763,3,0.44
coherent_conservative:ideologiquement_coherent:2,8,2026-08-05,8.9,9,-1.86
coherent_conservative:ideologiquement_coherent:2,9,2026-08-23,11.168,3,2.27
coherent_conservative:ideologiquement_coherent:2,10,2026-09-04,11.298,3,0.13
coherent_conservative:ideologiquement_coherent:2,11,2026-09-20,11.457,3,0.16
coherent_conservative:ideologiquement_coherent:2,12,2026-10-03,12.2,1,0.74
coherent_conservative:ideologiquement_coherent:2,13,2026-10-22,12.022,1,-0.18
coherent_conservative:ideologiquement_coherent:2,14,2026-11-10,12.179,1,0.16
coherent_conservative:ideologiquement_coherent:2,15,2026-11-23,12.273,1,0.09
coherent_conservative:ideologiquement_coherent:2,16,2026-12-06,13,1,0.73
coherent_conservative:ideologiquement_coherent:2,17,2026-12-24,12.586,1,-0.41
coherent_conservative:ideologiquement_coherent:2,18,2027-01-07,12.726,1,0.14
coherent_conservative:ideologiquement_coherent:2,19,2027-01-25,12.87,1,0.14
coherent_conservative:ideologiquement_coherent:2,20,2027-02-13,10.7,3,-2.17
coherent_conservative:ideologiquement_coherent:2,21,2027-02-28,13.5,1,2.8
coherent_conservative:ideologiquement_coherent:2,22,2027-03-13,13.62,1,0.12
coherent_conservative:ideologiquement_coherent:2,23,2027-03-31,13.617,1,0
coherent_conservative:ideologiquement_coherent:2,24,2027-04-16,13.697,1,0.08
coherent_conservative:ideologiquement_coherent:2,25,2027-04-18,13.758,1,0.06
coherent_conservative:ideologiquement_coherent:2,26,2027-04-20,14.227,1,0.47
coherent_conservative:ideologiquement_coherent:2,27,2027-04-22,14.448,1,0.22
coherent_conservative:ideologiquement_coherent:2,28,2027-04-24,11.2,3,-3.25
coherent_conservative:ideologiquement_coherent:2,29,2027-04-26,14.8,1,3.6
coherent_conservative:risque:0,1,2026-04-18,8.941,9,1.74
coherent_conservative:risque:0,2,2026-04-30,9.161,9,0.22
coherent_conservative:risque:0,3,2026-05-17,9.42,8,0.26
coherent_conservative:risque:0,4,2026-05-31,11.1,3,1.68
coherent_conservative:risque:0,5,2026-06-13,9.797,8,-1.3
coherent_conservative:risque:0,6,2026-06-27,9.875,8,0.08
coherent_conservative:risque:0,7,2026-07-11,9.945,8,0.07
coherent_conservative:risque:0,8,2026-07-28,8.7,9,-1.25
coherent_conservative:risque:0,9,2026-08-16,9.967,8,1.27
coherent_conservative:risque:0,10,2026-09-01,10.041,6,0.07
coherent_conservative:risque:0,11,2026-09-14,9.818,8,-0.22
coherent_conservative:risque:0,12,2026-09-28,8,9,-1.82
coherent_conservative:risque:0,13,2026-10-16,9.581,8,1.58
coherent_conservative:risque:0,14,2026-10-30,9.794,7,0.21
coherent_conservative:risque:0,15,2026-11-18,10.157,5,0.36
coherent_conservative:risque:0,16,2026-12-07,6.7,9,-3.46
coherent_conservative:risque:0,17,2026-12-21,10.576,4,3.88
coherent_conservative:risque:0,18,2027-01-09,10.685,4,0.11
coherent_conservative:risque:0,19,2027-01-27,10.74,4,0.05
coherent_conservative:risque:0,20,2027-02-09,12,3,1.26
coherent_conservative:risque:0,21,2027-03-01,11.226,4,-0.77
coherent_conservative:risque:0,22,2027-03-18,11.279,4,0.05
coherent_conservative:risque:0,23,2027-04-02,11.427,3,0.15
coherent_conservative:risque:0,24,2027-04-15,11.788,3,0.36
coherent_conservative:risque:0,25,2027-04-18,12.047,2,0.26
coherent_conservative:risque:0,26,2027-04-20,12.266,2,0.22
coherent_conservative:risque:0,27,2027-04-22,12.763,1,0.5
coherent_conservative:risque:0,28,2027-04-24,11.6,3,-1.16
coherent_conservative:risque:0,29,2027-04-26,12.931,1,1.33
coherent_conservative:risque:0,30,2027-05-02,13.002,1,0.07
coherent_conservative:risque:0,31,2027-05-03,13.081,1,0.08
coherent_conservative:risque:1,1,2026-04-18,9.335,9,-0.56
coherent_conservative:risque:1,2,2026-05-02,9.49,9,0.15
coherent_conservative:risque:1,3,2026-05-16,9.857,7,0.37
coherent_conservative:risque:1,4,2026-05-31,9.7,8,-0.16
coherent_conservative:risque:1,5,2026-06-19,10.054,7,0.35
coherent_conservative:risque:1,6,2026-07-05,10.078,7,0.02
coherent_conservative:risque:1,7,2026-07-21,10.35,4,0.27
coherent_conservative:risque:1,8,2026-08-03,9.7,8,-0.65
coherent_conservative:risque:1,9,2026-08-22,10.376,4,0.68
coherent_conservative:risque:1,10,2026-09-06,10.562,3,0.19
coherent_conservative:risque:1,11,2026-09-24,10.534,3,-0.03
coherent_conservative:risque:1,12,2026-10-09,10.1,8,-0.43
coherent_conservative:risque:1,13,2026-10-22,10.537,4,0.44
coherent_conservative:risque:1,14,2026-11-05,10.714,3,0.18
coherent_conservative:risque:1,15,2026-11-19,10.763,3,0.05
coherent_conservative:risque:1,16,2026-12-08,9,8,-1.76
coherent_conservative:risque:1,17,2026-12-24,10.461,2,1.46
coherent_conservative:risque:1,18,2027-01-12,10.537,2,0.08
coherent_conservative:risque:1,19,2027-01-25,10.467,2,-0.07
coherent_conservative:risque:1,20,2027-02-12,11.7,1,1.23
coherent_conservative:risque:1,21,2027-02-26,10.815,2,-0.88
coherent_conservative:risque:1,22,2027-03-18,10.883,2,0.07
coherent_conservative:risque:1,23,2027-03-31,10.928,2,0.05
coherent_conservative:risque:1,24,2027-04-16,10.955,2,0.03
coherent_conservative:risque:1,25,2027-04-18,10.888,2,-0.07
coherent_conservative:risque:2,1,2026-04-18,8.987,9,1.59
coherent_conservative:risque:2,2,2026-05-05,9.17,9,0.18
coherent_conservative:risque:2,3,2026-05-23,9.064,9,-0.11
coherent_conservative:risque:2,4,2026-06-05,11.1,3,2.04
coherent_conservative:risque:2,5,2026-06-20,9.456,9,-1.64
coherent_conservative:risque:2,6,2026-07-03,9.784,8,0.33
coherent_conservative:risque:2,7,2026-07-21,10.245,5,0.46
coherent_conservative:risque:2,8,2026-08-05,8.4,9,-1.84
coherent_conservative:risque:2,9,2026-08-23,10.406,4,2.01
coherent_conservative:risque:2,10,2026-09-04,10.488,4,0.08
coherent_conservative:risque:2,11,2026-09-20,10.633,4,0.14
coherent_conservative:risque:2,12,2026-10-03,11.5,3,0.87
coherent_conservative:risque:2,13,2026-10-22,11.145,3,-0.36
coherent_conservative:risque:2,14,2026-11-10,11.261,3,0.12
coherent_conservative:risque:2,15,2026-11-23,11.358,3,0.1
coherent_conservative:risque:2,16,2026-12-06,12.1,1,0.74
coherent_conservative:risque:2,17,2026-12-24,11.708,2,-0.39
coherent_conservative:risque:2,18,2027-01-07,11.885,2,0.18
coherent_conservative:risque:2,19,2027-01-25,11.966,2,0.08
coherent_conservative:risque:2,20,2027-02-13,9.8,6,-2.17
coherent_conservative:risque:2,21,2027-02-28,12.44,1,2.64
coherent_conservative:risque:2,22,2027-03-13,12.475,1,0.04
coherent_conservative:risque:2,23,2027-03-31,12.476,1,0
coherent_conservative:risque:2,24,2027-04-16,12.291,1,-0.19
coherent_conservative:risque:2,25,2027-04-18,12.519,1,0.23
contradictory_hybrid:prudent:0,1,2026-04-18,9.162,9,1.86
contradictory_hybrid:prudent:0,2,2026-05-01,9.26,9,0.1
contradictory_hybrid:prudent:0,3,2026-05-17,9.523,8,0.26
contradictory_hybrid:prudent:0,4,2026-06-01,5.5,10,-4.02
contradictory_hybrid:prudent:0,5,2026-06-15,10.193,7,4.69
contradictory_hybrid:prudent:0,6,2026-07-01,10.244,7,0.05
contradictory_hybrid:prudent:0,7,2026-07-14,10.523,4,0.28
contradictory_hybrid:prudent:0,8,2026-07-27,10.8,3,0.28
contradictory_hybrid:prudent:0,9,2026-08-10,11.007,3,0.21
contradictory_hybrid:prudent:0,10,2026-08-23,11.117,3,0.11
contradictory_hybrid:prudent:0,11,2026-09-10,11.254,2,0.14
contradictory_hybrid:prudent:0,12,2026-09-27,8.5,9,-2.75
contradictory_hybrid:prudent:0,13,2026-10-13,11.678,1,3.18
contradictory_hybrid:prudent:0,14,2026-10-28,11.808,1,0.13
contradictory_hybrid:prudent:0,15,2026-11-12,11.927,1,0.12
contradictory_hybrid:prudent:0,16,2026-12-02,13.3,1,1.37
contradictory_hybrid:prudent:0,17,2026-12-16,12.186,1,-1.11
contradictory_hybrid:prudent:0,18,2027-01-05,12.53,1,0.34
contradictory_hybrid:prudent:0,19,2027-01-22,12.757,1,0.23
contradictory_hybrid:prudent:0,20,2027-02-08,16.9,1,4.14
contradictory_hybrid:prudent:0,21,2027-02-26,12.774,1,-4.13
contradictory_hybrid:prudent:0,22,2027-03-16,12.885,1,0.11
contradictory_hybrid:prudent:0,23,2027-03-29,13.197,1,0.31
contradictory_hybrid:prudent:0,24,2027-04-17,13.366,1,0.17
contradictory_hybrid:prudent:0,25,2027-04-18,13.398,1,0.03
contradictory_hybrid:prudent:0,26,2027-04-20,13.269,1,-0.13
contradictory_hybrid:prudent:0,27,2027-04-22,13.263,1,-0.01
contradictory_hybrid:prudent:0,28,2027-04-24,10.9,2,-2.36
contradictory_hybrid:prudent:0,29,2027-04-26,13.45,1,2.55
contradictory_hybrid:prudent:1,1,2026-04-18,9.347,9,3.95
contradictory_hybrid:prudent:1,2,2026-05-03,9.633,8,0.29
contradictory_hybrid:prudent:1,3,2026-05-19,9.886,8,0.25
contradictory_hybrid:prudent:1,4,2026-06-03,6.3,9,-3.59
contradictory_hybrid:prudent:1,5,2026-06-20,10.447,4,4.15
contradictory_hybrid:prudent:1,6,2026-07-07,10.558,3,0.11
contradictory_hybrid:prudent:1,7,2026-07-23,10.384,5,-0.17
contradictory_hybrid:prudent:1,8,2026-08-05,7,9,-3.38
contradictory_hybrid:prudent:1,9,2026-08-19,10.69,3,3.69
contradictory_hybrid:prudent:1,10,2026-09-01,10.782,3,0.09
contradictory_hybrid:prudent:1,11,2026-09-14,10.975,3,0.19
contradictory_hybrid:prudent:1,12,2026-09-27,9.1,9,-1.88
contradictory_hybrid:prudent:1,13,2026-10-10,11.321,3,2.22
contradictory_hybrid:prudent:1,14,2026-10-30,11.53,3,0.21
contradictory_hybrid:prudent:1,15,2026-11-16,11.571,3,0.04
contradictory_hybrid:prudent:1,16,2026-12-06,11.1,3,-0.47
contradictory_hybrid:prudent:1,17,2026-12-20,11.774,3,0.67
contradictory_hybrid:prudent:1,18,2027-01-06,11.817,3,0.04
contradictory_hybrid:prudent:1,19,2027-01-25,11.883,2,0.07
contradictory_hybrid:prudent:1,20,2027-02-12,13.2,1,1.32
contradictory_hybrid:prudent:1,21,2027-03-03,12.202,1,-1
contradictory_hybrid:prudent:1,22,2027-03-18,12.314,1,0.11
contradictory_hybrid:prudent:1,23,2027-03-30,12.473,1,0.16
contradictory_hybrid:prudent:1,24,2027-04-16,12.751,1,0.28
contradictory_hybrid:prudent:1,25,2027-04-18,12.811,1,0.06
contradictory_hybrid:prudent:1,26,2027-04-20,12.893,1,0.08
contradictory_hybrid:prudent:1,27,2027-04-22,13.012,1,0.12
contradictory_hybrid:prudent:1,28,2027-04-24,13.5,1,0.49
contradictory_hybrid:prudent:1,29,2027-04-26,13.266,1,-0.23
contradictory_hybrid:prudent:1,30,2027-05-02,13.096,1,-0.17
contradictory_hybrid:prudent:1,31,2027-05-03,13.103,1,0.01
contradictory_hybrid:prudent:2,1,2026-04-18,9.282,9,2.08
contradictory_hybrid:prudent:2,2,2026-05-06,9.657,8,0.38
contradictory_hybrid:prudent:2,3,2026-05-19,9.891,8,0.23
contradictory_hybrid:prudent:2,4,2026-06-04,11.8,1,1.91
contradictory_hybrid:prudent:2,5,2026-06-19,10.275,5,-1.53
contradictory_hybrid:prudent:2,6,2026-07-06,10.403,4,0.13
contradictory_hybrid:prudent:2,7,2026-07-20,10.596,4,0.19
contradictory_hybrid:prudent:2,8,2026-08-08,13.9,1,3.3
contradictory_hybrid:prudent:2,9,2026-08-21,11.275,2,-2.63
contradictory_hybrid:prudent:2,10,2026-09-08,11.379,2,0.1
contradictory_hybrid:prudent:2,11,2026-09-26,11.587,1,0.21
contradictory_hybrid:prudent:2,12,2026-10-08,15.1,1,3.51
contradictory_hybrid:prudent:2,13,2026-10-27,11.877,1,-3.22
contradictory_hybrid:prudent:2,14,2026-11-13,11.802,1,-0.08
contradictory_hybrid:prudent:2,15,2026-11-25,11.582,1,-0.22
contradictory_hybrid:prudent:2,16,2026-12-12,12.6,1,1.02
contradictory_hybrid:prudent:2,17,2026-12-30,12.311,1,-0.29
contradictory_hybrid:prudent:2,18,2027-01-13,12.62,1,0.31
contradictory_hybrid:prudent:2,19,2027-01-28,12.716,1,0.1
contradictory_hybrid:prudent:2,20,2027-02-11,11.8,1,-0.92
contradictory_hybrid:prudent:2,21,2027-02-27,12.808,1,1.01
contradictory_hybrid:prudent:2,22,2027-03-12,12.81,1,0
contradictory_hybrid:prudent:2,23,2027-04-01,12.836,1,0.03
contradictory_hybrid:prudent:2,24,2027-04-17,12.866,1,0.03
contradictory_hybrid:prudent:2,25,2027-04-18,12.779,1,-0.09
contradictory_hybrid:prudent:2,26,2027-04-20,12.917,1,0.14
contradictory_hybrid:prudent:2,27,2027-04-22,13.138,1,0.22
contradictory_hybrid:prudent:2,28,2027-04-24,17.1,1,3.96
contradictory_hybrid:prudent:2,29,2027-04-26,13.47,1,-3.63
contradictory_hybrid:prudent:2,30,2027-05-02,13.338,1,-0.13
contradictory_hybrid:prudent:2,31,2027-05-03,13.458,1,0.12
contradictory_hybrid:aleatoire:0,1,2026-04-18,9.134,9,1.83
contradictory_hybrid:aleatoire:0,2,2026-05-01,9.192,9,0.06
contradictory_hybrid:aleatoire:0,3,2026-05-17,9.324,9,0.13
contradictory_hybrid:aleatoire:0,4,2026-06-01,5.2,10,-4.12
contradictory_hybrid:aleatoire:0,5,2026-06-15,9.31,9,4.11
contradictory_hybrid:aleatoire:0,6,2026-07-01,9.363,9,0.05
contradictory_hybrid:aleatoire:0,7,2026-07-14,9.656,8,0.29
contradictory_hybrid:aleatoire:0,8,2026-07-27,10.1,7,0.44
