forkKey,finalistLeft,finalistRight,r1ScoreLeft,r1ScoreRight,policy,r2ScoreLeft,r2ScoreRight,r2Margin,r2Winner
lr:150,lr,nouvelle_energie,17.6,13.3,prudent,55,45,10,lr
lr:150,lr,nouvelle_energie,17.6,13.3,risque,55.4,44.6,10.8,lr
lr:150,lr,nouvelle_energie,17.6,13.3,opportuniste_electoral,55.5,44.5,11,lr
lr:150,lr,nouvelle_energie,17.6,13.3,parti_dabord,55.4,44.6,10.8,lr
lr:150,lr,nouvelle_energie,17.6,13.3,mediatique,55.3,44.7,10.6,lr
lr:150,lr,nouvelle_energie,17.6,13.3,contrarien,55.3,44.7,10.6,lr
rn:151,rn,ecologistes,20.9,13.5,aleatoire,56.8,43.2,13.6,rn
rn:151,rn,ecologistes,20.9,13.5,prudent,57,43,14,rn
rn:151,rn,ecologistes,20.9,13.5,risque,56.7,43.3,13.4,rn
rn:151,rn,ecologistes,20.9,13.5,opportuniste_electoral,56.7,43.3,13.4,rn
rn:151,rn,ecologistes,20.9,13.5,parti_dabord,56.1,43.9,12.2,rn
rn:151,rn,ecologistes,20.9,13.5,mediatique,55.9,44.1,11.8,rn
rn:151,rn,ecologistes,20.9,13.5,contrarien,55.9,44.1,11.8,rn
nouvelle_energie:153,nouvelle_energie,rn,22,15.9,aleatoire,53.8,46.2,7.6,nouvelle_energie
nouvelle_energie:153,nouvelle_energie,rn,22,15.9,prudent,54.3,45.7,8.6,nouvelle_energie
nouvelle_energie:153,nouvelle_energie,rn,22,15.9,risque,52.8,47.2,5.6,nouvelle_energie
nouvelle_energie:153,nouvelle_energie,rn,22,15.9,opportuniste_electoral,53.1,46.9,6.2,nouvelle_energie
nouvelle_energie:153,nouvelle_energie,rn,22,15.9,parti_dabord,54,46,8,nouvelle_energie
nouvelle_energie:153,nouvelle_energie,rn,22,15.9,mediatique,52.9,47.1,5.8,nouvelle_energie
nouvelle_energie:153,nouvelle_energie,rn,22,15.9,contrarien,52.9,47.1,5.8,nouvelle_energie
lfi:154,lfi,renaissance,26.6,13.6,aleatoire,52.7,47.3,5.4,lfi
lfi:154,lfi,renaissance,26.6,13.6,prudent,52.4,47.6,4.8,lfi
lfi:154,lfi,renaissance,26.6,13.6,risque,53.1,46.9,6.2,lfi
lfi:154,lfi,renaissance,26.6,13.6,opportuniste_electoral,53.1,46.9,6.2,lfi
lfi:154,lfi,renaissance,26.6,13.6,parti_dabord,51.6,48.4,3.2,lfi
lfi:154,lfi,renaissance,26.6,13.6,mediatique,52.7,47.3,5.4,lfi
lfi:154,lfi,renaissance,26.6,13.6,contrarien,52.7,47.3,5.4,lfi
ps:155,ps,renaissance,26.7,12.3,aleatoire,56.6,43.4,13.2,ps
ps:155,ps,renaissance,26.7,12.3,prudent,56.6,43.4,13.2,ps
ps:155,ps,renaissance,26.7,12.3,risque,56.2,43.8,12.4,ps
ps:155,ps,renaissance,26.7,12.3,opportuniste_electoral,56.4,43.6,12.8,ps
ps:155,ps,renaissance,26.7,12.3,parti_dabord,56.2,43.8,12.4,ps
ps:155,ps,renaissance,26.7,12.3,mediatique,56.1,43.9,12.2,ps
ps:155,ps,renaissance,26.7,12.3,contrarien,56.1,43.9,12.2,ps
ecologistes:156,ecologistes,horizons,21.1,14.4,aleatoire,57.6,42.4,15.2,ecologistes
ecologistes:156,ecologistes,horizons,21.1,14.4,prudent,57.2,42.8,14.4,ecologistes
ecologistes:156,ecologistes,horizons,21.1,14.4,risque,57.6,42.4,15.2,ecologistes
ecologistes:156,ecologistes,horizons,21.1,14.4,opportuniste_electoral,57.5,42.5,15,ecologistes
ecologistes:156,ecologistes,horizons,21.1,14.4,parti_dabord,57.2,42.8,14.4,ecologistes
ecologistes:156,ecologistes,horizons,21.1,14.4,mediatique,57.3,42.7,14.6,ecologistes
ecologistes:156,ecologistes,horizons,21.1,14.4,contrarien,57,43,14,ecologistes
renaissance:157,renaissance,ps,23.1,14.4,aleatoire,56.2,43.8,12.4,renaissance
renaissance:157,renaissance,ps,23.1,14.4,prudent,56,44,12,renaissance
renaissance:157,renaissance,ps,23.1,14.4,risque,55.7,44.3,11.4,renaissance
renaissance:157,renaissance,ps,23.1,14.4,opportuniste_electoral,55.8,44.2,11.6,renaissance
renaissance:157,renaissance,ps,23.1,14.4,parti_dabord,55.9,44.1,11.8,renaissance
renaissance:157,renaissance,ps,23.1,14.4,mediatique,55.6,44.4,11.2,renaissance
renaissance:157,renaissance,ps,23.1,14.4,contrarien,55.6,44.4,11.2,renaissance
horizons:158,ps,horizons,17.8,17.3,aleatoire,53.5,46.5,7,ps
horizons:158,ps,horizons,17.8,17.3,prudent,54,46,8,ps
horizons:158,ps,horizons,17.8,17.3,risque,53.7,46.3,7.4,ps
horizons:158,ps,horizons,17.8,17.3,opportuniste_electoral,53.5,46.5,7,ps
horizons:158,ps,horizons,17.8,17.3,parti_dabord,53.7,46.3,7.4,ps
horizons:158,ps,horizons,17.8,17.3,mediatique,54.3,45.7,8.6,ps
horizons:158,ps,horizons,17.8,17.3,contrarien,53.9,46.1,7.8,ps
lr:159,lr,rn,19,14.4,aleatoire,55.3,44.7,10.6,lr
lr:159,lr,rn,19,14.4,prudent,56,44,12,lr
lr:159,lr,rn,19,14.4,risque,55.6,44.4,11.2,lr
lr:159,lr,rn,19,14.4,opportuniste_electoral,55.6,44.4,11.2,lr
lr:159,lr,rn,19,14.4,parti_dabord,55.3,44.7,10.6,lr
lr:159,lr,rn,19,14.4,mediatique,55.2,44.8,10.4,lr
lr:159,lr,rn,19,14.4,contrarien,55.2,44.8,10.4,lr
rn:160,rn,ps,25.5,13.5,aleatoire,60.7,39.3,21.4,rn
rn:160,rn,ps,25.5,13.5,prudent,61.2,38.8,22.4,rn
rn:160,rn,ps,25.5,13.5,risque,61.3,38.7,22.6,rn
rn:160,rn,ps,25.5,13.5,opportuniste_electoral,61.2,38.8,22.4,rn
rn:160,rn,ps,25.5,13.5,parti_dabord,60.4,39.6,20.8,rn
rn:160,rn,ps,25.5,13.5,mediatique,60.6,39.4,21.2,rn
rn:160,rn,ps,25.5,13.5,contrarien,60.6,39.4,21.2,rn
nouvelle_energie:162,nouvelle_energie,rn,17.4,14.5,aleatoire,50.4,49.6,0.8,nouvelle_energie
nouvelle_energie:162,nouvelle_energie,rn,17.4,14.5,prudent,50.7,49.3,1.4,nouvelle_energie
nouvelle_energie:162,nouvelle_energie,rn,17.4,14.5,risque,49.8,50.2,0.4,rn
nouvelle_energie:162,nouvelle_energie,rn,17.4,14.5,opportuniste_electoral,50.1,49.9,0.2,nouvelle_energie
nouvelle_energie:162,nouvelle_energie,rn,17.4,14.5,parti_dabord,50.4,49.6,0.8,nouvelle_energie
nouvelle_energie:162,nouvelle_energie,rn,17.4,14.5,mediatique,49.9,50.1,0.2,rn
nouvelle_energie:162,nouvelle_energie,rn,17.4,14.5,contrarien,49.9,50.1,0.2,rn
lfi:163,lfi,ps,24.9,14.7,aleatoire,57.4,42.6,14.8,lfi
lfi:163,lfi,ps,24.9,14.7,prudent,57.5,42.5,15,lfi
lfi:163,lfi,ps,24.9,14.7,risque,57.4,42.6,14.8,lfi
lfi:163,lfi,ps,24.9,14.7,opportuniste_electoral,57.4,42.6,14.8,lfi
lfi:163,lfi,ps,24.9,14.7,parti_dabord,57.3,42.7,14.6,lfi
lfi:163,lfi,ps,24.9,14.7,mediatique,57,43,14,lfi
lfi:163,lfi,ps,24.9,14.7,contrarien,57,43,14,lfi
ps:164,ps,nouvelle_energie,24.5,13.5,aleatoire,54.2,45.8,8.4,ps
ps:164,ps,nouvelle_energie,24.5,13.5,prudent,54.5,45.5,9,ps
ps:164,ps,nouvelle_energie,24.5,13.5,risque,54.8,45.2,9.6,ps
ps:164,ps,nouvelle_energie,24.5,13.5,opportuniste_electoral,54.8,45.2,9.6,ps
ps:164,ps,nouvelle_energie,24.5,13.5,parti_dabord,54.8,45.2,9.6,ps
ps:164,ps,nouvelle_energie,24.5,13.5,mediatique,54.6,45.4,9.2,ps
ps:164,ps,nouvelle_energie,24.5,13.5,contrarien,54.1,45.9,8.2,ps
ecologistes:165,ecologistes,rn,25.4,14.1,aleatoire,60.2,39.8,20.4,ecologistes
ecologistes:165,ecologistes,rn,25.4,14.1,prudent,60.2,39.8,20.4,ecologistes
ecologistes:165,ecologistes,rn,25.4,14.1,risque,60.6,39.4,21.2,ecologistes
ecologistes:165,ecologistes,rn,25.4,14.1,opportuniste_electoral,60.6,39.4,21.2,ecologistes
ecologistes:165,ecologistes,rn,25.4,14.1,parti_dabord,60.7,39.3,21.4,ecologistes
ecologistes:165,ecologistes,rn,25.4,14.1,mediatique,60.6,39.4,21.2,ecologistes
ecologistes:165,ecologistes,rn,25.4,14.1,contrarien,60.3,39.7,20.6,ecologistes
renaissance:166,renaissance,horizons,25.8,13.6,aleatoire,52.7,47.3,5.4,renaissance
renaissance:166,renaissance,horizons,25.8,13.6,prudent,53.1,46.9,6.2,renaissance
renaissance:166,renaissance,horizons,25.8,13.6,risque,52.3,47.7,4.6,renaissance
renaissance:166,renaissance,horizons,25.8,13.6,opportuniste_electoral,52.7,47.3,5.4,renaissance
renaissance:166,renaissance,horizons,25.8,13.6,parti_dabord,52.5,47.5,5,renaissance
renaissance:166,renaissance,horizons,25.8,13.6,mediatique,52.4,47.6,4.8,renaissance
renaissance:166,renaissance,horizons,25.8,13.6,contrarien,52.4,47.6,4.8,renaissance
horizons:167,horizons,rn,21.9,14.6,aleatoire,61.8,38.2,23.6,horizons
horizons:167,horizons,rn,21.9,14.6,prudent,61.9,38.1,23.8,horizons
horizons:167,horizons,rn,21.9,14.6,risque,61.5,38.5,23,horizons
horizons:167,horizons,rn,21.9,14.6,opportuniste_electoral,61.6,38.4,23.2,horizons
horizons:167,horizons,rn,21.9,14.6,parti_dabord,61.5,38.5,23,horizons
horizons:167,horizons,rn,21.9,14.6,mediatique,61.4,38.6,22.8,horizons
horizons:167,horizons,rn,21.9,14.6,contrarien,61.5,38.5,23,horizons
lr:168,lr,ps,20.3,15.5,aleatoire,55.1,44.9,10.2,lr
lr:168,lr,ps,20.3,15.5,prudent,55.2,44.8,10.4,lr
lr:168,lr,ps,20.3,15.5,risque,55.3,44.7,10.6,lr
lr:168,lr,ps,20.3,15.5,opportuniste_electoral,55.3,44.7,10.6,lr
lr:168,lr,ps,20.3,15.5,parti_dabord,55.2,44.8,10.4,lr
lr:168,lr,ps,20.3,15.5,mediatique,55.2,44.8,10.4,lr
lr:168,lr,ps,20.3,15.5,contrarien,55.2,44.8,10.4,lr
rn:169,rn,ecologistes,25.2,11.8,aleatoire,57.6,42.4,15.2,rn
rn:169,rn,ecologistes,25.2,11.8,prudent,57.5,42.5,15,rn
rn:169,rn,ecologistes,25.2,11.8,risque,57.3,42.7,14.6,rn
rn:169,rn,ecologistes,25.2,11.8,opportuniste_electoral,57.4,42.6,14.8,rn
rn:169,rn,ecologistes,25.2,11.8,parti_dabord,56.9,43.1,13.8,rn
rn:169,rn,ecologistes,25.2,11.8,mediatique,56.8,43.2,13.6,rn
rn:169,rn,ecologistes,25.2,11.8,contrarien,56.7,43.3,13.4,rn
nouvelle_energie:171,nouvelle_energie,rn,20,12.7,aleatoire,56,44,12,nouvelle_energie
nouvelle_energie:171,nouvelle_energie,rn,20,12.7,prudent,56.6,43.4,13.2,nouvelle_energie
nouvelle_energie:171,nouvelle_energie,rn,20,12.7,risque,56.1,43.9,12.2,nouvelle_energie
nouvelle_energie:171,nouvelle_energie,rn,20,12.7,opportuniste_electoral,56.2,43.8,12.4,nouvelle_energie
nouvelle_energie:171,nouvelle_energie,rn,20,12.7,parti_dabord,56.5,43.5,13,nouvelle_energie
nouvelle_energie:171,nouvelle_energie,rn,20,12.7,mediatique,55.9,44.1,11.8,nouvelle_energie
nouvelle_energie:171,nouvelle_energie,rn,20,12.7,contrarien,55.9,44.1,11.8,nouvelle_energie
lfi:172,ps,lfi,16.8,16.3,aleatoire,55.7,44.3,11.4,ps
lfi:172,ps,lfi,16.8,16.3,prudent,54.7,45.3,9.4,ps
lfi:172,ps,lfi,16.8,16.3,risque,55,45,10,ps
lfi:172,ps,lfi,16.8,16.3,opportuniste_electoral,55.6,44.4,11.2,ps
lfi:172,ps,lfi,16.8,16.3,parti_dabord,55.5,44.5,11,ps
lfi:172,ps,lfi,16.8,16.3,mediatique,55.9,44.1,11.8,ps
lfi:172,ps,lfi,16.8,16.3,contrarien,56,44,12,ps
ps:173,ps,rn,15,13.9,aleatoire,48.9,51.1,2.2,rn
ps:173,ps,rn,15,13.9,prudent,49.2,50.8,1.6,rn
ps:173,ps,rn,15,13.9,risque,49.3,50.7,1.4,rn
ps:173,ps,rn,15,13.9,opportuniste_electoral,49.9,50.1,0.2,rn
ps:173,ps,rn,15,13.9,parti_dabord,49.6,50.4,0.8,rn
ps:173,ps,rn,15,13.9,mediatique,49.4,50.6,1.2,rn
ps:173,ps,rn,15,13.9,contrarien,48.3,51.7,3.4,rn
ecologistes:174,ecologistes,ps,19.7,13.6,aleatoire,51.5,48.5,3,ecologistes
ecologistes:174,ecologistes,ps,19.7,13.6,prudent,52.4,47.6,4.8,ecologistes
ecologistes:174,ecologistes,ps,19.7,13.6,risque,52,48,4,ecologistes
ecologistes:174,ecologistes,ps,19.7,13.6,opportuniste_electoral,52.4,47.6,4.8,ecologistes
ecologistes:174,ecologistes,ps,19.7,13.6,parti_dabord,51.9,48.1,3.8,ecologistes
ecologistes:174,ecologistes,ps,19.7,13.6,mediatique,52,48,4,ecologistes
ecologistes:174,ecologistes,ps,19.7,13.6,contrarien,51.5,48.5,3,ecologistes
renaissance:175,renaissance,nouvelle_energie,20.8,13.9,aleatoire,57.7,42.3,15.4,renaissance
renaissance:175,renaissance,nouvelle_energie,20.8,13.9,prudent,57.9,42.1,15.8,renaissance
renaissance:175,renaissance,nouvelle_energie,20.8,13.9,risque,57.8,42.2,15.6,renaissance
renaissance:175,renaissance,nouvelle_energie,20.8,13.9,opportuniste_electoral,58,42,16,renaissance
renaissance:175,renaissance,nouvelle_energie,20.8,13.9,parti_dabord,57.7,42.3,15.4,renaissance
renaissance:175,renaissance,nouvelle_energie,20.8,13.9,mediatique,57.5,42.5,15,renaissance
renaissance:175,renaissance,nouvelle_energie,20.8,13.9,contrarien,57.5,42.5,15,renaissance
horizons:176,horizons,rn,20.4,14.6,aleatoire,60.9,39.1,21.8,horizons
horizons:176,horizons,rn,20.4,14.6,prudent,61.1,38.9,22.2,horizons
horizons:176,horizons,rn,20.4,14.6,risque,60.4,39.6,20.8,horizons
horizons:176,horizons,rn,20.4,14.6,opportuniste_electoral,60.8,39.2,21.6,horizons
horizons:176,horizons,rn,20.4,14.6,parti_dabord,61,39,22,horizons
horizons:176,horizons,rn,20.4,14.6,mediatique,60.5,39.5,21,horizons
horizons:176,horizons,rn,20.4,14.6,contrarien,60.2,39.8,20.4,horizons
lr:177,lr,nouvelle_energie,17.6,16.6,aleatoire,46.7,53.3,6.6,nouvelle_energie
lr:177,lr,nouvelle_energie,17.6,16.6,prudent,47,53,6,nouvelle_energie
lr:177,lr,nouvelle_energie,17.6,16.6,risque,46.8,53.2,6.4,nouvelle_energie
lr:177,lr,nouvelle_energie,17.6,16.6,opportuniste_electoral,46.8,53.2,6.4,nouvelle_energie
lr:177,lr,nouvelle_energie,17.6,16.6,parti_dabord,46.6,53.4,6.8,nouvelle_energie
lr:177,lr,nouvelle_energie,17.6,16.6,mediatique,46.5,53.5,7,nouvelle_energie
lr:177,lr,nouvelle_energie,17.6,16.6,contrarien,46.5,53.5,7,nouvelle_energie
rn:178,rn,horizons,25.7,11.2,aleatoire,59.9,40.1,19.8,rn
rn:178,rn,horizons,25.7,11.2,prudent,60.2,39.8,20.4,rn
rn:178,rn,horizons,25.7,11.2,risque,59.8,40.2,19.6,rn
rn:178,rn,horizons,25.7,11.2,opportuniste_electoral,60.4,39.6,20.8,rn
rn:178,rn,horizons,25.7,11.2,parti_dabord,59.3,40.7,18.6,rn
rn:178,rn,horizons,25.7,11.2,mediatique,59.5,40.5,19,rn
rn:178,rn,horizons,25.7,11.2,contrarien,59.1,40.9,18.2,rn
reconquete:179,reconquete,horizons,15.3,13,aleatoire,47.6,52.4,4.8,horizons
reconquete:179,reconquete,horizons,15.3,13,prudent,48,52,4,horizons
reconquete:179,reconquete,horizons,15.3,13,risque,47.9,52.1,4.2,horizons
reconquete:179,reconquete,horizons,15.3,13,opportuniste_electoral,46.8,53.2,6.4,horizons
reconquete:179,reconquete,horizons,15.3,13,parti_dabord,46.3,53.7,7.4,horizons
reconquete:179,reconquete,horizons,15.3,13,mediatique,46.5,53.5,7,horizons
reconquete:179,reconquete,horizons,15.3,13,contrarien,46.5,53.5,7,horizons
nouvelle_energie:180,nouvelle_energie,lfi,18.2,12.4,aleatoire,57.6,42.4,15.2,nouvelle_energie
nouvelle_energie:180,nouvelle_energie,lfi,18.2,12.4,prudent,58.3,41.7,16.6,nouvelle_energie
nouvelle_energie:180,nouvelle_energie,lfi,18.2,12.4,risque,57.8,42.2,15.6,nouvelle_energie
nouvelle_energie:180,nouvelle_energie,lfi,18.2,12.4,opportuniste_electoral,57.8,42.2,15.6,nouvelle_energie
nouvelle_energie:180,nouvelle_energie,lfi,18.2,12.4,parti_dabord,57.8,42.2,15.6,nouvelle_energie
nouvelle_energie:180,nouvelle_energie,lfi,18.2,12.4,mediatique,57.5,42.5,15,nouvelle_energie
nouvelle_energie:180,nouvelle_energie,lfi,18.2,12.4,contrarien,57.5,42.5,15,nouvelle_energie
lfi:181,lfi,rn,23.4,15.7,aleatoire,56.6,43.4,13.2,lfi
lfi:181,lfi,rn,23.4,15.7,prudent,56.1,43.9,12.2,lfi
lfi:181,lfi,rn,23.4,15.7,risque,56.4,43.6,12.8,lfi
lfi:181,lfi,rn,23.4,15.7,opportuniste_electoral,56.6,43.4,13.2,lfi
lfi:181,lfi,rn,23.4,15.7,parti_dabord,55.9,44.1,11.8,lfi
lfi:181,lfi,rn,23.4,15.7,mediatique,56.2,43.8,12.4,lfi
lfi:181,lfi,rn,23.4,15.7,contrarien,56,44,12,lfi
ps:182,ps,rn,24.9,13.8,aleatoire,60.2,39.8,20.4,ps
ps:182,ps,rn,24.9,13.8,prudent,60.4,39.6,20.8,ps
ps:182,ps,rn,24.9,13.8,risque,61.1,38.9,22.2,ps
ps:182,ps,rn,24.9,13.8,opportuniste_electoral,61,39,22,ps
ps:182,ps,rn,24.9,13.8,parti_dabord,60.7,39.3,21.4,ps
ps:182,ps,rn,24.9,13.8,mediatique,60.8,39.2,21.6,ps
ps:182,ps,rn,24.9,13.8,contrarien,60.4,39.6,20.8,ps
ecologistes:183,ecologistes,rn,16.7,15.3,aleatoire,53.5,46.5,7,ecologistes
ecologistes:183,ecologistes,rn,16.7,15.3,prudent,54.8,45.2,9.6,ecologistes
ecologistes:183,ecologistes,rn,16.7,15.3,risque,54.5,45.5,9,ecologistes
ecologistes:183,ecologistes,rn,16.7,15.3,opportuniste_electoral,55.4,44.6,10.8,ecologistes
ecologistes:183,ecologistes,rn,16.7,15.3,parti_dabord,55.3,44.7,10.6,ecologistes
ecologistes:183,ecologistes,rn,16.7,15.3,mediatique,55,45,10,ecologistes
ecologistes:183,ecologistes,rn,16.7,15.3,contrarien,53.4,46.6,6.8,ecologistes
renaissance:184,renaissance,rn,23.9,13.4,aleatoire,60.1,39.9,20.2,renaissance
renaissance:184,renaissance,rn,23.9,13.4,prudent,60,40,20,renaissance
renaissance:184,renaissance,rn,23.9,13.4,risque,59.5,40.5,19,renaissance
renaissance:184,renaissance,rn,23.9,13.4,opportuniste_electoral,59.9,40.1,19.8,renaissance
renaissance:184,renaissance,rn,23.9,13.4,parti_dabord,59.9,40.1,19.8,renaissance
renaissance:184,renaissance,rn,23.9,13.4,mediatique,59.2,40.8,18.4,renaissance
renaissance:184,renaissance,rn,23.9,13.4,contrarien,59.2,40.8,18.4,renaissance
horizons:185,horizons,ps,21.4,15.6,aleatoire,50.9,49.1,1.8,horizons
horizons:185,horizons,ps,21.4,15.6,prudent,51.4,48.6,2.8,horizons
horizons:185,horizons,ps,21.4,15.6,risque,51.7,48.3,3.4,horizons
horizons:185,horizons,ps,21.4,15.6,opportuniste_electoral,51.7,48.3,3.4,horizons
horizons:185,horizons,ps,21.4,15.6,parti_dabord,51.8,48.2,3.6,horizons
horizons:185,horizons,ps,21.4,15.6,mediatique,51,49,2,horizons
horizons:185,horizons,ps,21.4,15.6,contrarien,51.5,48.5,3,horizons
lr:186,lr,rn,21.8,15.3,aleatoire,57.1,42.9,14.2,lr
lr:186,lr,rn,21.8,15.3,prudent,57.7,42.3,15.4,lr
lr:186,lr,rn,21.8,15.3,risque,57.3,42.7,14.6,lr
lr:186,lr,rn,21.8,15.3,opportuniste_electoral,57.5,42.5,15,lr
lr:186,lr,rn,21.8,15.3,parti_dabord,57.3,42.7,14.6,lr
lr:186,lr,rn,21.8,15.3,mediatique,57.2,42.8,14.4,lr
lr:186,lr,rn,21.8,15.3,contrarien,57.2,42.8,14.4,lr
rn:187,rn,ps,23.3,14.6,aleatoire,47.7,52.3,4.6,ps
rn:187,rn,ps,23.3,14.6,prudent,48.4,51.6,3.2,ps
rn:187,rn,ps,23.3,14.6,risque,48.2,51.8,3.6,ps
rn:187,rn,ps,23.3,14.6,opportuniste_electoral,48.2,51.8,3.6,ps
rn:187,rn,ps,23.3,14.6,parti_dabord,47.1,52.9,5.8,ps
rn:187,rn,ps,23.3,14.6,mediatique,47.3,52.7,5.4,ps
rn:187,rn,ps,23.3,14.6,contrarien,47.2,52.8,5.6,ps
nouvelle_energie:189,nouvelle_energie,renaissance,22.6,13.7,aleatoire,59.4,40.6,18.8,nouvelle_energie
nouvelle_energie:189,nouvelle_energie,renaissance,22.6,13.7,prudent,59.6,40.4,19.2,nouvelle_energie
nouvelle_energie:189,nouvelle_energie,renaissance,22.6,13.7,risque,58.5,41.5,17,nouvelle_energie
nouvelle_energie:189,nouvelle_energie,renaissance,22.6,13.7,opportuniste_electoral,58.5,41.5,17,nouvelle_energie
nouvelle_energie:189,nouvelle_energie,renaissance,22.6,13.7,parti_dabord,59.1,40.9,18.2,nouvelle_energie
nouvelle_energie:189,nouvelle_energie,renaissance,22.6,13.7,mediatique,58.3,41.7,16.6,nouvelle_energie
nouvelle_energie:189,nouvelle_energie,renaissance,22.6,13.7,contrarien,58.3,41.7,16.6,nouvelle_energie
lfi:190,lfi,ps,26.1,13.2,aleatoire,62.1,37.9,24.2,lfi
lfi:190,lfi,ps,26.1,13.2,prudent,62.4,37.6,24.8,lfi
lfi:190,lfi,ps,26.1,13.2,risque,62.2,37.8,24.4,lfi
lfi:190,lfi,ps,26.1,13.2,opportuniste_electoral,61.9,38.1,23.8,lfi
lfi:190,lfi,ps,26.1,13.2,parti_dabord,62,38,24,lfi
lfi:190,lfi,ps,26.1,13.2,mediatique,61.5,38.5,23,lfi
lfi:190,lfi,ps,26.1,13.2,contrarien,61.5,38.5,23,lfi
ps:191,ps,lfi,26.8,11.4,aleatoire,61.9,38.1,23.8,ps
ps:191,ps,lfi,26.8,11.4,prudent,62,38,24,ps
ps:191,ps,lfi,26.8,11.4,risque,61.3,38.7,22.6,ps
ps:191,ps,lfi,26.8,11.4,opportuniste_electoral,62,38,24,ps
ps:191,ps,lfi,26.8,11.4,parti_dabord,61.5,38.5,23,ps
ps:191,ps,lfi,26.8,11.4,mediatique,61.6,38.4,23.2,ps
ps:191,ps,lfi,26.8,11.4,contrarien,61.3,38.7,22.6,ps
ecologistes:192,ecologistes,rn,20.4,14.1,aleatoire,52.4,47.6,4.8,ecologistes
ecologistes:192,ecologistes,rn,20.4,14.1,prudent,52.2,47.8,4.4,ecologistes
ecologistes:192,ecologistes,rn,20.4,14.1,risque,52.3,47.7,4.6,ecologistes
ecologistes:192,ecologistes,rn,20.4,14.1,opportuniste_electoral,52.6,47.4,5.2,ecologistes
ecologistes:192,ecologistes,rn,20.4,14.1,parti_dabord,52.6,47.4,5.2,ecologistes
ecologistes:192,ecologistes,rn,20.4,14.1,mediatique,52.4,47.6,4.8,ecologistes
ecologistes:192,ecologistes,rn,20.4,14.1,contrarien,51.8,48.2,3.6,ecologistes
renaissance:193,renaissance,horizons,25,12.3,aleatoire,56.3,43.7,12.6,renaissance
renaissance:193,renaissance,horizons,25,12.3,prudent,56.9,43.1,13.8,renaissance
renaissance:193,renaissance,horizons,25,12.3,risque,56.1,43.9,12.2,renaissance
renaissance:193,renaissance,horizons,25,12.3,opportuniste_electoral,56.5,43.5,13,renaissance
renaissance:193,renaissance,horizons,25,12.3,parti_dabord,56.3,43.7,12.6,renaissance
renaissance:193,renaissance,horizons,25,12.3,mediatique,56.2,43.8,12.4,renaissance
renaissance:193,renaissance,horizons,25,12.3,contrarien,56.2,43.8,12.4,renaissance
horizons:194,horizons,rn,22.3,15.4,aleatoire,56,44,12,horizons
horizons:194,horizons,rn,22.3,15.4,prudent,56.2,43.8,12.4,horizons
horizons:194,horizons,rn,22.3,15.4,risque,56.1,43.9,12.2,horizons
horizons:194,horizons,rn,22.3,15.4,opportuniste_electoral,56.3,43.7,12.6,horizons
horizons:194,horizons,rn,22.3,15.4,parti_dabord,56.1,43.9,12.2,horizons
horizons:194,horizons,rn,22.3,15.4,mediatique,55.6,44.4,11.2,horizons
horizons:194,horizons,rn,22.3,15.4,contrarien,56,44,12,horizons
lr:195,lr,rn,21.7,14.3,aleatoire,58.5,41.5,17,lr
lr:195,lr,rn,21.7,14.3,prudent,58.7,41.3,17.4,lr
lr:195,lr,rn,21.7,14.3,risque,58.1,41.9,16.2,lr
lr:195,lr,rn,21.7,14.3,opportuniste_electoral,58.6,41.4,17.2,lr
lr:195,lr,rn,21.7,14.3,parti_dabord,58.4,41.6,16.8,lr
lr:195,lr,rn,21.7,14.3,mediatique,58.4,41.6,16.8,lr
lr:195,lr,rn,21.7,14.3,contrarien,58.4,41.6,16.8,lr
rn:196,rn,horizons,24.6,13,aleatoire,50.4,49.6,0.8,rn
rn:196,rn,horizons,24.6,13,prudent,50.4,49.6,0.8,rn
rn:196,rn,horizons,24.6,13,risque,50.2,49.8,0.4,rn
rn:196,rn,horizons,24.6,13,opportuniste_electoral,50.4,49.6,0.8,rn
rn:196,rn,horizons,24.6,13,parti_dabord,49.5,50.5,1,horizons
rn:196,rn,horizons,24.6,13,mediatique,49.6,50.4,0.8,horizons
rn:196,rn,horizons,24.6,13,contrarien,49.6,50.4,0.8,horizons
nouvelle_energie:198,nouvelle_energie,ps,23,14.3,aleatoire,50.6,49.4,1.2,nouvelle_energie
nouvelle_energie:198,nouvelle_energie,ps,23,14.3,prudent,51.2,48.8,2.4,nouvelle_energie
nouvelle_energie:198,nouvelle_energie,ps,23,14.3,risque,50.1,49.9,0.2,nouvelle_energie
nouvelle_energie:198,nouvelle_energie,ps,23,14.3,opportuniste_electoral,50.4,49.6,0.8,nouvelle_energie
nouvelle_energie:198,nouvelle_energie,ps,23,14.3,parti_dabord,51.3,48.7,2.6,nouvelle_energie
nouvelle_energie:198,nouvelle_energie,ps,23,14.3,mediatique,50.4,49.6,0.8,nouvelle_energie
nouvelle_energie:198,nouvelle_energie,ps,23,14.3,contrarien,49.9,50.1,0.2,ps
lfi:199,lfi,ps,18.7,15,aleatoire,52.6,47.4,5.2,lfi
lfi:199,lfi,ps,18.7,15,prudent,52.7,47.3,5.4,lfi
lfi:199,lfi,ps,18.7,15,risque,52.6,47.4,5.2,lfi
lfi:199,lfi,ps,18.7,15,opportuniste_electoral,52.5,47.5,5,lfi
lfi:199,lfi,ps,18.7,15,parti_dabord,52.1,47.9,4.2,lfi
lfi:199,lfi,ps,18.7,15,mediatique,52.1,47.9,4.2,lfi
