pairKey,playerPartyId,agent,withdrawnPartyId,withdrawnPartyPollingAtFork,maintainR1Leader,withdrawR1Leader,leaderChanged,maintainQualified,withdrawQualified,qualifiedSetChanged,maintainPlayerR1Score,withdrawPlayerR1Score,playerScoreDelta,maintainPlayerWon,withdrawPlayerWon,playerOutcomeChanged
horizons:aleatoire:149,horizons,aleatoire,ecologistes,8.35,horizons,horizons,false,"[""horizons"",""ps""]","[""horizons"",""renaissance""]",true,24.9,23.2,-1.7,true,true,false
lr:aleatoire:150,lr,aleatoire,reconquete,3.7,rn,lr,true,"[""rn"",""lr""]","[""lr"",""rn""]",false,18.5,19.6,1.1,false,true,true
rn:aleatoire:151,rn,aleatoire,reconquete,3.5,rn,rn,false,"[""rn"",""horizons""]","[""rn"",""horizons""]",false,23.9,28.9,5,true,true,false
reconquete:aleatoire:152,reconquete,aleatoire,ecologistes,7.71,horizons,horizons,false,"[""horizons"",""ps""]","[""horizons"",""nouvelle_energie""]",true,7.1,9,1.9,false,false,false
nouvelle_energie:aleatoire:153,nouvelle_energie,aleatoire,reconquete,3.89,nouvelle_energie,ps,true,"[""nouvelle_energie"",""ps""]","[""ps"",""nouvelle_energie""]",false,16.7,15.4,-1.3,false,true,true
lfi:prudent:154,lfi,prudent,reconquete,3.61,lfi,lfi,false,"[""lfi"",""rn""]","[""lfi"",""horizons""]",true,22.6,22.2,-0.4,true,true,false
ps:prudent:155,ps,prudent,reconquete,3.49,ps,ps,false,"[""ps"",""rn""]","[""ps"",""rn""]",false,24,22.7,-1.3,true,true,false
ecologistes:prudent:156,ecologistes,prudent,reconquete,2.79,ecologistes,ecologistes,false,"[""ecologistes"",""nouvelle_energie""]","[""ecologistes"",""horizons""]",true,20.7,23,2.3,true,true,false
renaissance:prudent:157,renaissance,prudent,reconquete,3.7,renaissance,horizons,true,"[""renaissance"",""horizons""]","[""horizons"",""rn""]",true,18.1,14.4,-3.7,false,false,false
horizons:prudent:158,horizons,prudent,reconquete,3.3,horizons,horizons,false,"[""horizons"",""ps""]","[""horizons"",""ps""]",false,23.4,28.6,5.2,true,true,false
lr:prudent:159,lr,prudent,reconquete,3.18,lr,lr,false,"[""lr"",""rn""]","[""lr"",""horizons""]",true,17.3,21.2,3.9,true,true,false
rn:prudent:160,rn,prudent,reconquete,3.61,rn,rn,false,"[""rn"",""horizons""]","[""rn"",""ps""]",true,25.9,22.4,-3.5,true,false,true
reconquete:prudent:161,reconquete,prudent,ecologistes,8.49,horizons,horizons,false,"[""horizons"",""reconquete""]","[""horizons"",""lfi""]",true,14,11.7,-2.3,true,false,true
nouvelle_energie:prudent:162,nouvelle_energie,prudent,reconquete,3.15,nouvelle_energie,nouvelle_energie,false,"[""nouvelle_energie"",""horizons""]","[""nouvelle_energie"",""horizons""]",false,19.7,20.3,0.6,true,true,false
lfi:risque:163,lfi,risque,reconquete,3.67,lfi,lfi,false,"[""lfi"",""ps""]","[""lfi"",""horizons""]",true,21.1,21.8,0.7,true,false,true
ps:risque:164,ps,risque,reconquete,3.47,ps,ps,false,"[""ps"",""rn""]","[""ps"",""rn""]",false,24.3,23.2,-1.1,true,true,false
ecologistes:risque:165,ecologistes,risque,reconquete,3.59,horizons,ecologistes,true,"[""horizons"",""ps""]","[""ecologistes"",""horizons""]",true,10.7,16.3,5.6,false,false,false
renaissance:risque:166,renaissance,risque,reconquete,3.49,renaissance,renaissance,false,"[""renaissance"",""rn""]","[""renaissance"",""horizons""]",true,20.3,23.4,3.1,true,true,false
horizons:risque:167,horizons,risque,reconquete,3.67,horizons,horizons,false,"[""horizons"",""rn""]","[""horizons"",""rn""]",false,19.2,20.4,1.2,true,true,false
lr:risque:168,lr,risque,reconquete,3.69,lr,lr,false,"[""lr"",""nouvelle_energie""]","[""lr"",""rn""]",true,15.6,15.3,-0.3,true,true,false
rn:risque:169,rn,risque,reconquete,3.65,rn,rn,false,"[""rn"",""horizons""]","[""rn"",""horizons""]",false,23.2,27.4,4.2,false,true,true
reconquete:risque:170,reconquete,risque,ecologistes,8.41,rn,rn,false,"[""rn"",""horizons""]","[""rn"",""reconquete""]",true,12.5,15.6,3.1,false,true,true
nouvelle_energie:risque:171,nouvelle_energie,risque,reconquete,3.36,nouvelle_energie,nouvelle_energie,false,"[""nouvelle_energie"",""ps""]","[""nouvelle_energie"",""rn""]",true,22.4,20.7,-1.7,true,true,false
lfi:ideologiquement_coherent:172,lfi,ideologiquement_coherent,reconquete,3.37,lfi,lfi,false,"[""lfi"",""horizons""]","[""lfi"",""ps""]",true,23.5,20.1,-3.4,true,false,true
ps:ideologiquement_coherent:173,ps,ideologiquement_coherent,reconquete,3.81,ps,ps,false,"[""ps"",""horizons""]","[""ps"",""nouvelle_energie""]",true,22.9,24.1,1.2,true,true,false
ecologistes:ideologiquement_coherent:174,ecologistes,ideologiquement_coherent,reconquete,3.58,ecologistes,ecologistes,false,"[""ecologistes"",""horizons""]","[""ecologistes"",""rn""]",true,20.9,22.2,1.3,false,true,true
renaissance:ideologiquement_coherent:175,renaissance,ideologiquement_coherent,reconquete,3.54,renaissance,renaissance,false,"[""renaissance"",""nouvelle_energie""]","[""renaissance"",""rn""]",true,20.2,19.6,-0.6,false,true,true
horizons:ideologiquement_coherent:176,horizons,ideologiquement_coherent,reconquete,3.21,horizons,horizons,false,"[""horizons"",""ps""]","[""horizons"",""nouvelle_energie""]",true,29.2,26.1,-3.1,true,true,false
lr:ideologiquement_coherent:177,lr,ideologiquement_coherent,reconquete,3.41,lr,lr,false,"[""lr"",""horizons""]","[""lr"",""horizons""]",false,22.2,21.7,-0.5,true,true,false
rn:ideologiquement_coherent:178,rn,ideologiquement_coherent,reconquete,3.42,rn,rn,false,"[""rn"",""ps""]","[""rn"",""horizons""]",true,27.6,27.5,-0.1,true,true,false
reconquete:ideologiquement_coherent:179,reconquete,ideologiquement_coherent,ecologistes,8.82,horizons,horizons,false,"[""horizons"",""lfi""]","[""horizons"",""lfi""]",false,8.1,11.6,3.5,false,false,false
nouvelle_energie:ideologiquement_coherent:180,nouvelle_energie,ideologiquement_coherent,reconquete,3.48,nouvelle_energie,nouvelle_energie,false,"[""nouvelle_energie"",""horizons""]","[""nouvelle_energie"",""rn""]",true,19.3,24.3,5,true,true,false
lfi:opportuniste_electoral:181,lfi,opportuniste_electoral,reconquete,3.61,lfi,lfi,false,"[""lfi"",""nouvelle_energie""]","[""lfi"",""horizons""]",true,17.8,20.3,2.5,true,false,true
ps:opportuniste_electoral:182,ps,opportuniste_electoral,reconquete,3.65,ps,ps,false,"[""ps"",""rn""]","[""ps"",""horizons""]",true,16.7,19.3,2.6,true,false,true
ecologistes:opportuniste_electoral:183,ecologistes,opportuniste_electoral,reconquete,3.68,ecologistes,horizons,true,"[""ecologistes"",""ps""]","[""horizons"",""rn""]",true,17.4,14,-3.4,false,false,false
renaissance:opportuniste_electoral:184,renaissance,opportuniste_electoral,reconquete,3.92,horizons,rn,true,"[""horizons"",""lfi""]","[""rn"",""horizons""]",true,9.3,12.3,3,false,false,false
horizons:opportuniste_electoral:185,horizons,opportuniste_electoral,reconquete,3.37,horizons,horizons,false,"[""horizons"",""rn""]","[""horizons"",""rn""]",false,16.7,19.4,2.7,false,true,true
lr:opportuniste_electoral:186,lr,opportuniste_electoral,reconquete,3.98,lr,rn,true,"[""lr"",""rn""]","[""rn"",""lr""]",false,18.2,16.9,-1.3,true,true,false
rn:opportuniste_electoral:187,rn,opportuniste_electoral,reconquete,3.55,rn,rn,false,"[""rn"",""ps""]","[""rn"",""horizons""]",true,17.1,19,1.9,true,true,false
reconquete:opportuniste_electoral:188,reconquete,opportuniste_electoral,ecologistes,8.38,rn,horizons,true,"[""rn"",""horizons""]","[""horizons"",""renaissance""]",true,11.3,11,-0.3,false,false,false
nouvelle_energie:opportuniste_electoral:189,nouvelle_energie,opportuniste_electoral,reconquete,3.72,rn,nouvelle_energie,true,"[""rn"",""horizons""]","[""nouvelle_energie"",""horizons""]",true,14.5,20.6,6.1,false,true,true
lfi:parti_dabord:190,lfi,parti_dabord,reconquete,3.63,lfi,lfi,false,"[""lfi"",""ps""]","[""lfi"",""ps""]",false,19.4,23.1,3.7,true,true,false
ps:parti_dabord:191,ps,parti_dabord,reconquete,3.86,ps,ps,false,"[""ps"",""renaissance""]","[""ps"",""rn""]",true,24.7,23.6,-1.1,true,true,false
ecologistes:parti_dabord:192,ecologistes,parti_dabord,reconquete,3.27,ecologistes,ecologistes,false,"[""ecologistes"",""ps""]","[""ecologistes"",""horizons""]",true,17.9,16.4,-1.5,true,false,true
renaissance:parti_dabord:193,renaissance,parti_dabord,reconquete,3.59,renaissance,renaissance,false,"[""renaissance"",""horizons""]","[""renaissance"",""horizons""]",false,19.6,24.7,5.1,false,true,true
horizons:parti_dabord:194,horizons,parti_dabord,reconquete,3.73,horizons,horizons,false,"[""horizons"",""rn""]","[""horizons"",""rn""]",false,24,28.2,4.2,true,true,false
lr:parti_dabord:195,lr,parti_dabord,reconquete,3.4,lr,lr,false,"[""lr"",""rn""]","[""lr"",""lfi""]",true,22.7,23.9,1.2,true,true,false
rn:parti_dabord:196,rn,parti_dabord,reconquete,3.22,rn,rn,false,"[""rn"",""horizons""]","[""rn"",""nouvelle_energie""]",true,24.5,25.7,1.2,true,false,true
reconquete:parti_dabord:197,reconquete,parti_dabord,ecologistes,8.64,rn,ps,true,"[""rn"",""horizons""]","[""ps"",""horizons""]",true,8,12.7,4.7,false,false,false
nouvelle_energie:parti_dabord:198,nouvelle_energie,parti_dabord,reconquete,3.45,rn,nouvelle_energie,true,"[""rn"",""horizons""]","[""nouvelle_energie"",""rn""]",true,11.9,16.6,4.7,false,true,true
lfi:mediatique:199,lfi,mediatique,reconquete,3.56,horizons,rn,true,"[""horizons"",""lfi""]","[""rn"",""lfi""]",true,14.3,15.7,1.4,false,true,true
ps:mediatique:200,ps,mediatique,reconquete,3.95,rn,rn,false,"[""rn"",""horizons""]","[""rn"",""horizons""]",false,11.4,12.5,1.1,false,false,false
ecologistes:mediatique:201,ecologistes,mediatique,reconquete,3.69,ecologistes,rn,true,"[""ecologistes"",""rn""]","[""rn"",""horizons""]",true,15.9,8.7,-7.2,true,false,true
renaissance:mediatique:202,renaissance,mediatique,reconquete,3.53,renaissance,renaissance,false,"[""renaissance"",""horizons""]","[""renaissance"",""horizons""]",false,19.4,20.4,1,true,true,false
horizons:mediatique:203,horizons,mediatique,reconquete,3.6,rn,horizons,true,"[""rn"",""ps""]","[""horizons"",""ps""]",true,15,21.2,6.2,false,true,true
lr:mediatique:204,lr,mediatique,reconquete,3.65,rn,horizons,true,"[""rn"",""lr""]","[""horizons"",""ps""]",true,15.5,16,0.5,true,false,true
rn:mediatique:205,rn,mediatique,reconquete,4.06,rn,horizons,true,"[""rn"",""horizons""]","[""horizons"",""rn""]",false,21.8,18.1,-3.7,false,false,false
reconquete:mediatique:206,reconquete,mediatique,ecologistes,8.35,ps,ps,false,"[""ps"",""horizons""]","[""ps"",""rn""]",true,5.2,9.4,4.2,false,false,false
nouvelle_energie:mediatique:207,nouvelle_energie,mediatique,reconquete,3.78,horizons,rn,true,"[""horizons"",""rn""]","[""rn"",""horizons""]",false,12.2,13.8,1.6,false,false,false
lfi:contrarien:208,lfi,contrarien,reconquete,3.72,rn,rn,false,"[""rn"",""horizons""]","[""rn"",""horizons""]",false,10.1,7,-3.1,false,false,false
ps:contrarien:209,ps,contrarien,reconquete,3.84,rn,ps,true,"[""rn"",""lfi""]","[""ps"",""rn""]",true,12.1,15.8,3.7,false,true,true
ecologistes:contrarien:210,ecologistes,contrarien,reconquete,3.7,ecologistes,horizons,true,"[""ecologistes"",""horizons""]","[""horizons"",""rn""]",true,16,11.9,-4.1,true,false,true
renaissance:contrarien:211,renaissance,contrarien,reconquete,3.7,horizons,rn,true,"[""horizons"",""renaissance""]","[""rn"",""horizons""]",true,15.1,13.7,-1.4,false,false,false
horizons:contrarien:212,horizons,contrarien,reconquete,2.94,horizons,horizons,false,"[""horizons"",""ps""]","[""horizons"",""nouvelle_energie""]",true,17.2,19.5,2.3,true,true,false
lr:contrarien:213,lr,contrarien,reconquete,3.74,horizons,lr,true,"[""horizons"",""nouvelle_energie""]","[""lr"",""horizons""]",true,13,17.1,4.1,false,true,true
rn:contrarien:214,rn,contrarien,reconquete,4.05,lr,horizons,true,"[""lr"",""horizons""]","[""horizons"",""rn""]",true,11.6,14.1,2.5,false,false,false
reconquete:contrarien:215,reconquete,contrarien,ecologistes,8.53,horizons,horizons,false,"[""horizons"",""nouvelle_energie""]","[""horizons"",""lfi""]",true,1.3,5.5,4.2,false,false,false
nouvelle_energie:contrarien:216,nouvelle_energie,contrarien,reconquete,3.92,horizons,ps,true,"[""horizons"",""rn""]","[""ps"",""horizons""]",true,9.9,12.5,2.6,false,false,false
lfi:aleatoire:217,lfi,aleatoire,reconquete,3.64,lfi,lfi,false,"[""lfi"",""horizons""]","[""lfi"",""rn""]",true,25.4,18.5,-6.9,true,true,false
ps:aleatoire:218,ps,aleatoire,reconquete,3.48,ps,ps,false,"[""ps"",""lfi""]","[""ps"",""rn""]",true,21.4,18.4,-3,true,true,false
ecologistes:aleatoire:219,ecologistes,aleatoire,reconquete,3.58,ecologistes,ecologistes,false,"[""ecologistes"",""nouvelle_energie""]","[""ecologistes"",""horizons""]",true,19,19.5,0.5,false,true,true
renaissance:aleatoire:220,renaissance,aleatoire,reconquete,3.38,renaissance,renaissance,false,"[""renaissance"",""nouvelle_energie""]","[""renaissance"",""rn""]",true,19.5,20.7,1.2,false,true,true
horizons:aleatoire:221,horizons,aleatoire,reconquete,3.34,horizons,horizons,false,"[""horizons"",""rn""]","[""horizons"",""rn""]",false,22.5,21.1,-1.4,true,true,false
lr:aleatoire:222,lr,aleatoire,reconquete,3.1,horizons,ps,true,"[""horizons"",""lr""]","[""ps"",""rn""]",true,15,12,-3,true,false,true
rn:aleatoire:223,rn,aleatoire,reconquete,3.83,rn,rn,false,"[""rn"",""horizons""]","[""rn"",""horizons""]",false,20.1,22.4,2.3,true,false,true
reconquete:aleatoire:224,reconquete,aleatoire,ecologistes,8.6,nouvelle_energie,horizons,true,"[""nouvelle_energie"",""horizons""]","[""horizons"",""ps""]",true,10.8,12.2,1.4,false,false,false
nouvelle_energie:aleatoire:225,nouvelle_energie,aleatoire,reconquete,3.69,nouvelle_energie,nouvelle_energie,false,"[""nouvelle_energie"",""horizons""]","[""nouvelle_energie"",""horizons""]",false,20.2,17.9,-2.3,true,false,true
lfi:prudent:226,lfi,prudent,reconquete,3.58,lfi,lfi,false,"[""lfi"",""rn""]","[""lfi"",""ps""]",true,17.9,18.2,0.3,true,true,false
ps:prudent:227,ps,prudent,reconquete,3.81,ps,ps,false,"[""ps"",""rn""]","[""ps"",""horizons""]",true,21.5,21.9,0.4,true,true,false
ecologistes:prudent:228,ecologistes,prudent,reconquete,4.12,ecologistes,horizons,true,"[""ecologistes"",""horizons""]","[""horizons"",""ecologistes""]",false,15,16.8,1.8,false,true,true
renaissance:prudent:229,renaissance,prudent,reconquete,3,renaissance,renaissance,false,"[""renaissance"",""horizons""]","[""renaissance"",""horizons""]",false,17.6,20.7,3.1,false,true,true
horizons:prudent:230,horizons,prudent,reconquete,3.48,horizons,horizons,false,"[""horizons"",""rn""]","[""horizons"",""rn""]",false,23.2,23.8,0.6,true,true,false
lr:prudent:231,lr,prudent,reconquete,3.77,lr,lr,false,"[""lr"",""rn""]","[""lr"",""ps""]",true,18.3,16.5,-1.8,true,true,false
rn:prudent:232,rn,prudent,reconquete,3.58,rn,rn,false,"[""rn"",""lr""]","[""rn"",""nouvelle_energie""]",true,23.1,26,2.9,true,false,true
reconquete:prudent:233,reconquete,prudent,ecologistes,8.75,horizons,lr,true,"[""horizons"",""rn""]","[""lr"",""rn""]",true,8.3,9.2,0.9,false,false,false
nouvelle_energie:prudent:234,nouvelle_energie,prudent,reconquete,3.22,nouvelle_energie,nouvelle_energie,false,"[""nouvelle_energie"",""ps""]","[""nouvelle_energie"",""rn""]",true,16.6,20.9,4.3,true,true,false
lfi:risque:235,lfi,risque,reconquete,3.46,lfi,lfi,false,"[""lfi"",""rn""]","[""lfi"",""horizons""]",true,22.3,19.8,-2.5,true,true,false
ps:risque:236,ps,risque,reconquete,3.45,ps,ps,false,"[""ps"",""horizons""]","[""ps"",""horizons""]",false,20.8,20.4,-0.4,true,false,true
ecologistes:risque:237,ecologistes,risque,reconquete,3.45,ecologistes,ecologistes,false,"[""ecologistes"",""horizons""]","[""ecologistes"",""horizons""]",false,19.9,20.6,0.7,true,true,false
renaissance:risque:238,renaissance,risque,ecologistes,9.25,horizons,renaissance,true,"[""horizons"",""ps""]","[""renaissance"",""horizons""]",true,14.1,19.1,5,false,false,false
horizons:risque:239,horizons,risque,reconquete,3.57,horizons,horizons,false,"[""horizons"",""ps""]","[""horizons"",""ps""]",false,24,22.1,-1.9,true,false,true
lr:risque:240,lr,risque,reconquete,3.38,lr,lr,false,"[""lr"",""rn""]","[""lr"",""ps""]",true,20.9,21.3,0.4,true,true,false
rn:risque:241,rn,risque,reconquete,3.13,rn,rn,false,"[""rn"",""horizons""]","[""rn"",""lfi""]",true,20.6,24.5,3.9,true,true,false
reconquete:risque:242,reconquete,risque,ecologistes,8.88,rn,horizons,true,"[""rn"",""horizons""]","[""horizons"",""rn""]",false,6.7,10,3.3,false,false,false
nouvelle_energie:risque:243,nouvelle_energie,risque,reconquete,3.38,nouvelle_energie,nouvelle_energie,false,"[""nouvelle_energie"",""ps""]","[""nouvelle_energie"",""horizons""]",true,20.8,22.3,1.5,true,true,false
lfi:ideologiquement_coherent:244,lfi,ideologiquement_coherent,reconquete,3.48,lfi,lfi,false,"[""lfi"",""ps""]","[""lfi"",""horizons""]",true,25.3,23.4,-1.9,true,true,false
ps:ideologiquement_coherent:245,ps,ideologiquement_coherent,reconquete,3.29,ps,ps,false,"[""ps"",""rn""]","[""ps"",""horizons""]",true,21.6,23.7,2.1,true,true,false
ecologistes:ideologiquement_coherent:246,ecologistes,ideologiquement_coherent,reconquete,3.63,ecologistes,ecologistes,false,"[""ecologistes"",""rn""]","[""ecologistes"",""horizons""]",true,18.8,23.3,4.5,true,true,false
renaissance:ideologiquement_coherent:247,renaissance,ideologiquement_coherent,reconquete,3.72,renaissance,renaissance,false,"[""renaissance"",""horizons""]","[""renaissance"",""rn""]",true,20.3,19.1,-1.2,true,true,false
horizons:ideologiquement_coherent:248,horizons,ideologiquement_coherent,reconquete,3.6,horizons,horizons,false,"[""horizons"",""ps""]","[""horizons"",""rn""]",true,24.2,26.6,2.4,true,true,false
lr:ideologiquement_coherent:249,lr,ideologiquement_coherent,reconquete,3.46,lr,lr,false,"[""lr"",""renaissance""]","[""lr"",""rn""]",true,21.8,17.9,-3.9,true,true,false
rn:ideologiquement_coherent:250,rn,ideologiquement_coherent,reconquete,3.24,rn,rn,false,"[""rn"",""ps""]","[""rn"",""lfi""]",true,23.8,28.2,4.4,true,true,false
reconquete:ideologiquement_coherent:251,reconquete,ideologiquement_coherent,ecologistes,8.55,horizons,horizons,false,"[""horizons"",""lfi""]","[""horizons"",""ps""]",true,9.6,11.2,1.6,false,false,false
nouvelle_energie:ideologiquement_coherent:252,nouvelle_energie,ideologiquement_coherent,reconquete,3.35,nouvelle_energie,nouvelle_energie,false,"[""nouvelle_energie"",""horizons""]","[""nouvelle_energie"",""rn""]",true,20.3,17.1,-3.2,true,true,false
lfi:opportuniste_electoral:253,lfi,opportuniste_electoral,reconquete,3.42,lfi,lfi,false,"[""lfi"",""horizons""]","[""lfi"",""horizons""]",false,20.4,19.5,-0.9,true,true,false
ps:opportuniste_electoral:254,ps,opportuniste_electoral,reconquete,3.04,ps,ps,false,"[""ps"",""horizons""]","[""ps"",""horizons""]",false,20.3,19.1,-1.2,true,true,false
ecologistes:opportuniste_electoral:255,ecologistes,opportuniste_electoral,reconquete,3.11,ecologistes,ecologistes,false,"[""ecologistes"",""horizons""]","[""ecologistes"",""horizons""]",false,17.2,14.7,-2.5,false,false,false
renaissance:opportuniste_electoral:256,renaissance,opportuniste_electoral,reconquete,3.81,renaissance,rn,true,"[""renaissance"",""horizons""]","[""rn"",""ps""]",true,22.5,14.5,-8,true,false,true
horizons:opportuniste_electoral:257,horizons,opportuniste_electoral,ecologistes,8.8,horizons,horizons,false,"[""horizons"",""lfi""]","[""horizons"",""ps""]",true,21.9,19.7,-2.2,true,false,true
lr:opportuniste_electoral:258,lr,opportuniste_electoral,reconquete,3.89,horizons,rn,true,"[""horizons"",""lfi""]","[""rn"",""lr""]",true,12.3,15.1,2.8,false,true,true
rn:opportuniste_electoral:259,rn,opportuniste_electoral,reconquete,3.43,rn,rn,false,"[""rn"",""horizons""]","[""rn"",""horizons""]",false,27.6,30.2,2.6,true,true,false
reconquete:opportuniste_electoral:260,reconquete,opportuniste_electoral,ecologistes,9.14,horizons,ps,true,"[""horizons"",""ps""]","[""ps"",""horizons""]",false,9.5,9,-0.5,false,false,false
nouvelle_energie:opportuniste_electoral:261,nouvelle_energie,opportuniste_electoral,reconquete,3.71,rn,nouvelle_energie,true,"[""rn"",""lr""]","[""nouvelle_energie"",""rn""]",true,12,23.4,11.4,false,true,true
lfi:parti_dabord:262,lfi,parti_dabord,reconquete,3.66,lfi,lfi,false,"[""lfi"",""rn""]","[""lfi"",""horizons""]",true,19.1,17,-2.1,false,false,false
ps:parti_dabord:263,ps,parti_dabord,reconquete,3.44,ps,ps,false,"[""ps"",""nouvelle_energie""]","[""ps"",""horizons""]",true,22.3,21.2,-1.1,true,true,false
ecologistes:parti_dabord:264,ecologistes,parti_dabord,reconquete,3.43,ecologistes,ecologistes,false,"[""ecologistes"",""ps""]","[""ecologistes"",""horizons""]",true,21.3,19.8,-1.5,true,true,false
renaissance:parti_dabord:265,renaissance,parti_dabord,ecologistes,8.58,renaissance,renaissance,false,"[""renaissance"",""rn""]","[""renaissance"",""horizons""]",true,18.8,21.3,2.5,true,true,false
horizons:parti_dabord:266,horizons,parti_dabord,reconquete,3.6,horizons,horizons,false,"[""horizons"",""rn""]","[""horizons"",""rn""]",false,27.9,30,2.1,true,true,false
lr:parti_dabord:267,lr,parti_dabord,reconquete,3.48,lr,lr,false,"[""lr"",""horizons""]","[""lr"",""horizons""]",false,20.3,18.3,-2,true,true,false
rn:parti_dabord:268,rn,parti_dabord,reconquete,3.05,rn,rn,false,"[""rn"",""horizons""]","[""rn"",""nouvelle_energie""]",true,21.7,21.2,-0.5,false,true,true
reconquete:parti_dabord:269,reconquete,parti_dabord,ecologistes,9.24,nouvelle_energie,ps,true,"[""nouvelle_energie"",""horizons""]","[""ps"",""horizons""]",true,11,11.6,0.6,false,false,false
nouvelle_energie:parti_dabord:270,nouvelle_energie,parti_dabord,reconquete,3.79,nouvelle_energie,nouvelle_energie,false,"[""nouvelle_energie"",""lr""]","[""nouvelle_energie"",""rn""]",true,21.8,22.4,0.6,true,true,false
lfi:mediatique:271,lfi,mediatique,reconquete,3.81,ps,horizons,true,"[""ps"",""rn""]","[""horizons"",""ps""]",true,9.8,9.2,-0.6,false,false,false
ps:mediatique:272,ps,mediatique,reconquete,3.4,ps,ps,false,"[""ps"",""rn""]","[""ps"",""horizons""]",true,18.8,21.3,2.5,false,true,true
ecologistes:mediatique:273,ecologistes,mediatique,reconquete,3.08,ecologistes,ecologistes,false,"[""ecologistes"",""rn""]","[""ecologistes"",""rn""]",false,18,14.7,-3.3,true,false,true
renaissance:mediatique:274,renaissance,mediatique,reconquete,3.38,ps,renaissance,true,"[""ps"",""rn""]","[""renaissance"",""ps""]",true,14.5,19.9,5.4,false,true,true
horizons:mediatique:275,horizons,mediatique,reconquete,3.57,horizons,horizons,false,"[""horizons"",""lr""]","[""horizons"",""lfi""]",true,17.7,17.2,-0.5,false,false,false
lr:mediatique:276,lr,mediatique,reconquete,2.87,lr,lr,false,"[""lr"",""horizons""]","[""lr"",""horizons""]",false,18.8,18.5,-0.3,false,true,true
rn:mediatique:277,rn,mediatique,reconquete,3.48,rn,rn,false,"[""rn"",""horizons""]","[""rn"",""ps""]",true,23.1,26.4,3.3,true,true,false
reconquete:mediatique:278,reconquete,mediatique,ecologistes,9.02,ps,rn,true,"[""ps"",""rn""]","[""rn"",""horizons""]",true,5.5,5.7,0.2,false,false,false
nouvelle_energie:mediatique:279,nouvelle_energie,mediatique,reconquete,3.74,rn,horizons,true,"[""rn"",""horizons""]","[""horizons"",""nouvelle_energie""]",true,13.9,16.8,2.9,false,false,false
lfi:contrarien:280,lfi,contrarien,reconquete,3.85,rn,horizons,true,"[""rn"",""nouvelle_energie""]","[""horizons"",""lfi""]",true,11.1,14.5,3.4,false,false,false
ps:contrarien:281,ps,contrarien,reconquete,3.37,horizons,horizons,false,"[""horizons"",""rn""]","[""horizons"",""ps""]",true,12.9,18.8,5.9,false,true,true
ecologistes:contrarien:282,ecologistes,contrarien,reconquete,3.69,horizons,rn,true,"[""horizons"",""lfi""]","[""rn"",""ps""]",true,7.2,7.2,0,false,false,false
renaissance:contrarien:283,renaissance,contrarien,reconquete,3.51,ps,ps,false,"[""ps"",""horizons""]","[""ps"",""nouvelle_energie""]",true,13,13.7,0.7,false,false,false
horizons:contrarien:284,horizons,contrarien,reconquete,2.5,ps,horizons,true,"[""ps"",""horizons""]","[""horizons"",""rn""]",true,14.7,16.9,2.2,false,true,true
lr:contrarien:285,lr,contrarien,reconquete,3.92,horizons,horizons,false,"[""horizons"",""rn""]","[""horizons"",""lfi""]",true,12.1,15,2.9,false,false,false
rn:contrarien:286,rn,contrarien,reconquete,3.81,horizons,lfi,true,"[""horizons"",""lfi""]","[""lfi"",""rn""]",true,10.3,14.5,4.2,false,false,false
reconquete:contrarien:287,reconquete,contrarien,ecologistes,7.38,horizons,horizons,false,"[""horizons"",""ps""]","[""horizons"",""rn""]",true,5.3,3,-2.3,false,false,false
nouvelle_energie:contrarien:288,nouvelle_energie,contrarien,reconquete,3.95,rn,rn,false,"[""rn"",""ps""]","[""rn"",""horizons""]",true,1.4,4.2,2.8,false,false,false
lfi:aleatoire:289,lfi,aleatoire,reconquete,4.02,horizons,rn,true,"[""horizons"",""rn""]","[""rn"",""lfi""]",true,11.2,15.6,4.4,false,true,true
ps:aleatoire:290,ps,aleatoire,reconquete,3.8,ps,ps,false,"[""ps"",""rn""]","[""ps"",""rn""]",false,20,19.6,-0.4,true,true,false
ecologistes:aleatoire:291,ecologistes,aleatoire,reconquete,3.4,ecologistes,ecologistes,false,"[""ecologistes"",""horizons""]","[""ecologistes"",""horizons""]",false,17.4,18.7,1.3,false,false,false
renaissance:aleatoire:292,renaissance,aleatoire,reconquete,3.63,renaissance,renaissance,false,"[""renaissance"",""rn""]","[""renaissance"",""horizons""]",true,22.7,20.2,-2.5,true,true,false
horizons:aleatoire:293,horizons,aleatoire,reconquete,3.4,horizons,horizons,false,"[""horizons"",""rn""]","[""horizons"",""rn""]",false,20.3,23.5,3.2,true,true,false
lr:aleatoire:294,lr,aleatoire,reconquete,3.77,lr,lr,false,"[""lr"",""rn""]","[""lr"",""horizons""]",true,17.5,20.7,3.2,true,false,true
rn:aleatoire:295,rn,aleatoire,reconquete,3.68,rn,rn,false,"[""rn"",""horizons""]","[""rn"",""ps""]",true,26.5,28.4,1.9,true,true,false
reconquete:aleatoire:296,reconquete,aleatoire,ecologistes,8.85,rn,rn,false,"[""rn"",""horizons""]","[""rn"",""lr""]",true,7.2,6,-1.2,false,false,false
nouvelle_energie:aleatoire:297,nouvelle_energie,aleatoire,reconquete,2.85,nouvelle_energie,nouvelle_energie,false,"[""nouvelle_energie"",""horizons""]","[""nouvelle_energie"",""horizons""]",false,18.6,22.3,3.7,true,true,false
