runKey,partyId,agent,r1Leader,r1LeaderScore,r1RunnerUpScore,r1Gap,r1StdDev,withdrawals,replacements,primaries,dissidences,alliances,endorsements,rallyings,playerQualified,playerWon
lfi:ideologiquement_coherent:16,lfi,ideologiquement_coherent,lfi,20.6,14.9,5.7,4.32,0,0,0,0,1,4,0,true,true
lfi:ideologiquement_coherent:17,lfi,ideologiquement_coherent,lfi,19.8,14,5.8,4.672,0,0,0,0,1,0,0,true,true
lfi:ideologiquement_coherent:18,lfi,ideologiquement_coherent,lfi,19.3,13.6,5.7,4.072,0,0,0,0,1,0,0,true,true
lfi:ideologiquement_coherent:19,lfi,ideologiquement_coherent,lfi,23.5,13,10.5,5.133,0,0,0,0,2,2,0,true,false
lfi:ideologiquement_coherent:20,lfi,ideologiquement_coherent,lfi,24.4,15.3,9.1,5.947,0,0,0,0,1,0,0,true,true
lfi:ideologiquement_coherent:21,lfi,ideologiquement_coherent,lfi,20.3,16.4,3.9,4.437,0,0,0,0,0,0,0,true,true
lfi:ideologiquement_coherent:22,lfi,ideologiquement_coherent,lfi,25,11.2,13.8,5.345,0,0,0,0,3,2,0,true,true
lfi:ideologiquement_coherent:23,lfi,ideologiquement_coherent,lfi,22.3,12,10.3,4.473,0,0,0,0,3,0,0,true,true
lfi:ideologiquement_coherent:24,lfi,ideologiquement_coherent,lfi,21.6,12.4,9.2,4.223,0,0,0,0,2,1,0,true,false
lfi:ideologiquement_coherent:25,lfi,ideologiquement_coherent,lfi,20.5,13,7.5,4.2,0,1,0,0,2,1,0,true,false
lfi:ideologiquement_coherent:26,lfi,ideologiquement_coherent,lfi,27,13.9,13.1,6.117,0,0,0,0,2,4,0,true,true
lfi:ideologiquement_coherent:27,lfi,ideologiquement_coherent,lfi,26.8,12.2,14.6,5.918,0,0,0,0,3,1,0,true,true
lfi:ideologiquement_coherent:28,lfi,ideologiquement_coherent,lfi,21,14.4,6.6,4.645,0,1,0,0,1,3,0,true,true
lfi:ideologiquement_coherent:29,lfi,ideologiquement_coherent,lfi,22.4,14.2,8.2,4.794,0,1,0,0,1,0,0,true,true
lfi:ideologiquement_coherent:30,lfi,ideologiquement_coherent,lfi,23.4,12.8,10.6,4.984,0,0,0,0,1,3,0,true,true
lfi:ideologiquement_coherent:31,lfi,ideologiquement_coherent,lfi,23,13.4,9.6,5.094,0,0,0,0,1,1,0,true,true
lfi:ideologiquement_coherent:32,lfi,ideologiquement_coherent,lfi,23.5,13.4,10.1,5.071,0,0,0,0,0,1,0,true,true
lfi:ideologiquement_coherent:33,lfi,ideologiquement_coherent,lfi,23.8,14.5,9.3,5.784,0,0,0,0,1,2,0,true,true
lfi:ideologiquement_coherent:34,lfi,ideologiquement_coherent,lfi,26.6,11.9,14.7,6.186,0,0,0,0,1,4,0,true,true
lfi:ideologiquement_coherent:35,lfi,ideologiquement_coherent,lfi,22.9,15,7.9,5.659,0,0,0,0,2,0,0,true,true
lfi:ideologiquement_coherent:36,lfi,ideologiquement_coherent,lfi,21.8,17.8,4,5.311,0,0,0,0,1,1,0,true,true
lfi:ideologiquement_coherent:37,lfi,ideologiquement_coherent,lfi,23.9,13.1,10.8,5.64,0,0,0,0,0,0,0,true,true
lfi:ideologiquement_coherent:38,lfi,ideologiquement_coherent,lfi,19.8,15.4,4.4,4.651,0,0,0,0,1,2,0,true,false
lfi:ideologiquement_coherent:39,lfi,ideologiquement_coherent,lfi,22.7,12.5,10.2,4.771,0,0,0,0,2,1,0,true,true
lfi:ideologiquement_coherent:40,lfi,ideologiquement_coherent,lfi,24.5,13.3,11.2,5.625,0,0,0,0,2,1,0,true,true
lfi:ideologiquement_coherent:41,lfi,ideologiquement_coherent,lfi,23.4,13.6,9.8,5.721,0,0,0,0,2,3,0,true,false
lfi:ideologiquement_coherent:42,lfi,ideologiquement_coherent,lfi,24.8,14,10.8,5.682,0,1,0,0,1,1,0,true,true
lfi:ideologiquement_coherent:43,lfi,ideologiquement_coherent,lfi,23.8,12.5,11.3,4.898,0,0,0,0,0,2,0,true,true
lfi:ideologiquement_coherent:44,lfi,ideologiquement_coherent,lfi,25.6,14.1,11.5,6.232,0,0,0,0,1,1,0,true,true
lfi:ideologiquement_coherent:45,lfi,ideologiquement_coherent,lfi,25.8,13,12.8,5.616,0,0,0,0,1,0,0,true,true
lfi:ideologiquement_coherent:46,lfi,ideologiquement_coherent,lfi,22.7,15.5,7.2,5.632,0,0,0,0,2,1,0,true,false
lfi:ideologiquement_coherent:47,lfi,ideologiquement_coherent,lfi,26.4,14.4,12,6.34,0,0,0,0,2,1,0,true,true
lfi:ideologiquement_coherent:48,lfi,ideologiquement_coherent,lfi,22.2,13.9,8.3,5.047,0,0,0,0,0,1,0,true,true
lfi:ideologiquement_coherent:49,lfi,ideologiquement_coherent,lfi,28.2,13.7,14.5,6.895,0,0,0,0,1,1,0,true,true
lfi:ideologiquement_coherent:50,lfi,ideologiquement_coherent,lfi,24.4,13.8,10.6,5.367,0,0,0,0,1,3,0,true,true
lfi:ideologiquement_coherent:51,lfi,ideologiquement_coherent,lfi,25.6,14,11.6,6.253,0,0,0,0,1,1,0,true,true
lfi:ideologiquement_coherent:52,lfi,ideologiquement_coherent,lfi,22.3,15,7.3,5.224,0,1,0,0,0,2,0,true,true
lfi:ideologiquement_coherent:53,lfi,ideologiquement_coherent,lfi,21.4,15.3,6.1,5.008,0,0,0,0,0,1,0,true,true
lfi:ideologiquement_coherent:54,lfi,ideologiquement_coherent,lfi,22.7,13.5,9.2,5.358,0,0,0,0,2,4,0,true,false
lfi:ideologiquement_coherent:55,lfi,ideologiquement_coherent,lfi,19.3,12.4,6.9,3.755,0,0,0,0,0,1,0,true,true
lfi:ideologiquement_coherent:56,lfi,ideologiquement_coherent,lfi,17.8,14.4,3.4,4.259,0,0,0,0,0,1,0,true,true
lfi:ideologiquement_coherent:57,lfi,ideologiquement_coherent,lfi,23.6,14,9.6,4.912,0,0,0,0,1,3,0,true,true
lfi:ideologiquement_coherent:58,lfi,ideologiquement_coherent,lfi,19.4,18,1.4,5.05,0,0,0,0,3,1,0,true,true
lfi:ideologiquement_coherent:59,lfi,ideologiquement_coherent,lfi,21.3,14.5,6.8,4.822,0,0,0,0,2,0,0,true,false
lfi:ideologiquement_coherent:60,lfi,ideologiquement_coherent,lfi,23,14.1,8.9,5.074,0,0,0,0,2,0,0,true,true
lfi:ideologiquement_coherent:61,lfi,ideologiquement_coherent,lfi,23.8,15.3,8.5,6.069,0,0,0,0,1,0,0,true,true
lfi:ideologiquement_coherent:62,lfi,ideologiquement_coherent,lfi,24.2,13,11.2,5.127,0,0,0,0,2,0,0,true,true
lfi:ideologiquement_coherent:63,lfi,ideologiquement_coherent,lfi,19.5,17,2.5,4.868,0,0,0,0,3,0,0,true,false
lfi:ideologiquement_coherent:64,lfi,ideologiquement_coherent,lfi,23,13.8,9.2,5.573,0,0,0,0,2,3,0,true,true
lfi:ideologiquement_coherent:65,lfi,ideologiquement_coherent,lfi,23.5,15,8.5,5.556,0,0,0,0,2,2,0,true,true
lfi:ideologiquement_coherent:66,lfi,ideologiquement_coherent,lfi,20.4,13.2,7.2,4.078,0,0,0,0,2,0,0,true,true
lfi:ideologiquement_coherent:67,lfi,ideologiquement_coherent,lfi,21.8,12,9.8,4.205,0,0,0,0,3,3,0,true,true
lfi:ideologiquement_coherent:68,lfi,ideologiquement_coherent,lfi,22.6,15.2,7.4,5.177,0,0,0,0,1,0,0,true,false
lfi:ideologiquement_coherent:69,lfi,ideologiquement_coherent,lfi,25.5,13.9,11.6,5.712,0,0,0,0,2,0,0,true,true
lfi:ideologiquement_coherent:70,lfi,ideologiquement_coherent,lfi,22.9,15.6,7.3,5.354,0,1,0,0,1,2,0,true,true
lfi:ideologiquement_coherent:71,lfi,ideologiquement_coherent,lfi,24.2,16,8.2,5.844,0,0,0,0,1,0,0,true,true
lfi:ideologiquement_coherent:72,lfi,ideologiquement_coherent,lfi,17.9,14.8,3.1,3.666,0,0,0,0,2,0,0,true,true
lfi:ideologiquement_coherent:73,lfi,ideologiquement_coherent,lfi,23.5,12.9,10.6,4.942,0,0,0,0,2,5,0,true,true
lfi:ideologiquement_coherent:74,lfi,ideologiquement_coherent,lfi,25.6,11.4,14.2,5.329,0,0,0,0,1,3,0,true,true
lfi:ideologiquement_coherent:75,lfi,ideologiquement_coherent,lfi,26,13.9,12.1,6.383,0,0,0,0,2,0,0,true,true
lfi:opportuniste_electoral:0,lfi,opportuniste_electoral,lfi,18.1,13.6,4.5,3.365,0,0,0,0,1,0,0,true,false
lfi:opportuniste_electoral:1,lfi,opportuniste_electoral,horizons,14.5,14.5,0,3.61,0,0,0,0,0,1,0,false,false
lfi:opportuniste_electoral:2,lfi,opportuniste_electoral,lfi,20.4,14,6.4,4.54,0,0,0,0,2,1,0,true,true
lfi:opportuniste_electoral:3,lfi,opportuniste_electoral,rn,15.3,13.4,1.9,3.072,0,0,0,0,0,2,0,false,false
lfi:opportuniste_electoral:4,lfi,opportuniste_electoral,lfi,16.6,15.5,1.1,3.669,0,0,0,0,4,2,0,true,true
lfi:opportuniste_electoral:5,lfi,opportuniste_electoral,lfi,21.9,14.8,7.1,4.47,0,0,0,0,1,1,0,true,true
lfi:opportuniste_electoral:6,lfi,opportuniste_electoral,ps,17.5,16.3,1.2,4.681,0,0,0,0,0,2,0,false,false
lfi:opportuniste_electoral:7,lfi,opportuniste_electoral,lfi,17.2,16.4,0.8,4.508,0,1,0,0,1,2,0,true,true
lfi:opportuniste_electoral:8,lfi,opportuniste_electoral,lfi,26.1,12.9,13.2,5.73,0,0,0,0,2,2,0,true,true
lfi:opportuniste_electoral:9,lfi,opportuniste_electoral,lfi,17.6,13.8,3.8,3.897,0,0,0,0,2,1,0,true,false
lfi:opportuniste_electoral:10,lfi,opportuniste_electoral,rn,18.6,17.6,1,4.755,0,0,0,0,1,1,0,true,true
lfi:opportuniste_electoral:11,lfi,opportuniste_electoral,renaissance,15.2,14.8,0.4,3.889,0,0,0,0,1,1,0,true,false
lfi:opportuniste_electoral:12,lfi,opportuniste_electoral,lfi,18.8,15.8,3,4.636,0,0,0,0,2,2,0,true,true
lfi:opportuniste_electoral:13,lfi,opportuniste_electoral,ps,15.1,15.1,0,3.597,0,0,0,0,0,1,0,false,false
lfi:opportuniste_electoral:14,lfi,opportuniste_electoral,lfi,13.7,13.1,0.6,2.43,0,0,0,0,2,1,0,true,true
lfi:opportuniste_electoral:15,lfi,opportuniste_electoral,lfi,19.1,15.9,3.2,4.267,0,0,0,0,2,0,0,true,true
lfi:opportuniste_electoral:16,lfi,opportuniste_electoral,lfi,19.8,14.1,5.7,4.249,0,0,0,0,0,0,0,true,true
lfi:opportuniste_electoral:17,lfi,opportuniste_electoral,lfi,19.8,14.9,4.9,5.608,0,0,0,0,2,1,0,true,true
lfi:opportuniste_electoral:18,lfi,opportuniste_electoral,lfi,20.9,12.5,8.4,4.693,0,0,0,0,2,0,0,true,false
lfi:opportuniste_electoral:19,lfi,opportuniste_electoral,lfi,19,15.5,3.5,4.871,0,1,0,0,2,1,0,true,true
lfi:opportuniste_electoral:20,lfi,opportuniste_electoral,lfi,18.4,12.9,5.5,3.372,0,0,0,0,0,1,0,true,false
lfi:opportuniste_electoral:21,lfi,opportuniste_electoral,lfi,22.2,15.7,6.5,5.451,0,0,0,0,0,3,0,true,false
lfi:opportuniste_electoral:22,lfi,opportuniste_electoral,ps,17.5,16.5,1,4.525,0,0,0,0,0,1,0,true,false
lfi:opportuniste_electoral:23,lfi,opportuniste_electoral,lfi,24,15.6,8.4,6.189,0,0,0,0,1,1,0,true,true
lfi:opportuniste_electoral:24,lfi,opportuniste_electoral,lfi,20.6,12.7,7.9,4.26,0,0,0,0,2,2,0,true,false
lfi:opportuniste_electoral:25,lfi,opportuniste_electoral,lfi,15.6,13.7,1.9,2.658,0,0,0,0,1,2,0,true,false
lfi:opportuniste_electoral:26,lfi,opportuniste_electoral,lfi,20.6,14.5,6.1,4.874,0,0,0,0,2,1,0,true,true
lfi:opportuniste_electoral:27,lfi,opportuniste_electoral,lfi,19.5,16.4,3.1,5.313,0,0,0,0,2,2,0,true,false
lfi:opportuniste_electoral:28,lfi,opportuniste_electoral,lfi,17.9,14.2,3.7,4.789,0,0,0,0,3,1,0,true,true
lfi:opportuniste_electoral:29,lfi,opportuniste_electoral,lfi,19.3,14.7,4.6,4.268,0,0,0,0,3,2,0,true,true
lfi:opportuniste_electoral:30,lfi,opportuniste_electoral,lfi,21.4,13,8.4,4.619,0,0,0,0,2,1,0,true,true
lfi:opportuniste_electoral:31,lfi,opportuniste_electoral,lfi,19.9,14,5.9,4.287,0,0,0,0,1,1,0,true,true
lfi:opportuniste_electoral:32,lfi,opportuniste_electoral,ps,16.9,15.9,1,4.551,0,0,0,0,2,2,0,false,false
lfi:opportuniste_electoral:33,lfi,opportuniste_electoral,lfi,18.7,12.7,6,3.831,0,0,0,0,3,1,0,true,true
lfi:opportuniste_electoral:34,lfi,opportuniste_electoral,lfi,20,14.8,5.2,4.732,0,0,0,0,2,2,0,true,true
lfi:opportuniste_electoral:35,lfi,opportuniste_electoral,lfi,25.1,14.5,10.6,5.89,0,0,0,0,4,3,0,true,true
lfi:opportuniste_electoral:36,lfi,opportuniste_electoral,lfi,19.3,13.4,5.9,4.626,0,0,0,0,1,1,0,true,true
lfi:opportuniste_electoral:37,lfi,opportuniste_electoral,lfi,20.4,15.8,4.6,4.451,0,0,0,0,1,0,0,true,true
lfi:opportuniste_electoral:38,lfi,opportuniste_electoral,lfi,26.5,13.2,13.3,5.989,0,0,0,0,2,2,0,true,true
lfi:opportuniste_electoral:39,lfi,opportuniste_electoral,lfi,21.2,14.9,6.3,5.81,0,0,0,0,1,1,0,true,true
lfi:opportuniste_electoral:40,lfi,opportuniste_electoral,lfi,21.5,14.2,7.3,4.384,0,0,0,0,2,1,0,true,true
lfi:opportuniste_electoral:41,lfi,opportuniste_electoral,lfi,17.8,15.6,2.2,3.573,0,0,0,0,2,1,0,true,true
lfi:opportuniste_electoral:42,lfi,opportuniste_electoral,lfi,19,16,3,3.958,0,0,0,0,3,3,0,true,false
lfi:opportuniste_electoral:43,lfi,opportuniste_electoral,lfi,21,17.3,3.7,5.747,0,0,0,0,1,1,0,true,true
lfi:opportuniste_electoral:44,lfi,opportuniste_electoral,lfi,22,13.3,8.7,5.047,0,0,0,0,1,3,0,true,true
lfi:opportuniste_electoral:45,lfi,opportuniste_electoral,lfi,23.9,12.9,11,5.081,0,0,0,0,1,2,0,true,true
lfi:opportuniste_electoral:46,lfi,opportuniste_electoral,lfi,16.9,16,0.9,3.707,0,0,0,0,2,1,0,true,true
lfi:opportuniste_electoral:47,lfi,opportuniste_electoral,lfi,20.8,14.5,6.3,5.154,0,0,0,0,1,1,0,true,true
lfi:opportuniste_electoral:48,lfi,opportuniste_electoral,lfi,19.3,14.5,4.8,4.296,0,0,0,0,2,1,0,true,true
lfi:opportuniste_electoral:49,lfi,opportuniste_electoral,lfi,23.8,11.6,12.2,5.039,0,0,0,0,1,1,0,true,true
lfi:opportuniste_electoral:50,lfi,opportuniste_electoral,lfi,14.6,14.3,0.3,3.087,0,1,0,0,1,1,0,true,true
lfi:opportuniste_electoral:51,lfi,opportuniste_electoral,lfi,21.8,14.3,7.5,4.662,0,0,0,0,2,4,0,true,false
lfi:opportuniste_electoral:52,lfi,opportuniste_electoral,lfi,16.4,15.2,1.2,3.65,0,0,0,0,1,0,0,true,false
lfi:opportuniste_electoral:53,lfi,opportuniste_electoral,lfi,14.5,13.7,0.8,2.972,0,1,0,0,1,0,0,true,false
lfi:opportuniste_electoral:54,lfi,opportuniste_electoral,horizons,21.5,16,5.5,5.424,0,0,0,0,1,2,0,true,false
lfi:opportuniste_electoral:55,lfi,opportuniste_electoral,lfi,18.1,14.9,3.2,3.454,0,0,0,0,1,0,0,true,true
lfi:opportuniste_electoral:56,lfi,opportuniste_electoral,lfi,19.6,13.6,6,3.791,0,0,0,0,1,2,0,true,true
lfi:opportuniste_electoral:57,lfi,opportuniste_electoral,lfi,20.2,13.7,6.5,4.541,0,0,0,0,1,2,0,true,true
lfi:opportuniste_electoral:58,lfi,opportuniste_electoral,rn,16.1,15.2,0.9,4.075,0,0,0,0,2,2,0,false,false
lfi:opportuniste_electoral:59,lfi,opportuniste_electoral,lfi,22.6,17.3,5.3,5.393,0,0,0,0,1,3,0,true,true
lfi:opportuniste_electoral:60,lfi,opportuniste_electoral,lfi,25.2,13.2,12,5.693,0,0,0,0,1,1,0,true,true
lfi:opportuniste_electoral:61,lfi,opportuniste_electoral,lfi,20,15.3,4.7,4.088,0,0,0,0,2,0,0,true,true
lfi:opportuniste_electoral:62,lfi,opportuniste_electoral,lfi,17.9,14.5,3.4,3.387,0,0,0,0,1,0,0,true,true
lfi:opportuniste_electoral:63,lfi,opportuniste_electoral,lfi,20,14.8,5.2,4.017,0,0,0,0,1,3,0,true,true
lfi:opportuniste_electoral:64,lfi,opportuniste_electoral,lfi,22.6,12.7,9.9,4.736,0,0,0,0,0,1,0,true,true
lfi:opportuniste_electoral:65,lfi,opportuniste_electoral,lfi,20.7,12,8.7,3.778,0,0,0,0,1,1,0,true,true
lfi:opportuniste_electoral:66,lfi,opportuniste_electoral,lfi,21.8,14.7,7.1,5.367,0,0,0,0,2,1,0,true,true
lfi:opportuniste_electoral:67,lfi,opportuniste_electoral,lfi,16.2,15.2,1,4.247,0,0,0,0,2,1,0,true,false
lfi:opportuniste_electoral:68,lfi,opportuniste_electoral,horizons,17.2,14.1,3.1,3.462,0,0,0,0,0,1,0,true,false
lfi:opportuniste_electoral:69,lfi,opportuniste_electoral,lfi,20,16.8,3.2,4.646,0,0,0,0,1,2,0,true,true
lfi:opportuniste_electoral:70,lfi,opportuniste_electoral,lfi,19.5,14.3,5.2,4.422,0,0,0,0,2,1,0,true,false
lfi:opportuniste_electoral:71,lfi,opportuniste_electoral,lfi,22.4,14.1,8.3,4.88,0,0,0,0,2,1,0,true,true
lfi:opportuniste_electoral:72,lfi,opportuniste_electoral,lfi,19.5,15.3,4.2,4.096,0,0,0,0,1,3,0,true,true
lfi:opportuniste_electoral:73,lfi,opportuniste_electoral,lfi,19.9,13.3,6.6,3.908,0,0,0,0,2,2,0,true,false
lfi:opportuniste_electoral:74,lfi,opportuniste_electoral,lfi,22.3,13,9.3,4.929,0,0,0,0,3,1,0,true,false
lfi:opportuniste_electoral:75,lfi,opportuniste_electoral,horizons,17.6,14.7,2.9,4.104,0,0,0,0,1,3,0,true,false
lfi:parti_dabord:0,lfi,parti_dabord,lfi,17.6,14.7,2.9,3.337,0,0,0,0,1,2,0,true,false
lfi:parti_dabord:1,lfi,parti_dabord,lfi,19.5,13.9,5.6,4.811,0,0,0,0,1,0,0,true,true
lfi:parti_dabord:2,lfi,parti_dabord,lfi,15.6,14.8,0.8,4.404,0,0,0,0,2,1,0,true,false
lfi:parti_dabord:3,lfi,parti_dabord,lfi,20.3,14.1,6.2,4.881,0,0,0,0,0,1,0,true,false
lfi:parti_dabord:4,lfi,parti_dabord,lfi,21.2,15.3,5.9,4.248,0,0,0,0,1,2,0,true,true
lfi:parti_dabord:5,lfi,parti_dabord,lfi,16.2,15.6,0.6,3.411,0,0,0,0,2,0,0,true,true
lfi:parti_dabord:6,lfi,parti_dabord,lfi,18.3,15.6,2.7,4.507,0,0,0,0,2,3,0,true,true
lfi:parti_dabord:7,lfi,parti_dabord,lfi,16.5,13,3.5,3.866,0,0,0,0,2,4,0,true,true
lfi:parti_dabord:8,lfi,parti_dabord,lfi,19,14.2,4.8,3.896,0,1,0,0,3,4,0,true,false
lfi:parti_dabord:9,lfi,parti_dabord,lfi,17.3,13.6,3.7,3.091,0,0,0,0,2,0,0,true,true
lfi:parti_dabord:10,lfi,parti_dabord,lfi,19.3,14.7,4.6,4.896,0,1,0,0,2,2,0,true,false
lfi:parti_dabord:11,lfi,parti_dabord,lfi,24.1,12.3,11.8,5.587,0,0,0,0,0,3,0,true,false
lfi:parti_dabord:12,lfi,parti_dabord,lfi,20.7,13.4,7.3,4.124,0,0,0,0,0,2,0,true,false
lfi:parti_dabord:13,lfi,parti_dabord,lfi,18.2,13.8,4.4,4.113,0,0,0,0,2,0,0,true,false
lfi:parti_dabord:14,lfi,parti_dabord,lfi,22.2,14.1,8.1,5.551,0,0,0,0,1,2,0,true,true
lfi:parti_dabord:15,lfi,parti_dabord,lfi,23.4,13,10.4,5.506,0,0,0,0,1,3,0,true,true
lfi:parti_dabord:16,lfi,parti_dabord,lfi,23.3,13.4,9.9,4.937,0,0,0,0,3,2,0,true,true
lfi:parti_dabord:17,lfi,parti_dabord,lfi,17.5,14.8,2.7,3.995,0,0,0,0,1,1,0,true,false
lfi:parti_dabord:18,lfi,parti_dabord,lfi,22.9,12.8,10.1,4.69,0,0,0,0,2,1,0,true,false
lfi:parti_dabord:19,lfi,parti_dabord,lfi,21.1,13.9,7.2,4.28,0,0,0,0,3,0,0,true,true
lfi:parti_dabord:20,lfi,parti_dabord,lfi,26.1,13.1,13,5.779,0,0,0,0,3,0,0,true,true
lfi:parti_dabord:21,lfi,parti_dabord,lfi,22.4,13,9.4,4.941,0,0,0,0,1,3,0,true,true
lfi:parti_dabord:22,lfi,parti_dabord,lfi,25,14.6,10.4,5.794,0,0,0,0,2,0,0,true,true
lfi:parti_dabord:23,lfi,parti_dabord,lfi,23.4,17,6.4,5.713,0,0,0,0,3,1,0,true,true
lfi:parti_dabord:24,lfi,parti_dabord,lfi,23.4,13.3,10.1,5.142,0,0,0,0,2,0,0,true,true
lfi:parti_dabord:25,lfi,parti_dabord,lfi,17,15.5,1.5,3.917,0,0,0,0,2,0,0,true,true
lfi:parti_dabord:26,lfi,parti_dabord,lfi,21.2,13.9,7.3,4.402,0,0,0,0,2,1,0,true,true
lfi:parti_dabord:27,lfi,parti_dabord,lfi,18.6,14.7,3.9,4.265,0,0,0,0,2,2,0,true,true
lfi:parti_dabord:28,lfi,parti_dabord,lfi,22.7,15.7,7,5.539,0,1,0,0,0,2,0,true,true
lfi:parti_dabord:29,lfi,parti_dabord,lfi,20.3,15.8,4.5,5.183,0,0,0,0,0,0,0,true,true
lfi:parti_dabord:30,lfi,parti_dabord,lfi,20.6,14.9,5.7,4.968,0,0,0,0,2,2,0,true,false
lfi:parti_dabord:31,lfi,parti_dabord,lfi,19,13.4,5.6,4.221,0,0,0,0,2,1,0,true,false
lfi:parti_dabord:32,lfi,parti_dabord,lfi,22.5,13.6,8.9,5.043,0,0,0,0,1,2,0,true,true
lfi:parti_dabord:33,lfi,parti_dabord,lfi,17.7,15.7,2,3.996,0,0,0,0,1,1,0,true,false
lfi:parti_dabord:34,lfi,parti_dabord,lfi,20,14.6,5.4,5.241,0,0,0,0,2,2,0,true,true
lfi:parti_dabord:35,lfi,parti_dabord,rn,13.5,12.9,0.6,3.313,0,0,0,0,2,2,0,false,false
lfi:parti_dabord:36,lfi,parti_dabord,lfi,24.9,15.7,9.2,5.834,0,0,0,0,2,2,0,true,true
lfi:parti_dabord:37,lfi,parti_dabord,lfi,20.1,14.6,5.5,4.232,0,0,0,0,0,0,0,true,false
lfi:parti_dabord:38,lfi,parti_dabord,lfi,21.7,14.6,7.1,5.385,0,0,0,0,0,0,0,true,false
lfi:parti_dabord:39,lfi,parti_dabord,lfi,15.4,14.8,0.6,3.798,0,0,0,0,1,0,0,true,false
lfi:parti_dabord:40,lfi,parti_dabord,lfi,19.1,13.2,5.9,3.847,0,0,0,0,2,1,0,true,true
lfi:parti_dabord:41,lfi,parti_dabord,lfi,21,12.7,8.3,4.184,0,0,0,0,2,0,0,true,true
lfi:parti_dabord:42,lfi,parti_dabord,lfi,22.7,14.6,8.1,5.288,0,0,0,0,2,2,0,true,true
lfi:parti_dabord:43,lfi,parti_dabord,lfi,19.7,15.9,3.8,5.095,0,0,0,0,1,0,0,true,false
lfi:parti_dabord:44,lfi,parti_dabord,lfi,21.7,14.3,7.4,4.783,0,0,0,0,2,0,0,true,false
lfi:parti_dabord:45,lfi,parti_dabord,lfi,21.9,13.3,8.6,4.669,0,0,0,0,3,1,0,true,false
lfi:parti_dabord:46,lfi,parti_dabord,lfi,20,14.6,5.4,5.158,0,0,0,0,1,2,0,true,true
lfi:parti_dabord:47,lfi,parti_dabord,lfi,17.4,13.4,4,4.366,0,0,0,0,2,1,0,true,true
lfi:parti_dabord:48,lfi,parti_dabord,lfi,18.9,13.7,5.2,4.084,0,0,0,0,2,0,0,true,true
lfi:parti_dabord:49,lfi,parti_dabord,lfi,14.9,14.7,0.2,3.624,0,1,0,0,0,3,0,true,false
lfi:parti_dabord:50,lfi,parti_dabord,lfi,18.5,14.8,3.7,4.048,0,0,0,0,2,0,0,true,false
lfi:parti_dabord:51,lfi,parti_dabord,lfi,25,13,12,5.838,0,0,0,0,1,2,0,true,false
lfi:parti_dabord:52,lfi,parti_dabord,lfi,19.9,13.8,6.1,4.886,0,0,0,0,1,0,0,true,false
lfi:parti_dabord:53,lfi,parti_dabord,lfi,20.8,14.9,5.9,5.202,0,0,0,0,1,1,0,true,true
lfi:parti_dabord:54,lfi,parti_dabord,lfi,22,12,10,4.233,0,0,0,0,2,1,0,true,true
lfi:parti_dabord:55,lfi,parti_dabord,lfi,18.6,14.3,4.3,4.843,0,0,0,0,2,1,0,true,true
lfi:parti_dabord:56,lfi,parti_dabord,lfi,21.9,12.3,9.6,5.086,0,0,0,0,2,0,0,true,true
lfi:parti_dabord:57,lfi,parti_dabord,rn,15.8,14.7,1.1,3.381,0,0,0,0,2,1,0,true,true
lfi:parti_dabord:58,lfi,parti_dabord,lfi,18.2,14.8,3.4,3.809,0,0,0,0,1,1,0,true,false
lfi:parti_dabord:59,lfi,parti_dabord,lfi,21.1,15.2,5.9,5.208,0,0,0,0,3,1,0,true,true
lfi:parti_dabord:60,lfi,parti_dabord,lfi,23.4,14.2,9.2,5.651,0,0,0,0,1,2,0,true,true
lfi:parti_dabord:61,lfi,parti_dabord,lfi,16.9,13.5,3.4,3.479,0,0,0,0,2,1,0,true,false
lfi:parti_dabord:62,lfi,parti_dabord,lfi,17.6,15.1,2.5,4.097,0,0,0,0,3,1,0,true,true
lfi:parti_dabord:63,lfi,parti_dabord,lfi,19.1,17.8,1.3,5.326,0,0,0,0,1,0,0,true,false
lfi:parti_dabord:64,lfi,parti_dabord,lfi,20.1,14.9,5.2,4.377,0,0,0,0,0,1,0,true,true
lfi:parti_dabord:65,lfi,parti_dabord,lfi,24.8,13.8,11,5.459,0,0,0,0,1,1,0,true,true
lfi:parti_dabord:66,lfi,parti_dabord,lfi,23.1,15.7,7.4,5.467,0,0,0,0,2,1,0,true,true
lfi:parti_dabord:67,lfi,parti_dabord,lfi,15.1,14.6,0.5,3.644,0,0,0,1,0,1,0,true,false
lfi:parti_dabord:68,lfi,parti_dabord,lfi,20.2,12.1,8.1,3.876,0,0,0,0,2,1,0,true,true
lfi:parti_dabord:69,lfi,parti_dabord,lfi,19.1,15,4.1,4.456,0,0,0,0,1,0,0,true,true
lfi:parti_dabord:70,lfi,parti_dabord,lfi,19.5,13.6,5.9,4.667,0,0,0,0,1,1,0,true,false
lfi:parti_dabord:71,lfi,parti_dabord,lfi,21.6,14.6,7,4.836,0,1,0,0,1,0,0,true,true
lfi:parti_dabord:72,lfi,parti_dabord,lfi,16.2,15.6,0.6,4.178,0,0,0,0,0,2,0,true,true
lfi:parti_dabord:73,lfi,parti_dabord,lfi,17,14.9,2.1,3.503,0,0,1,0,2,1,0,true,false
lfi:parti_dabord:74,lfi,parti_dabord,lfi,21.4,14.6,6.8,4.808,0,0,0,0,0,1,0,true,false
