agent,decisionIndex,polling
opportuniste_electoral,20,6.1
opportuniste_electoral,0,5.1
opportuniste_electoral,5,7.313
opportuniste_electoral,10,8.356
opportuniste_electoral,15,9.053
opportuniste_electoral,20,7.6
opportuniste_electoral,0,6
opportuniste_electoral,5,7.146
opportuniste_electoral,10,7.374
opportuniste_electoral,15,8.261
opportuniste_electoral,20,6.9
opportuniste_electoral,0,3.6
opportuniste_electoral,5,7.884
opportuniste_electoral,10,8.698
opportuniste_electoral,15,8.829
opportuniste_electoral,20,8.2
opportuniste_electoral,0,5.5
opportuniste_electoral,5,7.189
opportuniste_electoral,10,7.836
opportuniste_electoral,15,8.855
opportuniste_electoral,20,8.9
opportuniste_electoral,0,4.4
opportuniste_electoral,5,7.789
opportuniste_electoral,10,7.861
opportuniste_electoral,15,8.245
opportuniste_electoral,20,5.5
opportuniste_electoral,0,6.4
opportuniste_electoral,5,8.169
opportuniste_electoral,10,9.013
opportuniste_electoral,15,9.707
opportuniste_electoral,20,8.6
parti_dabord,0,6.6
parti_dabord,5,7.835
parti_dabord,10,8.744
parti_dabord,15,9.308
parti_dabord,20,5.4
parti_dabord,0,6.4
parti_dabord,5,8.454
parti_dabord,10,8.915
parti_dabord,15,9.8
parti_dabord,20,10
parti_dabord,0,6.8
parti_dabord,5,7.904
parti_dabord,10,8.118
parti_dabord,15,7.999
parti_dabord,20,6.6
parti_dabord,0,6
parti_dabord,5,7.823
parti_dabord,10,8.997
parti_dabord,15,9.926
parti_dabord,20,11.3
parti_dabord,0,7.9
parti_dabord,5,8.252
parti_dabord,10,9.049
parti_dabord,15,10.214
parti_dabord,20,12.8
parti_dabord,0,3.8
parti_dabord,5,7.535
parti_dabord,10,7.736
parti_dabord,15,7.61
parti_dabord,20,5.5
parti_dabord,0,5.8
parti_dabord,5,7.835
parti_dabord,10,8.814
parti_dabord,15,9.683
parti_dabord,20,10.4
parti_dabord,0,3.2
parti_dabord,5,7.351
parti_dabord,10,8.639
parti_dabord,15,9.936
parti_dabord,20,4.9
parti_dabord,0,8.5
parti_dabord,5,7.869
parti_dabord,10,8.822
parti_dabord,15,8.82
parti_dabord,20,8.7
parti_dabord,0,6.8
parti_dabord,5,7.768
parti_dabord,10,8.602
parti_dabord,15,9.266
parti_dabord,20,12.2
parti_dabord,0,9.5
parti_dabord,5,7.37
parti_dabord,10,8.203
parti_dabord,15,8.656
parti_dabord,20,6.2
parti_dabord,0,6.3
parti_dabord,5,8.179
parti_dabord,10,9.473
parti_dabord,15,9.04
parti_dabord,20,8
parti_dabord,0,7.5
parti_dabord,5,6.918
parti_dabord,10,7.6
parti_dabord,15,7.964
parti_dabord,20,10.9
parti_dabord,0,7.9
parti_dabord,5,7.28
parti_dabord,10,7.733
parti_dabord,15,8.403
parti_dabord,20,7.8
parti_dabord,0,6.2
parti_dabord,5,8.237
parti_dabord,10,8.874
parti_dabord,15,9.397
parti_dabord,20,7.5
mediatique,0,6.5
mediatique,5,7.642
mediatique,10,7.365
mediatique,15,8.144
mediatique,20,7
mediatique,0,10.3
mediatique,5,7.893
mediatique,10,8.515
mediatique,15,9.205
mediatique,20,10.7
mediatique,0,6
mediatique,5,6.419
mediatique,10,7.071
mediatique,15,6.811
mediatique,20,10.6
mediatique,0,6
mediatique,5,7.148
mediatique,10,8.05
mediatique,15,8.49
mediatique,20,6.4
mediatique,0,6.6
mediatique,5,7.53
mediatique,10,8.036
mediatique,15,8.22
mediatique,20,4.9
mediatique,0,6.6
mediatique,5,6.665
mediatique,10,6.749
mediatique,15,7.266
mediatique,20,7.1
mediatique,0,8
mediatique,5,7.907
mediatique,10,8.124
mediatique,15,7.653
mediatique,20,5.9
mediatique,0,7.4
mediatique,5,8
mediatique,10,9.096
mediatique,15,8.924
mediatique,20,11.3
mediatique,0,10.2
mediatique,5,7.463
mediatique,10,6.495
mediatique,15,6.797
mediatique,20,10.3
mediatique,0,6.5
mediatique,5,7.583
mediatique,10,8.118
mediatique,15,7.935
mediatique,20,7.3
mediatique,0,11.1
mediatique,5,7.125
mediatique,10,7.491
mediatique,15,8.834
mediatique,20,8.2
mediatique,0,8.1
mediatique,5,7.617
mediatique,10,8.9
mediatique,15,9.675
mediatique,20,5
mediatique,0,7.4
mediatique,5,7.751
mediatique,10,7.535
mediatique,15,7.879
mediatique,20,8.8
mediatique,0,4.8
mediatique,5,8.092
mediatique,10,7.988
mediatique,15,7.492
mediatique,20,11.5
mediatique,0,7.4
mediatique,5,7.958
mediatique,10,8.278
mediatique,15,8.782
mediatique,20,6.8
contrarien,0,8
contrarien,5,5.865
contrarien,10,5.552
contrarien,15,5.812
contrarien,20,2.3
contrarien,0,5.9
contrarien,5,7.125
contrarien,10,6.088
contrarien,15,5.873
contrarien,20,3.6
contrarien,0,3.1
contrarien,5,6.858
contrarien,10,5.944
contrarien,15,6.522
contrarien,20,7.1
contrarien,0,6.8
contrarien,5,6.266
contrarien,10,6.645
contrarien,15,6.561
contrarien,20,9.6
contrarien,0,4.5
contrarien,5,6.601
contrarien,10,6.955
contrarien,15,6.894
contrarien,20,3.9
contrarien,0,8.9
contrarien,5,7.041
contrarien,10,6.792
contrarien,15,6.693
contrarien,20,6.9
contrarien,0,5
contrarien,5,7.001
contrarien,10,6.381
contrarien,15,6.174
contrarien,20,8.1
contrarien,0,8.7
contrarien,5,6.984
contrarien,10,7.604
contrarien,15,8.179
contrarien,20,7.5
contrarien,0,4.2
contrarien,5,7.273
contrarien,10,5.849
contrarien,15,6.404
contrarien,20,5.8
contrarien,0,4.1
contrarien,5,7.034
contrarien,10,7.386
contrarien,15,7.409
contrarien,20,9.1
contrarien,0,7.6
contrarien,5,7.272
contrarien,10,6.535
contrarien,15,6.006
contrarien,20,9
contrarien,0,4.4
contrarien,5,8.019
contrarien,10,8.174
contrarien,15,8.428
contrarien,20,8.1
contrarien,0,6.7
contrarien,5,6.365
contrarien,10,6.225
contrarien,15,6.775
contrarien,20,6.3
contrarien,0,8.2
contrarien,5,7.19
contrarien,10,7.806
contrarien,15,7.357
contrarien,20,4.7
contrarien,0,8.6
contrarien,5,6.955
contrarien,10,6.514
contrarien,15,6.271
contrarien,20,4.8
aleatoire,0,12.9
aleatoire,5,12.692
aleatoire,10,13.566
aleatoire,15,14.079
aleatoire,20,14.3
aleatoire,0,14.1
aleatoire,5,12.786
aleatoire,10,13.276
aleatoire,15,13.943
aleatoire,20,16.4
aleatoire,0,9.8
aleatoire,5,13.35
aleatoire,10,14.48
aleatoire,15,14.816
aleatoire,20,16.9
aleatoire,0,14.7
aleatoire,5,12.106
aleatoire,10,12.828
aleatoire,15,13.815
aleatoire,20,15.7
aleatoire,0,16
aleatoire,5,12.356
aleatoire,10,13.13
aleatoire,15,13.59
aleatoire,20,15.1
aleatoire,0,12.2
aleatoire,5,12.795
aleatoire,10,13.131
aleatoire,15,13.884
aleatoire,20,17.4
aleatoire,0,9
aleatoire,5,12.672
aleatoire,10,11.773
aleatoire,15,12.032
aleatoire,20,14.1
aleatoire,0,10.5
aleatoire,5,13.373
aleatoire,10,14.194
aleatoire,15,15.099
aleatoire,20,15.1
aleatoire,0,10.2
aleatoire,5,12.005
aleatoire,10,12.595
aleatoire,15,13.626
aleatoire,20,10.6
aleatoire,0,14.1
aleatoire,5,12.952
aleatoire,10,13.202
aleatoire,15,13.662
aleatoire,20,15.9
aleatoire,0,8.1
aleatoire,5,12.453
aleatoire,10,13.291
aleatoire,15,14.21
aleatoire,20,16.6
aleatoire,0,10.1
aleatoire,5,12.285
aleatoire,10,12.533
aleatoire,15,13.088
aleatoire,20,16
aleatoire,0,12.4
aleatoire,5,12.811
aleatoire,10,13.249
aleatoire,15,14.421
aleatoire,20,15.8
aleatoire,0,14.9
aleatoire,5,12.422
aleatoire,10,13.039
aleatoire,15,13.033
aleatoire,20,17.6
aleatoire,0,11.4
aleatoire,5,11.993
aleatoire,10,12.845
aleatoire,15,13.116
aleatoire,20,9.8
prudent,0,9.4
prudent,5,12.578
prudent,10,13.852
prudent,15,14.549
prudent,20,16.1
prudent,0,9.2
prudent,5,13.381
prudent,10,14.351
prudent,15,14.58
prudent,20,16.7
prudent,0,15
prudent,5,12.945
prudent,10,14.095
prudent,15,14.679
prudent,20,16.1
prudent,0,8.7
prudent,5,12.875
prudent,10,14.567
prudent,15,15.151
prudent,20,14.5
prudent,0,12.5
prudent,5,12.746
prudent,10,13.451
prudent,15,13.863
prudent,20,15.2
prudent,0,11
prudent,5,12.861
prudent,10,13.747
prudent,15,13.646
prudent,20,15.4
prudent,0,9.2
prudent,5,12.924
prudent,10,13.713
prudent,15,14.791
prudent,20,13.3
prudent,0,11.4
prudent,5,12.952
prudent,10,13.748
prudent,15,14.227
prudent,20,18.2
prudent,0,10.2
prudent,5,12.335
prudent,10,13.155
prudent,15,14.391
prudent,20,17.1
prudent,0,9.1
prudent,5,12.797
prudent,10,13.557
prudent,15,14.488
prudent,20,13.3
prudent,0,11
prudent,5,12.572
prudent,10,13.912
prudent,15,14.586
prudent,20,13.3
prudent,0,14.3
prudent,5,12.541
prudent,10,13.544
prudent,15,14.285
prudent,20,14.1
prudent,0,12.2
prudent,5,12.515
prudent,10,13.634
prudent,15,14.729
prudent,20,10.9
prudent,0,8.6
prudent,5,12.415
prudent,10,13.745
prudent,15,14.463
prudent,20,11.7
prudent,0,13.3
prudent,5,12.789
prudent,10,14.013
prudent,15,14.224
prudent,20,16.3
risque,0,13.2
risque,5,13.014
risque,10,13.402
risque,15,14.229
risque,20,13.1
risque,0,12.8
risque,5,12.708
risque,10,13.703
risque,15,14.049
risque,20,10.8
risque,0,10.5
risque,5,12.513
risque,10,13.266
risque,15,14.496
risque,20,15.7
risque,0,14.3
risque,5,11.961
risque,10,12.262
risque,15,13.092
risque,20,17.5
risque,0,14.3
risque,5,12.401
risque,10,12.958
risque,15,13.748
risque,20,11.9
risque,0,10.5
risque,5,12.401
risque,10,13.421
risque,15,13.745
risque,20,12.6
risque,0,11.6
risque,5,12.466
risque,10,12.832
risque,15,13.238
risque,20,14.1
risque,0,11.9
risque,5,13.054
risque,10,13.644
risque,15,14.294
risque,20,13.7
risque,0,8.9
risque,5,12.931
risque,10,13.95
risque,15,14.673
risque,20,11.3
risque,0,10.8
risque,5,12.836
risque,10,13.095
risque,15,13.699
risque,20,15.8
risque,0,11.7
risque,5,12.804
risque,10,13.737
risque,15,13.476
risque,20,11.1
risque,0,14.2
risque,5,13.525
risque,10,14.698
risque,15,15.294
risque,20,14
risque,0,8.8
risque,5,14.006
risque,10,14.897
risque,15,15.068
risque,20,12.2
risque,0,14.4
risque,5,13.264
risque,10,13.321
risque,15,13.889
risque,20,14.7
risque,0,8.8
risque,5,12.623
risque,10,13.012
risque,15,12.674
risque,20,13.9
ideologiquement_coherent,0,11.2
ideologiquement_coherent,5,12.614
ideologiquement_coherent,10,13.473
ideologiquement_coherent,15,14.281
ideologiquement_coherent,20,15.3
ideologiquement_coherent,0,11.5
ideologiquement_coherent,5,12.377
ideologiquement_coherent,10,14.27
ideologiquement_coherent,15,15.049
ideologiquement_coherent,20,15.3
ideologiquement_coherent,0,9.9
ideologiquement_coherent,5,13.001
ideologiquement_coherent,10,14.128
ideologiquement_coherent,15,15.296
ideologiquement_coherent,20,15.4
ideologiquement_coherent,0,8.6
ideologiquement_coherent,5,12.342
ideologiquement_coherent,10,13.001
ideologiquement_coherent,15,14.234
ideologiquement_coherent,20,13.1
ideologiquement_coherent,0,11.7
ideologiquement_coherent,5,12.149
ideologiquement_coherent,10,12.904
ideologiquement_coherent,15,13.696
ideologiquement_coherent,20,11.4
ideologiquement_coherent,0,10
ideologiquement_coherent,5,12.492
ideologiquement_coherent,10,13.789
ideologiquement_coherent,15,14.625
ideologiquement_coherent,20,14.4
ideologiquement_coherent,0,13.8
ideologiquement_coherent,5,13.056
ideologiquement_coherent,10,14.115
ideologiquement_coherent,15,14.354
ideologiquement_coherent,20,17
ideologiquement_coherent,0,9.6
ideologiquement_coherent,5,12.787
ideologiquement_coherent,10,13.854
ideologiquement_coherent,15,14.484
ideologiquement_coherent,20,14.7
ideologiquement_coherent,0,13.5
ideologiquement_coherent,5,12.491
ideologiquement_coherent,10,14.035
ideologiquement_coherent,15,14.65
ideologiquement_coherent,20,14.3
ideologiquement_coherent,0,11.5
ideologiquement_coherent,5,12.357
ideologiquement_coherent,10,13.698
ideologiquement_coherent,15,13.82
ideologiquement_coherent,20,12.1
ideologiquement_coherent,0,10.3
ideologiquement_coherent,5,12.092
ideologiquement_coherent,10,12.268
ideologiquement_coherent,15,13.207
ideologiquement_coherent,20,16.9
ideologiquement_coherent,0,9.8
ideologiquement_coherent,5,12.718
ideologiquement_coherent,10,13.404
ideologiquement_coherent,15,14.612
ideologiquement_coherent,20,14.9
ideologiquement_coherent,0,12.6
ideologiquement_coherent,5,12.654
ideologiquement_coherent,10,13.622
ideologiquement_coherent,15,15.205
ideologiquement_coherent,20,18.1
ideologiquement_coherent,0,9.1
ideologiquement_coherent,5,12.428
ideologiquement_coherent,10,13.479
ideologiquement_coherent,15,14.015
ideologiquement_coherent,20,17.8
ideologiquement_coherent,0,14
ideologiquement_coherent,5,12.689
ideologiquement_coherent,10,13.853
ideologiquement_coherent,15,14.598
ideologiquement_coherent,20,13.4
opportuniste_electoral,0,11.4
opportuniste_electoral,5,11.723
opportuniste_electoral,10,12.051
opportuniste_electoral,15,12.611
opportuniste_electoral,20,11.8
opportuniste_electoral,0,11.8
opportuniste_electoral,5,12.677
opportuniste_electoral,10,13.498
opportuniste_electoral,15,13.679
opportuniste_electoral,20,15.1
opportuniste_electoral,0,11.7
opportuniste_electoral,5,12.783
opportuniste_electoral,10,13.044
opportuniste_electoral,15,14.269
opportuniste_electoral,20,15.7
opportuniste_electoral,0,8.9
opportuniste_electoral,5,11.135
opportuniste_electoral,10,9.296
opportuniste_electoral,15,9.378
opportuniste_electoral,20,6.3
opportuniste_electoral,0,9.7
opportuniste_electoral,5,13.09
opportuniste_electoral,10,13.248
opportuniste_electoral,15,13.401
opportuniste_electoral,20,14.1
opportuniste_electoral,0,14.2
opportuniste_electoral,5,12.412
opportuniste_electoral,10,12.955
opportuniste_electoral,15,13.526
opportuniste_electoral,20,16.1
opportuniste_electoral,0,10.4
opportuniste_electoral,5,12.224
opportuniste_electoral,10,12.904
opportuniste_electoral,15,13.878
opportuniste_electoral,20,13.2
opportuniste_electoral,0,11.6
opportuniste_electoral,5,12.824
opportuniste_electoral,10,12.464
opportuniste_electoral,15,12.725
opportuniste_electoral,20,13.8
opportuniste_electoral,0,14.3
opportuniste_electoral,5,13.124
opportuniste_electoral,10,13.874
opportuniste_electoral,15,14.67
opportuniste_electoral,20,18
opportuniste_electoral,0,9.6
opportuniste_electoral,5,12.41
opportuniste_electoral,10,13.369
opportuniste_electoral,15,13.261
opportuniste_electoral,20,16.6
opportuniste_electoral,0,9.5
opportuniste_electoral,5,11.696
opportuniste_electoral,10,12.462
opportuniste_electoral,15,13.792
opportuniste_electoral,20,15.3
opportuniste_electoral,0,15.5
opportuniste_electoral,5,12.733
opportuniste_electoral,10,12.783
opportuniste_electoral,15,12.3
opportuniste_electoral,20,11.4
opportuniste_electoral,0,13.6
opportuniste_electoral,5,12.753
opportuniste_electoral,10,13.12
opportuniste_electoral,15,13.68
opportuniste_electoral,20,19
opportuniste_electoral,0,12.3
opportuniste_electoral,5,12.242
opportuniste_electoral,10,13.699
opportuniste_electoral,15,13.49
opportuniste_electoral,20,12.4
opportuniste_electoral,0,15.6
opportuniste_electoral,5,12.773
opportuniste_electoral,10,13.164
opportuniste_electoral,15,13.296
opportuniste_electoral,20,10.1
parti_dabord,0,11.3
parti_dabord,5,12.039
parti_dabord,10,11.912
parti_dabord,15,12.463
parti_dabord,20,15.3
parti_dabord,0,10.4
parti_dabord,5,11.975
parti_dabord,10,12.658
parti_dabord,15,13.161
parti_dabord,20,12.4
parti_dabord,0,8.8
parti_dabord,5,13.412
parti_dabord,10,12.666
parti_dabord,15,13.765
parti_dabord,20,17.5
parti_dabord,0,14
parti_dabord,5,12.489
parti_dabord,10,13.091
parti_dabord,15,13.206
parti_dabord,20,15.9
parti_dabord,0,14
parti_dabord,5,12.999
parti_dabord,10,13.592
parti_dabord,15,13.985
parti_dabord,20,13.9
parti_dabord,0,14.9
parti_dabord,5,12.63
parti_dabord,10,13.493
parti_dabord,15,13.746
parti_dabord,20,10.2
parti_dabord,0,15.1
parti_dabord,5,13.337
parti_dabord,10,13.809
parti_dabord,15,14.06
parti_dabord,20,16.4
parti_dabord,0,10.8
parti_dabord,5,12.421
parti_dabord,10,13.081
parti_dabord,15,13.478
parti_dabord,20,13.8
parti_dabord,0,14.8
parti_dabord,5,12.305
parti_dabord,10,12.885
parti_dabord,15,13.771
parti_dabord,20,12.1
parti_dabord,0,9.8
parti_dabord,5,12.429
parti_dabord,10,12.423
parti_dabord,15,13.217
parti_dabord,20,11.5
parti_dabord,0,13.1
parti_dabord,5,12.165
parti_dabord,10,13.305
parti_dabord,15,14.182
parti_dabord,20,17.4
parti_dabord,0,16.2
parti_dabord,5,11.581
parti_dabord,10,11.84
parti_dabord,15,12.124
parti_dabord,20,13.5
parti_dabord,0,11.1
parti_dabord,5,12.12
parti_dabord,10,12.812
parti_dabord,15,13.931
parti_dabord,20,14
parti_dabord,0,17.3
parti_dabord,5,12.099
parti_dabord,10,13.62
parti_dabord,15,14.776
parti_dabord,20,14.5
parti_dabord,0,14.9
parti_dabord,5,12.665
parti_dabord,10,13.573
parti_dabord,15,13.994
parti_dabord,20,10.5
mediatique,0,11.4
mediatique,5,11.875
mediatique,10,12.333
mediatique,15,13.381
mediatique,20,14.2
mediatique,0,13.7
mediatique,5,12.658
mediatique,10,12.971
mediatique,15,12.982
mediatique,20,11.8
mediatique,0,14.3
mediatique,5,12.496
mediatique,10,14.249
mediatique,15,14.545
mediatique,20,13.6
mediatique,0,11.3
mediatique,5,12.815
mediatique,10,12.102
mediatique,15,11.879
mediatique,20,10.1
mediatique,0,12.4
mediatique,5,12.458
mediatique,10,12.73
mediatique,15,13.642
mediatique,20,14.7
mediatique,0,8.8
mediatique,5,11.473
mediatique,10,11.983
mediatique,15,12.679
mediatique,20,15.2
mediatique,0,12.3
mediatique,5,11.525
mediatique,10,12.635
mediatique,15,13.092
mediatique,20,12.2
mediatique,0,9.2
mediatique,5,12.876
mediatique,10,13.155
mediatique,15,13.323
mediatique,20,16.2
mediatique,0,11.4
mediatique,5,11.523
mediatique,10,11.767
mediatique,15,12.594
mediatique,20,12.5
mediatique,0,7.8
mediatique,5,11.834
mediatique,10,13.066
mediatique,15,12.49
mediatique,20,10.6
mediatique,0,8.4
mediatique,5,12.138
mediatique,10,12.554
mediatique,15,12.838
mediatique,20,10
mediatique,0,14.6
mediatique,5,12.33
mediatique,10,12.895
mediatique,15,13.045
mediatique,20,13
mediatique,0,9.6
mediatique,5,12.381
mediatique,10,12.455
mediatique,15,12.735
mediatique,20,16.2
mediatique,0,10.9
mediatique,5,12.637
mediatique,10,13.608
mediatique,15,13.828
mediatique,20,11.2
mediatique,0,8.1
mediatique,5,11.947
mediatique,10,12.372
mediatique,15,12.351
mediatique,20,12.5
contrarien,0,12.4
contrarien,5,11.821
contrarien,10,11.473
contrarien,15,11.418
contrarien,20,8.4
contrarien,0,14.3
contrarien,5,12.435
contrarien,10,12.871
contrarien,15,12.817
contrarien,20,11.8
contrarien,0,14.2
contrarien,5,12.484
contrarien,10,11.588
contrarien,15,11.75
contrarien,20,13.1
contrarien,0,12.9
contrarien,5,11.744
contrarien,10,10.839
contrarien,15,10.234
contrarien,20,9.6
contrarien,0,14.2
contrarien,5,12.442
contrarien,10,13.493
contrarien,15,13.321
contrarien,20,15.6
contrarien,0,9.5
contrarien,5,11.934
contrarien,10,10.679
contrarien,15,10.542
contrarien,20,11.7
contrarien,0,12.5
contrarien,5,12.311
contrarien,10,12.53
contrarien,15,12.71
contrarien,20,15.2
contrarien,0,14.2
contrarien,5,12.345
contrarien,10,13.297
contrarien,15,13.374
contrarien,20,15.2
contrarien,0,13.6
contrarien,5,11.855
contrarien,10,12.477
contrarien,15,13.081
contrarien,20,15.6
contrarien,0,9.3
contrarien,5,11.672
contrarien,10,11.651
contrarien,15,10.984
contrarien,20,7.6
contrarien,0,11.9
contrarien,5,11.771
contrarien,10,11.006
contrarien,15,9.996
contrarien,20,13.1
contrarien,0,9.1
contrarien,5,12.744
contrarien,10,13.088
contrarien,15,10.727
contrarien,20,8
contrarien,0,13.2
contrarien,5,12.27
contrarien,10,12.386
contrarien,15,10.761
contrarien,20,6.5
contrarien,0,12.6
contrarien,5,11.241
contrarien,10,10.82
contrarien,15,10.661
contrarien,20,12.9
contrarien,0,8.4
contrarien,5,11.904
contrarien,10,12.66
contrarien,15,12.722
contrarien,20,14.4
